function,dim,variant,seed,err,feeds
F22022,20,EAO+M2,1015,1.2314433625883794,0
F22022,20,EAO+M2,1016,49.08460672772321,0
F22022,20,EAO+M2,1017,6.520497631900184,0
F22022,20,EAO+M2,1018,44.89546947455432,0
F22022,20,EAO+M2,1019,44.89546931964662,0
F22022,20,EAO+M2,1020,49.08469214288948,0
F22022,20,EAO+M2,1021,44.8954698890098,0
F22022,20,EAO+M2,1022,49.084479948461535,0
F22022,20,EAO+M2,1023,49.084480457467464,0
F22022,20,EAO+M2,1024,71.41687072963833,0
F22022,20,EAO+M2,1025,3.072406300008879,0
F22022,20,EAO+M2,1026,3.0877005363489616,0
F22022,20,EAO+M2,1027,71.68728983153812,0
F22022,20,EAO+M2,1028,49.08533443151288,0
F22022,20,EAO+M2,1029,72.7191298496839,0
F22022,20,EAO+feed,1000,59.67217722785324,0
F22022,20,EAO+feed,1001,49.305995463001295,0
F22022,20,EAO+feed,1002,53.30192708699178,0
F22022,20,EAO+feed,1003,40.172265268775845,0
F22022,20,EAO+feed,1004,69.55039242185183,0
F22022,20,EAO+feed,1005,64.32990291603875,0
F22022,20,EAO+feed,1006,79.313277187751,0
F22022,20,EAO+feed,1007,68.7477818036557,0
F22022,20,EAO+feed,1008,73.83137746125794,0
F22022,20,EAO+feed,1009,68.67103255773634,0
F22022,20,EAO+feed,1010,45.195353036559595,0
F22022,20,EAO+feed,1011,74.41545803720851,0
F22022,20,EAO+feed,1012,55.379381377168386,0
F22022,20,EAO+feed,1013,74.9054327326802,0
F22022,20,EAO+feed,1014,142.64130807690822,0
F22022,20,EAO+feed,1015,101.0854674572625,0
F22022,20,EAO+feed,1016,142.43673613255885,0
F22022,20,EAO+feed,1017,51.15891021193244,0
F22022,20,EAO+feed,1018,57.20040622991644,0
F22022,20,EAO+feed,1019,147.00149423624316,0
F22022,20,EAO+feed,1020,78.33142464088712,0
F22022,20,EAO+feed,1021,73.41878274344606,0
F22022,20,EAO+feed,1022,71.30381547653104,0
F22022,20,EAO+feed,1023,65.0124303917022,0
F22022,20,EAO+feed,1024,59.35734718184011,0
F22022,20,EAO+feed,1025,125.7823772410892,0
F22022,20,EAO+feed,1026,50.717220435841455,0
F22022,20,EAO+feed,1027,49.55768170710786,0
F22022,20,EAO+feed,1028,70.99108294778785,0
F22022,20,EAO+feed,1029,80.04245295550481,0
F22022,20,RS-EAO,1000,44.895777376711976,0
F22022,20,RS-EAO,1001,44.89547406671119,0
F22022,20,RS-EAO,1002,68.72578732582019,0
F22022,20,RS-EAO,1003,15.53116154767963,0
F22022,20,RS-EAO,1004,49.08468277331923,0
F22022,20,RS-EAO,1005,44.89547014853491,0
F22022,20,RS-EAO,1006,72.74472497863394,0
F22022,20,RS-EAO,1007,49.084493053095116,0
F22022,20,RS-EAO,1008,73.15642370122447,0
F22022,20,RS-EAO,1009,4.389418612604459,0
F22022,20,RS-EAO,1010,69.08189356998537,0
F22022,20,RS-EAO,1011,49.08457219460968,0
F22022,20,RS-EAO,1012,44.89572807018271,0
F22022,20,RS-EAO,1013,67.9408445768496,0
F22022,20,RS-EAO,1014,28.944309382896392,0
F22022,20,RS-EAO,1015,1.2314433625883794,0
F22022,20,RS-EAO,1016,49.08460672772321,0
F22022,20,RS-EAO,1017,6.520497631900184,0
F22022,20,RS-EAO,1018,44.89546947455432,0
F22022,20,RS-EAO,1019,44.89546931964662,0
F22022,20,RS-EAO,1020,49.08469214288948,0
F22022,20,RS-EAO,1021,44.8954698890098,0
F22022,20,RS-EAO,1022,49.084479948461535,0
F22022,20,RS-EAO,1023,49.084480457467464,0
F22022,20,RS-EAO,1024,71.41687072963833,0
F22022,20,RS-EAO,1025,3.072406300008879,0
F22022,20,RS-EAO,1026,3.0877005363489616,0
F22022,20,RS-EAO,1027,71.68728983153812,0
F22022,20,RS-EAO,1028,49.08533443151288,0
F22022,20,RS-EAO,1029,72.7191298496839,0
F32022,20,EAO,1000,0.00035914764555400325,0
F32022,20,EAO,1001,0.0001712822485160359,0
F32022,20,EAO,1002,7.201779112619988e-05,0
F32022,20,EAO,1003,0.00019344131362686312,0
F32022,20,EAO,1004,4.476548872389685e-05,0
F32022,20,EAO,1005,4.3028546542700497e-05,0
F32022,20,EAO,1006,0.00014261905573675904,0
F32022,20,EAO,1007,3.492529629056662e-05,0
F32022,20,EAO,1008,0.0008386742192669772,0
F32022,20,EAO,1009,3.1605126196154743e-06,0
F32022,20,EAO,1010,7.234166571379319e-05,0
F32022,20,EAO,1011,8.730641286547325e-05,0
F32022,20,EAO,1012,1.1109798151665018e-05,0
F32022,20,EAO,1013,0.0006803237733947753,0
F32022,20,EAO,1014,4.3263788825242955e-05,0
F32022,20,EAO,1015,0.00013617640991014923,0
F32022,20,EAO,1016,4.7043867311913345e-05,0
F32022,20,EAO,1017,0.00010052305765384517,0
F32022,20,EAO,1018,3.286358662535349e-05,0
F32022,20,EAO,1019,0.0002435501472746182,0
F32022,20,EAO,1020,0.000349875396295829,0
F32022,20,EAO,1021,9.648676427786995e-05,0
F32022,20,EAO,1022,0.00020212624292526016,0
F32022,20,EAO,1023,5.313291342190496e-05,0
F32022,20,EAO,1024,8.464119559903338e-06,0
F32022,20,EAO,1025,6.199271922469052e-05,0
F32022,20,EAO,1026,5.602746944077808e-05,0
F32022,20,EAO,1027,1.5784689935571805e-05,0
F32022,20,EAO,1028,1.2536320355138741e-06,0
F32022,20,EAO,1029,2.333556528810732e-05,0
F32022,20,EAO+M2,1000,2.3874235921539366e-12,0
F32022,20,EAO+M2,1001,4.661160346586257e-12,0
F32022,20,EAO+M2,1002,9.094947017729282e-13,0
F32022,20,EAO+M2,1003,1.0231815394945443e-12,0
F32022,20,EAO+M2,1004,7.958078640513122e-13,0
F32022,20,EAO+M2,1005,1.9326762412674725e-12,0
F32022,20,EAO+M2,1006,1.2505552149377763e-12,0
F32022,20,EAO+M2,1007,7.958078640513122e-13,0
F32022,20,EAO+M2,1008,2.8762769943568856e-11,0
F32022,20,EAO+M2,1009,7.958078640513122e-13,0
F32022,20,EAO+M2,1010,3.183231456205249e-12,0
F32022,20,EAO+M2,1011,9.549694368615746e-12,0
F32022,20,EAO+M2,1012,3.865352482534945e-12,0
F32022,20,EAO+M2,1013,2.1600499167107046e-12,0
F32022,20,EAO+M2,1014,1.3642420526593924e-12,0
F32022,20,EAO+M2,1015,1.1368683772161603e-12,0
F32022,20,EAO+M2,1016,1.3642420526593924e-12,0
F32022,20,EAO+M2,1017,1.4779288903810084e-12,0
F32022,20,EAO+M2,1018,3.410605131648481e-13,0
F32022,20,EAO+M2,1019,2.9558577807620168e-12,0
F32022,20,EAO+M2,1020,1.4779288903810084e-12,0
F32022,20,EAO+M2,1021,1.0231815394945443e-12,0
F32022,20,EAO+M2,1022,2.0463630789890885e-12,0
F32022,20,EAO+M2,1023,7.958078640513122e-13,0
F32022,20,EAO+M2,1024,2.1600499167107046e-12,0
F32022,20,EAO+M2,1025,1.0231815394945443e-12,0
F32022,20,EAO+M2,1026,9.094947017729282e-13,0
F32022,20,EAO+M2,1027,1.2505552149377763e-12,0
F32022,20,EAO+M2,1028,3.637978807091713e-12,0
F32022,20,EAO+M2,1029,4.547473508864641e-13,0
F32022,20,EAO+feed,1000,0.00035914764555400325,0
F32022,20,EAO+feed,1001,0.0001712822485160359,0
F32022,20,EAO+feed,1002,7.201779112619988e-05,0
F32022,20,EAO+feed,1003,0.00019344131362686312,0
F32022,20,EAO+feed,1004,4.476548872389685e-05,0
F32022,20,EAO+feed,1005,4.3028546542700497e-05,0
F32022,20,EAO+feed,1006,0.00014261905573675904,0
F32022,20,EAO+feed,1007,3.492529629056662e-05,0
F32022,20,EAO+feed,1008,0.0008386742192669772,0
F32022,20,EAO+feed,1009,3.1605126196154743e-06,0
F32022,20,EAO+feed,1010,7.234166571379319e-05,0
F32022,20,EAO+feed,1011,8.730641286547325e-05,0
F32022,20,EAO+feed,1012,1.1109798151665018e-05,0
F32022,20,EAO+feed,1013,0.0006803237733947753,0
F32022,20,EAO+feed,1014,4.3263788825242955e-05,0
F32022,20,EAO+feed,1015,0.00013617640991014923,0
F32022,20,EAO+feed,1016,4.7043867311913345e-05,0
F32022,20,EAO+feed,1017,0.00010052305765384517,0
F32022,20,EAO+feed,1018,3.286358662535349e-05,0
F32022,20,EAO+feed,1019,0.0002435501472746182,0
F32022,20,EAO+feed,1020,0.000349875396295829,0
F32022,20,EAO+feed,1021,9.648676427786995e-05,0
F32022,20,EAO+feed,1022,0.00020212624292526016,0
F32022,20,EAO+feed,1023,5.313291342190496e-05,0
F32022,20,EAO+feed,1024,8.464119559903338e-06,0
F32022,20,EAO+feed,1025,6.199271922469052e-05,0
F32022,20,EAO+feed,1026,5.602746944077808e-05,0
F32022,20,EAO+feed,1027,1.5784689935571805e-05,0
F32022,20,EAO+feed,1028,1.2536320355138741e-06,0
F32022,20,EAO+feed,1029,2.333556528810732e-05,0
F32022,20,RS-EAO,1000,2.3874235921539366e-12,1
F32022,20,RS-EAO,1001,4.774847184307873e-12,3
F32022,20,RS-EAO,1002,9.094947017729282e-13,2
F32022,20,RS-EAO,1003,1.0231815394945443e-12,3
F32022,20,RS-EAO,1004,7.958078640513122e-13,4
F32022,20,RS-EAO,1005,1.9326762412674725e-12,1
F32022,20,RS-EAO,1006,1.2505552149377763e-12,3
F32022,20,RS-EAO,1007,7.958078640513122e-13,3
F32022,20,RS-EAO,1008,2.8762769943568856e-11,0
F32022,20,RS-EAO,1009,7.958078640513122e-13,3
F32022,20,RS-EAO,1010,3.183231456205249e-12,0
F32022,20,RS-EAO,1011,9.549694368615746e-12,3
F32022,20,RS-EAO,1012,3.865352482534945e-12,2
F32022,20,RS-EAO,1013,2.1600499167107046e-12,2
F32022,20,RS-EAO,1014,1.3642420526593924e-12,0
F32022,20,RS-EAO,1015,1.1368683772161603e-12,1
F32022,20,RS-EAO,1016,1.3642420526593924e-12,0
F32022,20,RS-EAO,1017,1.4779288903810084e-12,0
F32022,20,RS-EAO,1018,3.410605131648481e-13,1
F32022,20,RS-EAO,1019,1.0231815394945443e-12,1
F32022,20,RS-EAO,1020,1.4779288903810084e-12,2
F32022,20,RS-EAO,1021,1.0231815394945443e-12,2
F32022,20,RS-EAO,1022,2.0463630789890885e-12,2
F32022,20,RS-EAO,1023,7.958078640513122e-13,2
F32022,20,RS-EAO,1024,2.1600499167107046e-12,3
F32022,20,RS-EAO,1025,1.0231815394945443e-12,4
F32022,20,RS-EAO,1026,9.094947017729282e-13,3
F32022,20,RS-EAO,1027,1.2505552149377763e-12,1
F32022,20,RS-EAO,1028,3.637978807091713e-12,0
F32022,20,RS-EAO,1029,4.547473508864641e-13,2
F42022,20,EAO,1000,212.44972303553573,0
F42022,20,EAO,1001,212.3269576763887,0
F42022,20,EAO,1002,184.08529421595244,0
F42022,20,EAO,1003,177.74634821069947,0
F42022,20,EAO,1004,189.73522808511166,0
F42022,20,EAO,1005,195.22745993223907,0
F42022,20,EAO,1006,198.64957519857546,0
F42022,20,EAO,1007,207.0245780995706,0
F42022,20,EAO,1008,193.77728325037606,0
F42022,20,EAO,1009,220.39384589734004,0
F42022,20,EAO,1010,116.58147612052107,0
F42022,20,EAO,1011,165.4909854183379,0
F42022,20,EAO,1012,217.11192114336905,0
F42022,20,EAO,1013,184.87481736572272,0
F42022,20,EAO,1014,195.68524722108464,0
F42022,20,EAO,1015,216.37707671409623,0
F42022,20,EAO,1016,202.94782067683593,0
F42022,20,EAO,1017,191.69189538879937,0
F42022,20,EAO,1018,185.26578918186294,0
F42022,20,EAO,1019,271.60934706349076,0
F42022,20,EAO,1020,209.88032159504633,0
F42022,20,EAO,1021,178.81354785025746,0
F42022,20,EAO,1022,219.6197560822302,0
F42022,20,EAO,1023,158.37650347660838,0
F42022,20,EAO,1024,169.0742873672906,0
F42022,20,EAO,1025,225.01192758523507,0
F42022,20,EAO,1026,157.58863443307155,0
F42022,20,EAO,1027,229.95008143980704,0
F42022,20,EAO,1028,187.45511760303384,0
F42022,20,EAO,1029,206.04585888695192,0
F42022,20,EAO+M2,1000,115.43412335003313,0
F42022,20,EAO+M2,1001,209.12351934326375,0
F42022,20,EAO+M2,1002,176.3147688995914,0
F42022,20,EAO+M2,1003,217.4001648425857,0
F42022,20,EAO+M2,1004,204.53454356096995,0
F42022,20,EAO+M2,1005,195.94437786697063,0
F42022,20,EAO+M2,1006,256.9764713868435,0
F42022,20,EAO+M2,1007,210.15758048558587,0
F42022,20,EAO+M2,1008,261.88775034265404,0
F42022,20,EAO+M2,1009,192.30059584572302,0
F42022,20,EAO+M2,1010,235.276089687492,0
F42022,20,EAO+M2,1011,226.47512674223253,0
F42022,20,EAO+M2,1012,188.8854526317657,0
F42022,20,EAO+M2,1013,182.88006217542284,0
F42022,20,EAO+M2,1014,224.5652762572961,0
F42022,20,EAO+M2,1015,173.47331746531233,0
F42022,20,EAO+M2,1016,241.52502754919828,0
F42022,20,EAO+M2,1017,214.5925523886342,0
F42022,20,EAO+M2,1018,201.72970986131304,0
F42022,20,EAO+M2,1019,149.6162442581741,0
F42022,20,EAO+M2,1020,105.548316868352,0
F42022,20,EAO+M2,1021,224.53544297933422,0
F42022,20,EAO+M2,1022,258.677729074112,0
F42022,20,EAO+M2,1023,96.90727286118852,0
F42022,20,EAO+M2,1024,226.83699128908484,0
F42022,20,EAO+M2,1025,167.74297612799955,0
F42022,20,EAO+M2,1026,251.7100444110638,0
F42022,20,EAO+M2,1027,209.63934267436002,0
F42022,20,EAO+M2,1028,244.60704951532034,0
F42022,20,EAO+M2,1029,195.26365851117555,0
F42022,20,EAO+feed,1000,212.44972303553573,0
F42022,20,EAO+feed,1001,212.3269576763887,0
F42022,20,EAO+feed,1002,184.08529421595244,0
F42022,20,EAO+feed,1003,177.74634821069947,0
F42022,20,EAO+feed,1004,189.73522808511166,0
F42022,20,EAO+feed,1005,195.22745993223907,0
F42022,20,EAO+feed,1006,198.64957519857546,0
F42022,20,EAO+feed,1007,207.0245780995706,0
F42022,20,EAO+feed,1008,193.77728325037606,0
F42022,20,EAO+feed,1009,220.39384589734004,0
F42022,20,EAO+feed,1010,116.58147612052107,0
F42022,20,EAO+feed,1011,165.4909854183379,0
F42022,20,EAO+feed,1012,217.11192114336905,0
F42022,20,EAO+feed,1013,184.87481736572272,0
F42022,20,EAO+feed,1014,195.68524722108464,0
F42022,20,EAO+feed,1015,216.37707671409623,0
F42022,20,EAO+feed,1016,202.94782067683593,0
F42022,20,EAO+feed,1017,191.69189538879937,0
F42022,20,EAO+feed,1018,185.26578918186294,0
F42022,20,EAO+feed,1019,271.60934706349076,0
F42022,20,EAO+feed,1020,209.88032159504633,0
F42022,20,EAO+feed,1021,178.81354785025746,0
F42022,20,EAO+feed,1022,219.6197560822302,0
F42022,20,EAO+feed,1023,158.37650347660838,0
F42022,20,EAO+feed,1024,169.0742873672906,0
F42022,20,EAO+feed,1025,225.01192758523507,0
F42022,20,EAO+feed,1026,157.58863443307155,0
F42022,20,EAO+feed,1027,229.95008143980704,0
F42022,20,EAO+feed,1028,187.45511760303384,0
F42022,20,EAO+feed,1029,206.04585888695192,0
F42022,20,RS-EAO,1000,115.43412335003313,0
F42022,20,RS-EAO,1001,209.12351934326375,0
F42022,20,RS-EAO,1002,176.3147688995914,0
F42022,20,RS-EAO,1003,217.4001648425857,0
F42022,20,RS-EAO,1004,204.53454356096995,0
F42022,20,RS-EAO,1005,195.94437786697063,0
F42022,20,RS-EAO,1006,256.9764713868435,0
F42022,20,RS-EAO,1007,210.15758048558587,0
F42022,20,RS-EAO,1008,261.88775034265404,0
F42022,20,RS-EAO,1009,192.30059584572302,0
F42022,20,RS-EAO,1010,235.276089687492,0
F42022,20,RS-EAO,1011,226.47512674223253,0
F42022,20,RS-EAO,1012,188.8854526317657,0
F42022,20,RS-EAO,1013,182.88006217542284,0
F42022,20,RS-EAO,1014,224.5652762572961,0
F42022,20,RS-EAO,1015,173.47331746531233,0
F42022,20,RS-EAO,1016,241.52502754919828,0
F42022,20,RS-EAO,1017,214.5925523886342,0
F42022,20,RS-EAO,1018,201.72970986131304,0
F42022,20,RS-EAO,1019,149.6162442581741,0
F42022,20,RS-EAO,1020,105.548316868352,0
F42022,20,RS-EAO,1021,224.53544297933422,0
F42022,20,RS-EAO,1022,258.677729074112,0
F42022,20,RS-EAO,1023,96.90727286118852,0
F42022,20,RS-EAO,1024,226.83699128908484,0
F42022,20,RS-EAO,1025,167.74297612799955,0
F42022,20,RS-EAO,1026,251.7100444110638,0
F42022,20,RS-EAO,1027,209.63934267436002,0
F42022,20,RS-EAO,1028,244.60704951532034,0
F42022,20,RS-EAO,1029,195.26365851117555,0
F52022,20,EAO,1000,0.7235016412973891,0
F52022,20,EAO,1001,1.269836592872366,0
F52022,20,EAO,1002,1.0933867822196817,0
F52022,20,EAO,1003,0.724420012242831,0
F52022,20,EAO,1004,1.2053317752204293,0
F52022,20,EAO,1005,1.2725862227609923,0
F52022,20,EAO,1006,2.0066175453346204,0
F52022,20,EAO,1007,3.443902883857618,0
F52022,20,EAO,1008,1.6486748763866217,0
F52022,20,EAO,1009,1.23507000605116,0
F52022,20,EAO,1010,3.3079938562077587,0
F52022,20,EAO,1011,1.183910595997986,0
F52022,20,EAO,1012,0.29606417105230776,0
F52022,20,EAO,1013,1.457369798700256,0
F52022,20,EAO,1014,1.178949891145976,0
F52022,20,EAO,1015,0.8136922351757221,0
F52022,20,EAO,1016,0.1853949643972328,0
F52022,20,EAO,1017,0.7347326261001399,0
F52022,20,EAO,1018,0.091796896595838,0
F52022,20,EAO,1019,0.48686758460689816,0
F52022,20,EAO,1020,0.2714665719123559,0
F52022,20,EAO,1021,0.8507206560308305,0
F52022,20,EAO,1022,0.6352309405839378,0
F52022,20,EAO,1023,0.9120521492997113,0
F52022,20,EAO,1024,1.0904366517041808,0
F52022,20,EAO,1025,0.4608539330241683,0
F52022,20,EAO,1026,0.6372106657325958,0
F52022,20,EAO,1027,1.2788202869818406,0
F52022,20,EAO,1028,0.001986516110264347,0
F52022,20,EAO,1029,1.0879492577353176,0
F52022,20,EAO+M2,1000,0.08952825324911373,0
F52022,20,EAO+M2,1001,1.4525074551041826,0
F52022,20,EAO+M2,1002,2.5491941611887796,0
F52022,20,EAO+M2,1003,0.8124370244822785,0
F52022,20,EAO+M2,1004,0.1790565024159605,0
F52022,20,EAO+M2,1005,0.9981762885129228,0
F52022,20,EAO+M2,1006,1.7220080299711071,0
F52022,20,EAO+M2,1007,0.9019657021621015,0
F52022,20,EAO+M2,1008,1.8179841911983203,0
F52022,20,EAO+M2,1009,1.177244257936195,0
F52022,20,EAO+M2,1010,0.6333805216197561,0
F52022,20,EAO+M2,1011,1.187640918942634e-08,0
F52022,20,EAO+M2,1012,0.9511266543347574,0
F52022,20,EAO+M2,1013,0.5438522748690957,0
F52022,20,EAO+M2,1014,0.7229091446467919,0
F52022,20,EAO+M2,1015,0.45445461279075516,0
F52022,20,EAO+M2,1016,0.08952825060941905,0
F52022,20,EAO+M2,1017,1.5432981817700693,0
F52022,20,EAO+M2,1018,0.6333805335311808,0
F52022,20,EAO+M2,1019,0.5438522698104862,0
F52022,20,EAO+M2,1020,2.0858892704072787,0
F52022,20,EAO+M2,1021,0.3581143274866463,0
F52022,20,EAO+M2,1022,0.543852279984776,0
F52022,20,EAO+M2,1023,0.7229088956131591,0
F52022,20,EAO+M2,1024,0.6333845198305426,0
F52022,20,EAO+M2,1025,0.5438526261194738,0
F52022,20,EAO+M2,1026,1.1772579457610846,0
F52022,20,EAO+M2,1027,1.1772359811548085,0
F52022,20,EAO+M2,1028,0.6333805202109488,0
F52022,20,EAO+M2,1029,0.9981771245611526,0
F52022,20,EAO+feed,1000,0.7235016412973891,0
F52022,20,EAO+feed,1001,1.269836592872366,0
F52022,20,EAO+feed,1002,1.0933867822196817,0
F52022,20,EAO+feed,1003,0.724420012242831,0
F52022,20,EAO+feed,1004,1.2053317752204293,0
F52022,20,EAO+feed,1005,1.2725862227609923,0
F52022,20,EAO+feed,1006,2.0066175453346204,0
F52022,20,EAO+feed,1007,3.443902883857618,0
F52022,20,EAO+feed,1008,1.6486748763866217,0
F52022,20,EAO+feed,1009,1.23507000605116,0
F52022,20,EAO+feed,1010,3.3079938562077587,0
F52022,20,EAO+feed,1011,1.183910595997986,0
F52022,20,EAO+feed,1012,0.29606417105230776,0
F52022,20,EAO+feed,1013,1.457369798700256,0
F52022,20,EAO+feed,1014,1.178949891145976,0
F52022,20,EAO+feed,1015,0.8136922351757221,0
F52022,20,EAO+feed,1016,0.1853949643972328,0
F52022,20,EAO+feed,1017,0.7347326261001399,0
F52022,20,EAO+feed,1018,0.091796896595838,0
F52022,20,EAO+feed,1019,0.48686758460689816,0
F52022,20,EAO+feed,1020,0.2714665719123559,0
F52022,20,EAO+feed,1021,0.8507206560308305,0
F52022,20,EAO+feed,1022,0.6352309405839378,0
F52022,20,EAO+feed,1023,0.9120521492997113,0
F52022,20,EAO+feed,1024,1.0904366517041808,0
F52022,20,EAO+feed,1025,0.4608539330241683,0
F52022,20,EAO+feed,1026,0.6372106657325958,0
F52022,20,EAO+feed,1027,1.2788202869818406,0
F52022,20,EAO+feed,1028,0.001986516110264347,0
F52022,20,EAO+feed,1029,1.0879492577353176,0
F52022,20,RS-EAO,1000,0.08952825324911373,0
F52022,20,RS-EAO,1001,1.4525074551041826,0
F52022,20,RS-EAO,1002,2.5491941611887796,0
F52022,20,RS-EAO,1003,0.8124370244822785,0
F52022,20,RS-EAO,1004,0.1790565024159605,0
F52022,20,RS-EAO,1005,0.9981762885129228,0
F52022,20,RS-EAO,1006,1.7220080299711071,0
F52022,20,RS-EAO,1007,0.9019657021621015,0
F52022,20,RS-EAO,1008,1.8179841911983203,0
F52022,20,RS-EAO,1009,1.177244257936195,0
F52022,20,RS-EAO,1010,0.6333805216197561,0
F52022,20,RS-EAO,1011,1.187640918942634e-08,0
F52022,20,RS-EAO,1012,0.9511266543347574,0
F52022,20,RS-EAO,1013,0.5438522748690957,0
F52022,20,RS-EAO,1014,0.7229091446467919,0
F52022,20,RS-EAO,1015,0.45445461279075516,0
F52022,20,RS-EAO,1016,0.08952825060941905,0
F52022,20,RS-EAO,1017,1.5432981817700693,0
F52022,20,RS-EAO,1018,0.6333805335311808,0
F52022,20,RS-EAO,1019,0.5438522698104862,0
F52022,20,RS-EAO,1020,2.0858892704072787,0
F52022,20,RS-EAO,1021,0.3581143274866463,0
F52022,20,RS-EAO,1022,0.543852279984776,0
F52022,20,RS-EAO,1023,0.7229088956131591,0
F52022,20,RS-EAO,1024,0.6333845198305426,0
F52022,20,RS-EAO,1025,0.5438526261194738,0
F52022,20,RS-EAO,1026,1.1772579457610846,0
F52022,20,RS-EAO,1027,1.1772359811548085,0
F52022,20,RS-EAO,1028,0.6333805202109488,0
F52022,20,RS-EAO,1029,0.9981771245611526,0
F62022,20,EAO,1000,39383.15664790022,0
F62022,20,EAO,1001,52323.78598495326,0
F62022,20,EAO,1002,83917.28357255952,0
F62022,20,EAO,1003,41602.45717515044,0
F62022,20,EAO,1004,53639.00352910842,0
F62022,20,EAO,1005,77639.38747015099,0
F62022,20,EAO,1006,68558.94309006205,0
F62022,20,EAO,1007,60396.15142666474,0
F62022,20,EAO,1008,25909.25731257565,0
F62022,20,EAO,1009,81061.6693067962,0
F62022,20,EAO,1010,25386.508176434592,0
F62022,20,EAO,1011,47009.76561121732,0
F62022,20,EAO,1012,43470.67868573506,0
F62022,20,EAO,1013,30020.55760834895,0
F62022,20,EAO,1014,39700.258921015346,0
F62022,20,EAO,1015,36753.99889909149,0
F62022,20,EAO,1016,84457.9794922735,0
F62022,20,EAO,1017,47652.20483707541,0
F62022,20,EAO,1018,57169.16947736282,0
F62022,20,EAO,1019,43652.642021467924,0
F62022,20,EAO,1020,61539.35094190546,0
F62022,20,EAO,1021,49064.19908916413,0
F62022,20,EAO,1022,45306.65655678013,0
F62022,20,EAO,1023,56304.16583666412,0
F62022,20,EAO,1024,61870.33338071604,0
F62022,20,EAO,1025,22455.89483484385,0
F62022,20,EAO,1026,45096.14516300347,0
F62022,20,EAO,1027,87244.02867929077,0
F62022,20,EAO,1028,50443.015862848304,0
F62022,20,EAO,1029,66177.6576471696,0
F62022,20,EAO+M2,1000,93595.13313277361,0
F62022,20,EAO+M2,1001,93278.54428944674,0
F62022,20,EAO+M2,1002,85565.50148095006,0
F62022,20,EAO+M2,1003,45993.55513693066,0
F62022,20,EAO+M2,1004,60496.93055622297,0
F62022,20,EAO+M2,1005,66804.45782153218,0
F62022,20,EAO+M2,1006,46509.62715161566,0
F62022,20,EAO+M2,1007,61955.88301260626,0
F62022,20,EAO+M2,1008,8910.92334416123,0
F62022,20,EAO+M2,1009,37200.59183688698,0
F62022,20,EAO+M2,1010,57033.34397424499,0
F62022,20,EAO+M2,1011,117416.78713584867,0
F62022,20,EAO+M2,1012,22336.189915214476,0
F62022,20,EAO+M2,1013,51798.45769463631,0
F62022,20,EAO+M2,1014,53993.93351281845,0
F62022,20,EAO+M2,1015,28371.767940948008,0
F62022,20,EAO+M2,1016,96240.90804302508,0
F62022,20,EAO+M2,1017,63593.16761215115,0
F62022,20,EAO+M2,1018,53094.521490753934,0
F62022,20,EAO+M2,1019,39782.45220273908,0
F62022,20,EAO+M2,1020,72162.18723021893,0
F62022,20,EAO+M2,1021,90120.74192796528,0
F62022,20,EAO+M2,1022,21419.481907347916,0
F62022,20,EAO+M2,1023,31936.4104152996,0
F62022,20,EAO+M2,1024,83996.95620631229,0
F62022,20,EAO+M2,1025,58235.50011716405,0
F62022,20,EAO+M2,1026,68416.73405017455,0
F62022,20,EAO+M2,1027,54396.60140334796,0
F62022,20,EAO+M2,1028,48125.18671158162,0
F62022,20,EAO+M2,1029,78193.37914393056,0
F62022,20,EAO+feed,1000,39383.15664790022,0
F62022,20,EAO+feed,1001,52323.78598495326,0
F62022,20,EAO+feed,1002,83917.28357255952,0
F62022,20,EAO+feed,1003,41602.45717515044,0
F62022,20,EAO+feed,1004,53639.00352910842,0
F62022,20,EAO+feed,1005,77639.38747015099,0
F62022,20,EAO+feed,1006,68558.94309006205,0
F62022,20,EAO+feed,1007,60396.15142666474,0
F62022,20,EAO+feed,1008,25909.25731257565,0
F62022,20,EAO+feed,1009,81061.6693067962,0
F62022,20,EAO+feed,1010,25386.508176434592,0
F62022,20,EAO+feed,1011,47009.76561121732,0
F62022,20,EAO+feed,1012,43470.67868573506,0
F62022,20,EAO+feed,1013,30020.55760834895,0
F62022,20,EAO+feed,1014,39700.258921015346,0
F62022,20,EAO+feed,1015,36753.99889909149,0
F62022,20,EAO+feed,1016,84457.9794922735,0
F62022,20,EAO+feed,1017,47652.20483707541,0
F62022,20,EAO+feed,1018,57169.16947736282,0
F62022,20,EAO+feed,1019,43652.642021467924,0
F62022,20,EAO+feed,1020,61539.35094190546,0
F62022,20,EAO+feed,1021,49064.19908916413,0
F62022,20,EAO+feed,1022,45306.65655678013,0
F62022,20,EAO+feed,1023,56304.16583666412,0
F62022,20,EAO+feed,1024,61870.33338071604,0
F62022,20,EAO+feed,1025,22455.89483484385,0
F62022,20,EAO+feed,1026,45096.14516300347,0
F62022,20,EAO+feed,1027,87244.02867929077,0
F62022,20,EAO+feed,1028,50443.015862848304,0
F62022,20,EAO+feed,1029,66177.6576471696,0
F62022,20,RS-EAO,1000,93595.13313277361,0
F62022,20,RS-EAO,1001,93278.54428944674,0
F62022,20,RS-EAO,1002,85565.50148095006,0
F62022,20,RS-EAO,1003,45993.55513693066,0
F62022,20,RS-EAO,1004,60496.93055622297,0
F62022,20,RS-EAO,1005,66804.45782153218,0
F62022,20,RS-EAO,1006,46509.62715161566,0
F62022,20,RS-EAO,1007,61955.88301260626,0
