function,dim,variant,seed,err,nfe,feeds,c1_acc,c2_acc
F82022,10,M1a_Km0.1,1018,26.525761438048903,,,,
F82022,10,M1a_Km0.1,1019,19.122383855629323,,,,
F82022,10,M1a_Km0.1,1020,25.395121750639646,,,,
F82022,10,M1a_Km0.1,1021,24.753366132932115,,,,
F82022,10,M1a_Km0.1,1022,20.437294287948134,,,,
F82022,10,M1a_Km0.1,1023,24.875898175729162,,,,
F82022,10,M1a_Km0.1,1024,22.256433268368255,,,,
F82022,10,M1a_Km0.1,1025,24.839231342970834,,,,
F82022,10,M1a_Km0.1,1026,29.079311739024888,,,,
F82022,10,M1a_Km0.1,1027,24.296015625654036,,,,
F82022,10,M1a_Km0.1,1028,26.858250286446037,,,,
F82022,10,M1a_Km0.1,1029,27.720940562631313,,,,
F82022,10,M1a_Km0.3,1000,25.81822390284924,,,,
F82022,10,M1a_Km0.3,1001,13.345138153460994,,,,
F82022,10,M1a_Km0.3,1002,12.858027548965765,,,,
F82022,10,M1a_Km0.3,1003,26.980348455372678,,,,
F82022,10,M1a_Km0.3,1004,9.511770174558478,,,,
F82022,10,M1a_Km0.3,1005,26.612271245541706,,,,
F82022,10,M1a_Km0.3,1006,26.879049258275245,,,,
F82022,10,M1a_Km0.3,1007,25.14472931716591,,,,
F82022,10,M1a_Km0.3,1008,14.364888401086773,,,,
F82022,10,M1a_Km0.3,1009,26.822708463361778,,,,
F82022,10,M1a_Km0.3,1010,27.505258244657398,,,,
F82022,10,M1a_Km0.3,1011,26.39852875348788,,,,
F82022,10,M1a_Km0.3,1012,27.003189935329374,,,,
F82022,10,M1a_Km0.3,1013,25.461569099227745,,,,
F82022,10,M1a_Km0.3,1014,27.864797602882845,,,,
F82022,10,M1a_Km0.3,1015,26.31785587311424,,,,
F82022,10,M1a_Km0.3,1016,6.375815734723346,,,,
F82022,10,M1a_Km0.3,1017,25.40618654282207,,,,
F82022,10,M1a_Km0.3,1018,25.22606279826732,,,,
F82022,10,M1a_Km0.3,1019,19.002020582389832,,,,
F82022,10,M1a_Km0.3,1020,24.75296657745639,,,,
F82022,10,M1a_Km0.3,1021,25.579678352055453,,,,
F82022,10,M1a_Km0.3,1022,20.976865098607504,,,,
F82022,10,M1a_Km0.3,1023,26.11668194055528,,,,
F82022,10,M1a_Km0.3,1024,19.674867783689024,,,,
F82022,10,M1a_Km0.3,1025,19.09784583399596,,,,
F82022,10,M1a_Km0.3,1026,25.072354847614406,,,,
F82022,10,M1a_Km0.3,1027,24.687042501387623,,,,
F82022,10,M1a_Km0.3,1028,26.07874802024935,,,,
F82022,10,M1a_Km0.3,1029,25.75784508545121,,,,
F82022,10,M1a_Km1.0,1000,24.56782431871079,,,,
F82022,10,M1a_Km1.0,1001,24.382579877815715,,,,
F82022,10,M1a_Km1.0,1002,24.8275512151331,,,,
F82022,10,M1a_Km1.0,1003,23.95541137029568,,,,
F82022,10,M1a_Km1.0,1004,25.31523456213972,,,,
F82022,10,M1a_Km1.0,1005,24.488513321387018,,,,
F82022,10,M1a_Km1.0,1006,23.013073147827072,,,,
F82022,10,M1a_Km1.0,1007,23.37013495857991,,,,
F82022,10,M1a_Km1.0,1008,10.376725721071125,,,,
F82022,10,M1a_Km1.0,1009,25.262049679649863,,,,
F82022,10,M1a_Km1.0,1010,24.909406041640977,,,,
F82022,10,M1a_Km1.0,1011,24.61934748072872,,,,
F82022,10,M1a_Km1.0,1012,25.292561409730297,,,,
F82022,10,M1a_Km1.0,1013,24.928006043157893,,,,
F82022,10,M1a_Km1.0,1014,24.321560832413525,,,,
F82022,10,M1a_Km1.0,1015,24.123302651997165,,,,
F82022,10,M1a_Km1.0,1016,25.90813768150747,,,,
F82022,10,M1a_Km1.0,1017,25.724238200315995,,,,
F82022,10,M1a_Km1.0,1018,25.002929842924004,,,,
F82022,10,M1a_Km1.0,1019,25.122989743892504,,,,
F82022,10,M1a_Km1.0,1020,24.789872574882793,,,,
F82022,10,M1a_Km1.0,1021,25.55957949348476,,,,
F82022,10,M1a_Km1.0,1022,25.64378554788982,,,,
F82022,10,M1a_Km1.0,1023,24.265439507609244,,,,
F82022,10,M1a_Km1.0,1024,25.129157265199865,,,,
F82022,10,M1a_Km1.0,1025,24.53356158805991,,,,
F82022,10,M1a_Km1.0,1026,25.536517276486848,,,,
F82022,10,M1a_Km1.0,1027,25.136230434217396,,,,
F82022,10,M1a_Km1.0,1028,24.386908877830137,,,,
F82022,10,M1a_Km1.0,1029,23.559129222745923,,,,
F82022,10,M1a_Km3.0,1000,25.804931269162353,,,,
F82022,10,M1a_Km3.0,1001,24.85220932742004,,,,
F82022,10,M1a_Km3.0,1002,25.331388957832132,,,,
F82022,10,M1a_Km3.0,1003,25.01808829676338,,,,
F82022,10,M1a_Km3.0,1004,24.240155320851954,,,,
F82022,10,M1a_Km3.0,1005,26.219558730594144,,,,
F82022,10,M1a_Km3.0,1006,25.628087088985012,,,,
F82022,10,M1a_Km3.0,1007,26.32939807056482,,,,
F82022,10,M1a_Km3.0,1008,26.36644111759506,,,,
F82022,10,M1a_Km3.0,1009,122.98823364862801,,,,
F82022,10,M1a_Km3.0,1010,25.3282230885643,,,,
F82022,10,M1a_Km3.0,1011,24.32833292164196,,,,
F82022,10,M1a_Km3.0,1012,26.032240259564333,,,,
F82022,10,M1a_Km3.0,1013,27.908890277507453,,,,
F82022,10,M1a_Km3.0,1014,24.610785017375292,,,,
F82022,10,M1a_Km3.0,1015,27.674245499175868,,,,
F82022,10,M1a_Km3.0,1016,23.9507355463129,,,,
F82022,10,M1a_Km3.0,1017,25.827329370838015,,,,
F82022,10,M1a_Km3.0,1018,26.825743650345885,,,,
F82022,10,M1a_Km3.0,1019,24.50700195213949,,,,
F82022,10,M1a_Km3.0,1020,25.594801112993082,,,,
F82022,10,M1a_Km3.0,1021,26.257443643833994,,,,
F82022,10,M1a_Km3.0,1022,24.93646986979229,,,,
F82022,10,M1a_Km3.0,1023,122.6304357925228,,,,
F82022,10,M1a_Km3.0,1024,121.51323369729653,,,,
F82022,10,M1a_Km3.0,1025,24.792093383125575,,,,
F82022,10,M1a_Km3.0,1026,25.039657165099925,,,,
F82022,10,M1a_Km3.0,1027,24.42594354755738,,,,
F82022,10,M1a_Km3.0,1028,23.020267222233542,,,,
F82022,10,M1a_Km3.0,1029,24.212052789264817,,,,
F92022,10,M1a_Km0.1,1000,359.0943482064672,,,,
F92022,10,M1a_Km0.1,1001,0.009907767491768027,,,,
F92022,10,M1a_Km0.1,1002,0.0005975260123705084,,,,
F92022,10,M1a_Km0.1,1003,0.0030969498520789784,,,,
F92022,10,M1a_Km0.1,1004,0.0026147418534492317,,,,
F92022,10,M1a_Km0.1,1005,0.032241599312783364,,,,
F92022,10,M1a_Km0.1,1006,0.019368609551747795,,,,
F92022,10,M1a_Km0.1,1007,8.39404265207122e-06,,,,
F92022,10,M1a_Km0.1,1008,0.08730459775188137,,,,
F92022,10,M1a_Km0.1,1009,0.003861117857923091,,,,
F92022,10,M1a_Km0.1,1010,0.010942852851258067,,,,
F92022,10,M1a_Km0.1,1011,1.5152324740843142,,,,
F92022,10,M1a_Km0.1,1012,0.016776435678821144,,,,
F92022,10,M1a_Km0.1,1013,0.011343074184878787,,,,
F92022,10,M1a_Km0.1,1014,0.00031859033515502233,,,,
F92022,10,M1a_Km0.1,1015,1.2973386674275389e-05,,,,
F92022,10,M1a_Km0.1,1016,0.06842783934052932,,,,
F92022,10,M1a_Km0.1,1017,0.0018486946787561465,,,,
F92022,10,M1a_Km0.1,1018,0.00011503460746098426,,,,
F92022,10,M1a_Km0.1,1019,0.2338951672463736,,,,
F92022,10,M1a_Km0.1,1020,4.0751677261141594e-05,,,,
F92022,10,M1a_Km0.1,1021,0.0038142143707773357,,,,
F92022,10,M1a_Km0.1,1022,0.00225181562382204,,,,
F92022,10,M1a_Km0.1,1023,0.024858316667632607,,,,
F92022,10,M1a_Km0.1,1024,0.000851644138492702,,,,
F92022,10,M1a_Km0.1,1025,0.1272111101216069,,,,
F92022,10,M1a_Km0.1,1026,0.01532035142508903,,,,
F92022,10,M1a_Km0.1,1027,0.15209512874798747,,,,
F92022,10,M1a_Km0.1,1028,0.21365906045502925,,,,
F92022,10,M1a_Km0.1,1029,1.5231213637889596e-05,,,,
F92022,10,M1a_Km0.3,1000,1.1909833119716495e-08,,,,
F92022,10,M1a_Km0.3,1001,4.6410968934651464e-07,,,,
F92022,10,M1a_Km0.3,1002,364.3886770705276,,,,
F92022,10,M1a_Km0.3,1003,363.5828653393928,,,,
F92022,10,M1a_Km0.3,1004,1.0892108548432589e-08,,,,
F92022,10,M1a_Km0.3,1005,1.2755663192365319e-09,,,,
F92022,10,M1a_Km0.3,1006,9.030277396959718e-07,,,,
F92022,10,M1a_Km0.3,1007,359.0944577774749,,,,
F92022,10,M1a_Km0.3,1008,8.875031198840588e-08,,,,
F92022,10,M1a_Km0.3,1009,2.2076619643485174e-08,,,,
F92022,10,M1a_Km0.3,1010,365.8872704958717,,,,
F92022,10,M1a_Km0.3,1011,1.0845451470231637e-07,,,,
F92022,10,M1a_Km0.3,1012,2.043693712039385e-07,,,,
F92022,10,M1a_Km0.3,1013,5.1695265028683934e-06,,,,
F92022,10,M1a_Km0.3,1014,5.439687811303884e-09,,,,
F92022,10,M1a_Km0.3,1015,1.3289536582306027e-08,,,,
F92022,10,M1a_Km0.3,1016,8.148888809955679e-06,,,,
F92022,10,M1a_Km0.3,1017,1.5230853023240343e-08,,,,
F92022,10,M1a_Km0.3,1018,3.6024493965669535e-07,,,,
F92022,10,M1a_Km0.3,1019,4.029061528854072e-10,,,,
F92022,10,M1a_Km0.3,1020,366.8949409335164,,,,
F92022,10,M1a_Km0.3,1021,1.8215632735518739e-07,,,,
F92022,10,M1a_Km0.3,1022,364.8694713989248,,,,
F92022,10,M1a_Km0.3,1023,2.0359175323392265e-07,,,,
F92022,10,M1a_Km0.3,1024,2.3572192731080577e-07,,,,
F92022,10,M1a_Km0.3,1025,7.059270501486026e-08,,,,
F92022,10,M1a_Km0.3,1026,4.575872480927501e-07,,,,
F92022,10,M1a_Km0.3,1027,7.436783562297933e-07,,,,
F92022,10,M1a_Km0.3,1028,368.2522155398592,,,,
F92022,10,M1a_Km0.3,1029,2.524884621379897e-07,,,,
F92022,10,M1a_Km1.0,1000,1.7948877939488739e-09,,,,
F92022,10,M1a_Km1.0,1001,7.908056431915611e-09,,,,
F92022,10,M1a_Km1.0,1002,3.380137059139088e-09,,,,
F92022,10,M1a_Km1.0,1003,370.0465508894631,,,,
F92022,10,M1a_Km1.0,1004,4.083494786755182e-08,,,,
F92022,10,M1a_Km1.0,1005,2.349047463212628e-07,,,,
F92022,10,M1a_Km1.0,1006,5.218507794779725e-07,,,,
F92022,10,M1a_Km1.0,1007,359.1949918868986,,,,
F92022,10,M1a_Km1.0,1008,5.1177504701627186e-05,,,,
F92022,10,M1a_Km1.0,1009,359.19267035133,,,,
F92022,10,M1a_Km1.0,1010,9.068116924026981e-09,,,,
F92022,10,M1a_Km1.0,1011,1.0858593668672256e-07,,,,
F92022,10,M1a_Km1.0,1012,3.728928277269006e-10,,,,
F92022,10,M1a_Km1.0,1013,359.5148101369132,,,,
F92022,10,M1a_Km1.0,1014,359.09435156877953,,,,
F92022,10,M1a_Km1.0,1015,1.6211743059102446e-09,,,,
F92022,10,M1a_Km1.0,1016,1.0095391189679503e-10,,,,
F92022,10,M1a_Km1.0,1017,359.09910319336814,,,,
F92022,10,M1a_Km1.0,1018,4.852154233958572e-09,,,,
F92022,10,M1a_Km1.0,1019,369.265853983361,,,,
F92022,10,M1a_Km1.0,1020,368.90250967524116,,,,
F92022,10,M1a_Km1.0,1021,359.0943451002254,,,,
F92022,10,M1a_Km1.0,1022,361.3275153641971,,,,
F92022,10,M1a_Km1.0,1023,4.006324161309749e-10,,,,
F92022,10,M1a_Km1.0,1024,0.0011813277405963163,,,,
F92022,10,M1a_Km1.0,1025,360.0842223472455,,,,
F92022,10,M1a_Km1.0,1026,364.30356438458284,,,,
F92022,10,M1a_Km1.0,1027,5.9535068430704996e-08,,,,
F92022,10,M1a_Km1.0,1028,360.68404176568265,,,,
F92022,10,M1a_Km1.0,1029,1.7463207768741995e-08,,,,
F92022,10,M1a_Km3.0,1000,364.49633462875545,,,,
F92022,10,M1a_Km3.0,1001,1.6780177247710526e-10,,,,
F92022,10,M1a_Km3.0,1002,361.11299197031485,,,,
F92022,10,M1a_Km3.0,1003,442.96871085406565,,,,
F92022,10,M1a_Km3.0,1004,364.54313869846374,,,,
F92022,10,M1a_Km3.0,1005,359.0959657700423,,,,
F92022,10,M1a_Km3.0,1006,1.4006218407303095e-10,,,,
F92022,10,M1a_Km3.0,1007,1.9399067241465673e-08,,,,
F92022,10,M1a_Km3.0,1008,3.8335201679728925e-10,,,,
F92022,10,M1a_Km3.0,1009,366.2545460973347,,,,
F92022,10,M1a_Km3.0,1010,369.90786553436874,,,,
F92022,10,M1a_Km3.0,1011,709.2535230782355,,,,
F92022,10,M1a_Km3.0,1012,2.560227585490793e-10,,,,
F92022,10,M1a_Km3.0,1013,368.3386352083048,,,,
F92022,10,M1a_Km3.0,1014,4.137018549954519e-08,,,,
F92022,10,M1a_Km3.0,1015,2.9340299079194665e-09,,,,
F92022,10,M1a_Km3.0,1016,359.09993580684977,,,,
F92022,10,M1a_Km3.0,1017,360.0719453832712,,,,
F92022,10,M1a_Km3.0,1018,445.6054747038106,,,,
F92022,10,M1a_Km3.0,1019,364.5333752756778,,,,
F92022,10,M1a_Km3.0,1020,370.0859658941299,,,,
F92022,10,M1a_Km3.0,1021,359.7210191765853,,,,
F92022,10,M1a_Km3.0,1022,366.8781897979429,,,,
F92022,10,M1a_Km3.0,1023,4.865796654485166e-11,,,,
F92022,10,M1a_Km3.0,1024,369.859803545703,,,,
F92022,10,M1a_Km3.0,1025,369.86087073692397,,,,
F92022,10,M1a_Km3.0,1026,359.09440307643945,,,,
F92022,10,M1a_Km3.0,1027,5.4942574934102595e-09,,,,
F92022,10,M1a_Km3.0,1028,369.1717697815543,,,,
F92022,10,M1a_Km3.0,1029,1.5825207810848951e-10,,,,
F102022,10,M1a_Km0.1,1000,225.17257554350726,,,,
F102022,10,M1a_Km0.1,1001,222.15313118426866,,,,
F102022,10,M1a_Km0.1,1002,223.4583756480497,,,,
F102022,10,M1a_Km0.1,1003,223.32337507843567,,,,
F102022,10,M1a_Km0.1,1004,220.8726679854849,,,,
F102022,10,M1a_Km0.1,1005,222.52447224401476,,,,
F102022,10,M1a_Km0.1,1006,224.0080523585675,,,,
F102022,10,M1a_Km0.1,1007,221.5650077908499,,,,
F102022,10,M1a_Km0.1,1008,222.39653585319593,,,,
F102022,10,M1a_Km0.1,1009,223.73323646075278,,,,
F102022,10,M1a_Km0.1,1010,220.93350279230026,,,,
F102022,10,M1a_Km0.1,1011,220.76428569642076,,,,
F102022,10,M1a_Km0.1,1012,223.56982331732343,,,,
F102022,10,M1a_Km0.1,1013,228.06794776670176,,,,
F102022,10,M1a_Km0.1,1014,352.8076386064986,,,,
F102022,10,M1a_Km0.1,1015,224.37571222479528,,,,
F102022,10,M1a_Km0.1,1016,222.17440575688897,,,,
F102022,10,M1a_Km0.1,1017,220.87264975461085,,,,
F102022,10,M1a_Km0.1,1018,222.47387661442008,,,,
F102022,10,M1a_Km0.1,1019,221.05836152992197,,,,
F102022,10,M1a_Km0.1,1020,224.82081115061237,,,,
F102022,10,M1a_Km0.1,1021,222.13081417829562,,,,
F102022,10,M1a_Km0.1,1022,221.27784726298069,,,,
F102022,10,M1a_Km0.1,1023,220.87269776392668,,,,
F102022,10,M1a_Km0.1,1024,226.2677748332062,,,,
F102022,10,M1a_Km0.1,1025,223.61222497604922,,,,
F102022,10,M1a_Km0.1,1026,223.11855983622354,,,,
F102022,10,M1a_Km0.1,1027,221.12213509347293,,,,
F102022,10,M1a_Km0.1,1028,223.00270582810435,,,,
F102022,10,M1a_Km0.1,1029,222.47499817037487,,,,
F102022,10,M1a_Km0.3,1000,224.61997772508403,,,,
F102022,10,M1a_Km0.3,1001,223.0222677168349,,,,
F102022,10,M1a_Km0.3,1002,223.3741650402435,,,,
F102022,10,M1a_Km0.3,1003,227.8724840154664,,,,
F102022,10,M1a_Km0.3,1004,347.66285106615214,,,,
F102022,10,M1a_Km0.3,1005,221.580936777445,,,,
F102022,10,M1a_Km0.3,1006,322.7382285090389,,,,
F102022,10,M1a_Km0.3,1007,227.09588468420816,,,,
F102022,10,M1a_Km0.3,1008,222.1097004852395,,,,
F102022,10,M1a_Km0.3,1009,223.26192919220648,,,,
F102022,10,M1a_Km0.3,1010,222.21523698289002,,,,
F102022,10,M1a_Km0.3,1011,223.0011387774657,,,,
F102022,10,M1a_Km0.3,1012,222.1744000774952,,,,
F102022,10,M1a_Km0.3,1013,339.28946261550936,,,,
F102022,10,M1a_Km0.3,1014,223.24278534249652,,,,
F102022,10,M1a_Km0.3,1015,356.9798480152117,,,,
F102022,10,M1a_Km0.3,1016,223.00250647026633,,,,
F102022,10,M1a_Km0.3,1017,223.45837526848754,,,,
F102022,10,M1a_Km0.3,1018,230.05808937710754,,,,
F102022,10,M1a_Km0.3,1019,226.60616134625616,,,,
F102022,10,M1a_Km0.3,1020,227.9102774276721,,,,
F102022,10,M1a_Km0.3,1021,222.15165065229849,,,,
F102022,10,M1a_Km0.3,1022,223.73323645076516,,,,
F102022,10,M1a_Km0.3,1023,227.6070597245448,,,,
F102022,10,M1a_Km0.3,1024,222.15165065704377,,,,
F102022,10,M1a_Km0.3,1025,327.80626144119196,,,,
F102022,10,M1a_Km0.3,1026,223.2276988361764,,,,
F102022,10,M1a_Km0.3,1027,222.47387664115558,,,,
F102022,10,M1a_Km0.3,1028,223.228689733603,,,,
F102022,10,M1a_Km0.3,1029,221.62566777373513,,,,
F102022,10,M1a_Km1.0,1000,222.32661486991583,,,,
F102022,10,M1a_Km1.0,1001,224.11095295168252,,,,
F102022,10,M1a_Km1.0,1002,223.73323643040794,,,,
F102022,10,M1a_Km1.0,1003,226.97237017887846,,,,
F102022,10,M1a_Km1.0,1004,339.3626203737367,,,,
F102022,10,M1a_Km1.0,1005,222.67220361935642,,,,
F102022,10,M1a_Km1.0,1006,342.1508276210079,,,,
F102022,10,M1a_Km1.0,1007,365.23045985497083,,,,
F102022,10,M1a_Km1.0,1008,345.38679869823,,,,
F102022,10,M1a_Km1.0,1009,222.70699574636274,,,,
F102022,10,M1a_Km1.0,1010,220.55323650326636,,,,
F102022,10,M1a_Km1.0,1011,228.05263157397167,,,,
F102022,10,M1a_Km1.0,1012,222.5376874927797,,,,
F102022,10,M1a_Km1.0,1013,330.2153188341981,,,,
F102022,10,M1a_Km1.0,1014,335.6575205476629,,,,
F102022,10,M1a_Km1.0,1015,333.47720539102966,,,,
F102022,10,M1a_Km1.0,1016,224.6159039601339,,,,
F102022,10,M1a_Km1.0,1017,240.66007792048867,,,,
F102022,10,M1a_Km1.0,1018,223.26000534841023,,,,
F102022,10,M1a_Km1.0,1019,228.27598029651426,,,,
F102022,10,M1a_Km1.0,1020,227.26695736767988,,,,
F102022,10,M1a_Km1.0,1021,223.88495916012198,,,,
F102022,10,M1a_Km1.0,1022,320.88950808949176,,,,
F102022,10,M1a_Km1.0,1023,223.7332364304084,,,,
F102022,10,M1a_Km1.0,1024,222.1744000774961,,,,
F102022,10,M1a_Km1.0,1025,342.2202804904441,,,,
F102022,10,M1a_Km1.0,1026,226.50962152011152,,,,
F102022,10,M1a_Km1.0,1027,225.83518786090553,,,,
F102022,10,M1a_Km1.0,1028,222.09352438097403,,,,
F102022,10,M1a_Km1.0,1029,228.65521051728,,,,
F102022,10,M1a_Km3.0,1000,222.33171752714725,,,,
F102022,10,M1a_Km3.0,1001,340.56457678910647,,,,
F102022,10,M1a_Km3.0,1002,225.24969214692464,,,,
F102022,10,M1a_Km3.0,1003,228.65507121064184,,,,
F102022,10,M1a_Km3.0,1004,322.1674922134089,,,,
F102022,10,M1a_Km3.0,1005,221.2200591468163,,,,
F102022,10,M1a_Km3.0,1006,355.71185392409825,,,,
F102022,10,M1a_Km3.0,1007,223.41962919625166,,,,
F102022,10,M1a_Km3.0,1008,340.28936045654245,,,,
F102022,10,M1a_Km3.0,1009,226.61470847102146,,,,
F102022,10,M1a_Km3.0,1010,332.5875438573339,,,,
F102022,10,M1a_Km3.0,1011,220.87264974898017,,,,
F102022,10,M1a_Km3.0,1012,230.93516554451298,,,,
F102022,10,M1a_Km3.0,1013,329.3400100155586,,,,
F102022,10,M1a_Km3.0,1014,221.2041332009012,,,,
F102022,10,M1a_Km3.0,1015,345.3793135462947,,,,
F102022,10,M1a_Km3.0,1016,222.7127553434002,,,,
F102022,10,M1a_Km3.0,1017,222.2573344855664,,,,
F102022,10,M1a_Km3.0,1018,228.71930477897104,,,,
F102022,10,M1a_Km3.0,1019,222.06553179656248,,,,
F102022,10,M1a_Km3.0,1020,339.16899908892356,,,,
F102022,10,M1a_Km3.0,1021,226.52874477153773,,,,
F102022,10,M1a_Km3.0,1022,317.33271970169926,,,,
F102022,10,M1a_Km3.0,1023,221.12205728252502,,,,
F102022,10,M1a_Km3.0,1024,356.7637492508393,,,,
F102022,10,M1a_Km3.0,1025,314.9726276791307,,,,
F102022,10,M1a_Km3.0,1026,328.5776934535552,,,,
F102022,10,M1a_Km3.0,1027,338.9585140366762,,,,
F102022,10,M1a_Km3.0,1028,227.7034475501032,,,,
F102022,10,M1a_Km3.0,1029,225.53095353374192,,,,
F112022,10,M1a_Km0.1,1000,0.00022118068727650098,,,,
F112022,10,M1a_Km0.1,1001,5.507329206011491e-06,,,,
F112022,10,M1a_Km0.1,1002,0.008161074272720725,,,,
F112022,10,M1a_Km0.1,1003,0.00010647361159499269,,,,
F112022,10,M1a_Km0.1,1004,0.00039259055392903974,,,,
F112022,10,M1a_Km0.1,1005,0.006247944903407188,,,,
F112022,10,M1a_Km0.1,1006,2.5309418560937047e-08,,,,
F112022,10,M1a_Km0.1,1007,0.00010414264261271455,,,,
F112022,10,M1a_Km0.1,1008,0.0021502194263121055,,,,
F112022,10,M1a_Km0.1,1009,0.0008104482653834566,,,,
F112022,10,M1a_Km0.1,1010,7.329849722736981e-07,,,,
F112022,10,M1a_Km0.1,1011,0.008018957779768243,,,,
F112022,10,M1a_Km0.1,1012,0.00095258294550149,,,,
F112022,10,M1a_Km0.1,1013,0.0004050951033605088,,,,
F112022,10,M1a_Km0.1,1014,0.003413706351238943,,,,
F112022,10,M1a_Km0.1,1015,0.0009744611593305308,,,,
F112022,10,M1a_Km0.1,1016,2.436458999000024e-07,,,,
F112022,10,M1a_Km0.1,1017,0.00024721498130020336,,,,
F112022,10,M1a_Km0.1,1018,0.00047322447471742635,,,,
F112022,10,M1a_Km0.1,1019,0.00012020855865557678,,,,
F112022,10,M1a_Km0.1,1020,0.002983247703014058,,,,
F112022,10,M1a_Km0.1,1021,0.002369792875015264,,,,
F112022,10,M1a_Km0.1,1022,0.012825150166463573,,,,
F112022,10,M1a_Km0.1,1023,0.00512765545045113,,,,
F112022,10,M1a_Km0.1,1024,0.001998339511828817,,,,
F112022,10,M1a_Km0.1,1025,0.003964715391248319,,,,
F112022,10,M1a_Km0.1,1026,0.005700662231447495,,,,
F112022,10,M1a_Km0.1,1027,8.077853908616817e-05,,,,
F112022,10,M1a_Km0.1,1028,0.0010326721153433027,,,,
F112022,10,M1a_Km0.1,1029,8.618024821771542e-05,,,,
F112022,10,M1a_Km0.3,1000,5.769834388047457e-09,,,,
F112022,10,M1a_Km0.3,1001,5.208144102653023e-07,,,,
F112022,10,M1a_Km0.3,1002,876.0688983265582,,,,
F112022,10,M1a_Km0.3,1003,2.3364918888546526e-09,,,,
F112022,10,M1a_Km0.3,1004,8.276401786133647e-11,,,,
F112022,10,M1a_Km0.3,1005,4.285539034754038e-08,,,,
F112022,10,M1a_Km0.3,1006,9.913492249324918e-11,,,,
F112022,10,M1a_Km0.3,1007,9.798623068490997e-08,,,,
F112022,10,M1a_Km0.3,1008,0.0007898986696091015,,,,
F112022,10,M1a_Km0.3,1009,0.0001338310535174969,,,,
F112022,10,M1a_Km0.3,1010,4.4742591853719205e-09,,,,
F112022,10,M1a_Km0.3,1011,6.942785603314405e-06,,,,
F112022,10,M1a_Km0.3,1012,2.1342202671803534e-08,,,,
F112022,10,M1a_Km0.3,1013,3.490013114060275e-07,,,,
F112022,10,M1a_Km0.3,1014,7.82611095928587e-08,,,,
F112022,10,M1a_Km0.3,1015,1.1477823136374354e-09,,,,
F112022,10,M1a_Km0.3,1016,22.778723065130634,,,,
F112022,10,M1a_Km0.3,1017,2.6670068109524436e-07,,,,
F112022,10,M1a_Km0.3,1018,1.3001681509194896e-08,,,,
F112022,10,M1a_Km0.3,1019,2.7284841053187847e-12,,,,
F112022,10,M1a_Km0.3,1020,7.184162768680835e-06,,,,
F112022,10,M1a_Km0.3,1021,1.1521478882059455e-08,,,,
F112022,10,M1a_Km0.3,1022,7.862581696826965e-10,,,,
F112022,10,M1a_Km0.3,1023,1.6393641999457031e-09,,,,
F112022,10,M1a_Km0.3,1024,4.115918272873387e-09,,,,
F112022,10,M1a_Km0.3,1025,0.0003248038638048456,,,,
F112022,10,M1a_Km0.3,1026,0.00031784525390321505,,,,
F112022,10,M1a_Km0.3,1027,3.5419816413195804e-08,,,,
F112022,10,M1a_Km0.3,1028,1.5279510989785194e-10,,,,
F112022,10,M1a_Km0.3,1029,1.4242823453969322e-07,,,,
F112022,10,M1a_Km1.0,1000,4.092726157978177e-11,,,,
F112022,10,M1a_Km1.0,1001,6.435129762394354e-09,,,,
F112022,10,M1a_Km1.0,1002,876.0688983265486,,,,
F112022,10,M1a_Km1.0,1003,3.6062465369468555e-07,,,,
F112022,10,M1a_Km1.0,1004,5.007677827961743e-09,,,,
F112022,10,M1a_Km1.0,1005,7.557900971733034e-10,,,,
F112022,10,M1a_Km1.0,1006,2.9267753234307747e-06,,,,
F112022,10,M1a_Km1.0,1007,2.4101609596982598e-11,,,,
F112022,10,M1a_Km1.0,1008,879.1471654089482,,,,
F112022,10,M1a_Km1.0,1009,1.0577377906884067e-07,,,,
F112022,10,M1a_Km1.0,1010,1.261150828213431e-08,,,,
F112022,10,M1a_Km1.0,1011,3.246896085329354e-10,,,,
F112022,10,M1a_Km1.0,1012,882.3583237850885,,,,
F112022,10,M1a_Km1.0,1013,2.2591848392039537e-09,,,,
F112022,10,M1a_Km1.0,1014,4.3655745685100555e-11,,,,
F112022,10,M1a_Km1.0,1015,2.8398972062859684e-08,,,,
F112022,10,M1a_Km1.0,1016,5.329638952389359e-10,,,,
F112022,10,M1a_Km1.0,1017,7.67158780945465e-10,,,,
F112022,10,M1a_Km1.0,1018,1.23463905765675e-09,,,,
F112022,10,M1a_Km1.0,1019,2.460183168295771e-10,,,,
F112022,10,M1a_Km1.0,1020,7.275957614183426e-11,,,,
F112022,10,M1a_Km1.0,1021,3.4378899727016687e-10,,,,
F112022,10,M1a_Km1.0,1022,9.64064383879304e-10,,,,
F112022,10,M1a_Km1.0,1023,2.6516318030189723e-09,,,,
F112022,10,M1a_Km1.0,1024,7.275957614183426e-12,,,,
F112022,10,M1a_Km1.0,1025,885.0309683719079,,,,
F112022,10,M1a_Km1.0,1026,4.9311893235426396e-08,,,,
F112022,10,M1a_Km1.0,1027,22.425596246085206,,,,
F112022,10,M1a_Km1.0,1028,21.32353720000492,,,,
F112022,10,M1a_Km1.0,1029,1.98315319721587e-09,,,,
F112022,10,M1a_Km3.0,1000,7.275957614183426e-10,,,,
F112022,10,M1a_Km3.0,1001,2.1491359802894294e-09,,,,
F112022,10,M1a_Km3.0,1002,882.3583237850889,,,,
