function,dim,variant,seed,err,iters,c1_acc,c2_acc
F72022,20,c2only|orig,1006,52.63464452552489,249,0,796
F72022,20,c2only|orig,1007,55.00615511624801,250,0,732
F72022,20,c2only|orig,1008,40.7552132699152,250,0,715
F72022,20,c2only|orig,1009,59.31908361420983,250,0,670
F72022,20,c2only|orig,1010,40.3274109342849,250,0,764
F72022,20,c2only|orig,1011,50.158773941822346,250,0,733
F72022,20,c2only|orig,1012,44.72834242446379,249,0,802
F72022,20,c2only|orig,1013,36.059558580987186,249,0,819
F72022,20,c2only|orig,1014,83.77420870791366,250,0,623
F72022,20,c2only|orig,1015,59.62815327508497,250,0,709
F72022,20,c2only|orig,1016,49.87739169074439,250,0,665
F72022,20,c2only|orig,1017,42.50229319849632,249,0,898
F72022,20,c2only|orig,1018,41.48366834993408,250,0,682
F72022,20,c2only|orig,1019,43.00031392369351,249,0,923
F72022,20,c2only|orig,1020,38.23336625310685,249,0,908
F72022,20,c2only|orig,1021,60.493279489519864,250,0,688
F72022,20,c2only|orig,1022,40.83820888375567,249,0,995
F72022,20,c2only|orig,1023,51.58090051515819,250,0,750
F72022,20,c2only|orig,1024,34.30455033829094,249,0,1065
F72022,20,c2only|orig,1025,161.23655150943296,250,0,624
F72022,20,c2only|orig,1026,31.82527174182701,249,0,1166
F72022,20,c2only|orig,1027,39.929432415704696,249,0,831
F72022,20,c2only|orig,1028,65.90946444225256,250,0,545
F72022,20,c2only|orig,1029,35.507541515052935,249,0,866
F82022,20,code3|orig,1000,38.49039272458458,166,24,1180
F82022,20,code3|orig,1001,36.97344745814189,166,28,1337
F82022,20,code3|orig,1002,51.53545166297317,166,27,1512
F82022,20,code3|orig,1003,256.5047022747676,166,29,2654
F82022,20,code3|orig,1004,30.796995185687592,166,32,1118
F82022,20,code3|orig,1005,39.4876530384895,166,22,1242
F82022,20,code3|orig,1006,64.6154304860961,166,26,1869
F82022,20,code3|orig,1007,161.25542283657205,166,26,2128
F82022,20,code3|orig,1008,34.80621156348752,166,21,1816
F82022,20,code3|orig,1009,42.51603196100041,166,27,1303
F82022,20,code3|orig,1010,33.67831624746077,166,28,1441
F82022,20,code3|orig,1011,57.55243390998157,166,23,1877
F82022,20,code3|orig,1012,116.94168579941515,166,22,1992
F82022,20,code3|orig,1013,70.23500685336967,166,25,2781
F82022,20,code3|orig,1014,44.80048026481745,166,26,1424
F82022,20,code3|orig,1015,115.20365159633093,166,25,1961
F82022,20,code3|orig,1016,37.73587918267049,166,27,1620
F82022,20,code3|orig,1017,58.44974592159224,166,24,1707
F82022,20,code3|orig,1018,53.25643288504989,166,28,2138
F82022,20,code3|orig,1019,42.73067091863504,166,28,1272
F82022,20,code3|orig,1020,36.196924307459085,166,22,1243
F82022,20,code3|orig,1021,131.85865337559972,166,23,2199
F82022,20,code3|orig,1022,28.92713076240034,166,33,1146
F82022,20,code3|orig,1023,40.47791570957543,166,23,1203
F82022,20,code3|orig,1024,33.8877532811689,166,21,1196
F82022,20,code3|orig,1025,37.195461291822994,166,27,1115
F82022,20,code3|orig,1026,104.88472250749146,166,19,1899
F82022,20,code3|orig,1027,31.73886360657434,166,24,1196
F82022,20,code3|orig,1028,191.8876329037039,166,22,1971
F82022,20,code3|orig,1029,42.212350470144884,166,28,1395
F82022,20,code3|centroid,1000,31.498982522218284,166,433,949
F82022,20,code3|centroid,1001,40.04072593816272,166,529,993
F82022,20,code3|centroid,1002,40.87136380048014,166,696,1229
F82022,20,code3|centroid,1003,36.69484381465827,166,415,902
F82022,20,code3|centroid,1004,61.93787421035813,166,546,946
F82022,20,code3|centroid,1005,39.70996485895512,166,466,1108
F82022,20,code3|centroid,1006,366.65796281854637,166,940,1384
F82022,20,code3|centroid,1007,28.896415940733732,166,398,887
F82022,20,code3|centroid,1008,721.1545632789612,166,1159,1755
F82022,20,code3|centroid,1009,333.6701674501951,166,808,1314
F82022,20,code3|centroid,1010,30.274620519749533,166,389,945
F82022,20,code3|centroid,1011,883.5929471616137,166,668,1126
F82022,20,code3|centroid,1012,150.36704303120814,166,800,1254
F82022,20,code3|centroid,1013,27.57971868900404,166,453,971
F82022,20,code3|centroid,1014,53.24724813413286,166,402,831
F82022,20,code3|centroid,1015,45.688161648631194,166,440,941
F82022,20,code3|centroid,1016,28.465051655552543,166,305,654
F82022,20,code3|centroid,1017,31.61056271079542,166,524,933
F82022,20,code3|centroid,1018,57.284753133597405,166,619,1130
F82022,20,code3|centroid,1019,37.2319598285394,166,476,968
F82022,20,code3|centroid,1020,79.49960833509112,166,879,1362
F82022,20,code3|centroid,1021,30.946503897575894,166,423,900
F82022,20,code3|centroid,1022,67.12232215435506,166,865,1521
F82022,20,code3|centroid,1023,37.446391859360574,166,429,1082
F82022,20,code3|centroid,1024,46.23644738806115,166,707,1298
F82022,20,code3|centroid,1025,38.53421529043453,166,510,991
F82022,20,code3|centroid,1026,54.10742890461415,166,494,1053
F82022,20,code3|centroid,1027,28.469622626390446,166,456,861
F82022,20,code3|centroid,1028,60.90938142107825,166,641,1206
F82022,20,code3|centroid,1029,45.450281826573246,166,398,807
F82022,20,paper2|orig,1000,3766.315136024745,250,29,293
F82022,20,paper2|orig,1001,18175.018106990407,250,20,299
F82022,20,paper2|orig,1002,5866.494283058097,250,34,233
F82022,20,paper2|orig,1003,5664.149594410963,250,30,376
F82022,20,paper2|orig,1004,6266.507319522387,250,34,330
F82022,20,paper2|orig,1005,4233.709887328209,250,24,298
F82022,20,paper2|orig,1006,4188.967250176641,250,29,282
F82022,20,paper2|orig,1007,2412.8342487687387,250,32,300
F82022,20,paper2|orig,1008,8596.913142630327,250,25,327
F82022,20,paper2|orig,1009,3046.4167557529636,250,21,300
F82022,20,paper2|orig,1010,11202.97058542571,250,24,301
F82022,20,paper2|orig,1011,2667.4807168720345,250,29,326
F82022,20,paper2|orig,1012,7120.814962588254,250,29,340
F82022,20,paper2|orig,1013,12953.783122167117,250,30,301
F82022,20,paper2|orig,1014,4179.409065914435,250,32,285
F82022,20,paper2|orig,1015,2070.2929502923625,250,23,317
F82022,20,paper2|orig,1016,970.700116138225,250,30,300
F82022,20,paper2|orig,1017,2407.443599761993,250,24,361
F82022,20,paper2|orig,1018,7705.350503713362,250,29,335
F82022,20,paper2|orig,1019,3199.593266594219,250,33,344
F82022,20,paper2|orig,1020,5102.796544359101,250,24,351
F82022,20,paper2|orig,1021,81116.08350238432,250,25,256
F82022,20,paper2|orig,1022,9101.21472532191,250,31,257
F82022,20,paper2|orig,1023,4335.110624564921,250,29,341
F82022,20,paper2|orig,1024,18091.596385021927,250,29,297
F82022,20,paper2|orig,1025,10211.300014978748,250,31,351
F82022,20,paper2|orig,1026,3421.1207899957317,250,30,288
F82022,20,paper2|orig,1027,7448.777112548956,250,31,364
F82022,20,paper2|orig,1028,4924.0498107421645,250,18,326
F82022,20,paper2|orig,1029,7425.8378003906,250,30,292
F82022,20,paper2|centroid,1000,433.3605250402502,250,481,203
F82022,20,paper2|centroid,1001,1281.4517957750377,250,482,183
F82022,20,paper2|centroid,1002,137.46297962776953,250,838,183
F82022,20,paper2|centroid,1003,319.6484654266733,250,476,175
F82022,20,paper2|centroid,1004,1588.2641415397738,250,535,191
F82022,20,paper2|centroid,1005,332.41882736684875,250,536,160
F82022,20,paper2|centroid,1006,195.99858304622467,250,570,198
F82022,20,paper2|centroid,1007,932.0299680090334,250,445,186
F82022,20,paper2|centroid,1008,3525.2463658371526,250,449,151
F82022,20,paper2|centroid,1009,747.3353676787797,250,536,186
F82022,20,paper2|centroid,1010,184.58476974339874,250,762,219
F82022,20,paper2|centroid,1011,1849.9161969421425,250,594,182
F82022,20,paper2|centroid,1012,489.29421794564996,250,542,186
F82022,20,paper2|centroid,1013,1899.5638789629484,250,497,173
F82022,20,paper2|centroid,1014,1155.1790407901126,250,572,171
F82022,20,paper2|centroid,1015,1627.576937303067,250,589,207
F82022,20,paper2|centroid,1016,329.1040219405909,250,674,191
F82022,20,paper2|centroid,1017,182.49135785997987,250,685,167
F82022,20,paper2|centroid,1018,2127.7140639397694,250,554,190
F82022,20,paper2|centroid,1019,1337.7084085050005,250,554,200
F82022,20,paper2|centroid,1020,866.8492896872554,250,536,250
F82022,20,paper2|centroid,1021,1083.2730496505083,250,544,144
F82022,20,paper2|centroid,1022,2319.891505097903,250,605,151
F82022,20,paper2|centroid,1023,124.45052004195213,250,680,198
F82022,20,paper2|centroid,1024,3569.20626429175,250,453,255
F82022,20,paper2|centroid,1025,555.1663499389388,250,699,212
F82022,20,paper2|centroid,1026,1187.4845489382224,250,495,159
F82022,20,paper2|centroid,1027,1191.9179705794259,250,491,206
F82022,20,paper2|centroid,1028,2953.6329495570644,250,570,158
F82022,20,paper2|centroid,1029,251.6561211137673,250,679,227
F82022,20,c2only|orig,1000,41.778911811349644,249,0,2308
F82022,20,c2only|orig,1001,49.688289477251146,249,0,2108
F82022,20,c2only|orig,1002,31.402048015218497,249,0,1835
F82022,20,c2only|orig,1003,37.45122056137234,249,0,1802
F82022,20,c2only|orig,1004,29.749265027032834,248,0,1565
F82022,20,c2only|orig,1005,30.902399902663092,249,0,1863
F82022,20,c2only|orig,1006,43.414155714769095,248,0,1874
F82022,20,c2only|orig,1007,45.25836381978843,248,0,1763
F82022,20,c2only|orig,1008,50.72919032429854,249,0,2384
F82022,20,c2only|orig,1009,30.099210118425617,249,0,1583
F82022,20,c2only|orig,1010,42.69656037801542,249,0,1730
F82022,20,c2only|orig,1011,42.32584595755179,249,0,2358
F82022,20,c2only|orig,1012,33.678215444300804,249,0,1942
F82022,20,c2only|orig,1013,31.500525794737314,249,0,1576
F82022,20,c2only|orig,1014,28.76257755915958,249,0,1910
F82022,20,c2only|orig,1015,37.10263778975377,248,0,1835
F82022,20,c2only|orig,1016,40.709568636024414,249,0,2138
F82022,20,c2only|orig,1017,28.771396977666427,249,0,1678
F82022,20,c2only|orig,1018,35.00823313396904,248,0,1900
F82022,20,c2only|orig,1019,27.631759869637335,248,0,1431
F82022,20,c2only|orig,1020,58.33764928733444,249,0,1769
F82022,20,c2only|orig,1021,34.74154421732601,248,0,1689
F82022,20,c2only|orig,1022,28.973630281546775,249,0,1862
F82022,20,c2only|orig,1023,45.009525277348985,249,0,1667
F82022,20,c2only|orig,1024,31.411723153546973,248,0,1738
F82022,20,c2only|orig,1025,37.90136332066231,248,0,1684
F82022,20,c2only|orig,1026,39.86160511054595,249,0,1920
F82022,20,c2only|orig,1027,30.743909413414713,249,0,1620
F82022,20,c2only|orig,1028,34.02651486434297,249,0,1614
F82022,20,c2only|orig,1029,36.25356798390021,248,0,1820
F92022,20,code3|orig,1000,342.68041924492354,166,30,3961
F92022,20,code3|orig,1001,338.8026186113557,166,30,3879
F92022,20,code3|orig,1002,349.1319227107233,166,26,3888
F92022,20,code3|orig,1003,341.7381797948228,166,34,3824
F92022,20,code3|orig,1004,349.2064663111978,166,31,3853
F92022,20,code3|orig,1005,337.70510333738184,166,36,3873
F92022,20,code3|orig,1006,347.67910430068014,166,33,3928
F92022,20,code3|orig,1007,337.35322275638646,166,31,3855
F92022,20,code3|orig,1008,352.58803412849284,166,38,3875
F92022,20,code3|orig,1009,342.04329239228264,166,33,3804
F92022,20,code3|orig,1010,372.4085104565738,166,30,3933
F92022,20,code3|orig,1011,345.85684500636216,166,41,3765
F92022,20,code3|orig,1012,340.430493669106,166,31,3757
F92022,20,code3|orig,1013,354.4457754859718,166,35,3887
F92022,20,code3|orig,1014,337.35260262789734,166,29,3845
F92022,20,code3|orig,1015,348.41336127299064,166,29,3863
F92022,20,code3|orig,1016,341.45200830019076,166,34,3833
F92022,20,code3|orig,1017,345.3759050085846,166,30,3916
F92022,20,code3|orig,1018,336.93695075754977,166,36,3914
F92022,20,code3|orig,1019,342.1221950217159,166,30,3878
F92022,20,code3|orig,1020,345.9047179164736,166,35,3907
F92022,20,code3|orig,1021,340.0818469421283,166,30,3917
F92022,20,code3|orig,1022,343.3306001712217,166,30,3889
F92022,20,code3|orig,1023,337.44523564215524,166,42,3822
F92022,20,code3|orig,1024,375.03593594186805,166,29,3954
F92022,20,code3|orig,1025,336.0641676187106,166,31,3856
F92022,20,code3|orig,1026,339.74713597619575,166,28,3844
F92022,20,code3|orig,1027,339.4822373690022,166,32,3866
F92022,20,code3|orig,1028,346.8782590006331,166,36,3859
F92022,20,code3|orig,1029,342.2572592393317,166,36,3989
F92022,20,code3|centroid,1000,335.6397403906417,166,2610,1894
F92022,20,code3|centroid,1001,335.686495761086,166,2700,1941
F92022,20,code3|centroid,1002,335.63904172061075,166,2506,1948
F92022,20,code3|centroid,1003,335.74559868226606,166,2640,1923
F92022,20,code3|centroid,1004,335.6404378302177,166,2534,1930
F92022,20,code3|centroid,1005,335.63928163718265,166,2706,1846
F92022,20,code3|centroid,1006,335.6388903825591,166,2463,1969
F92022,20,code3|centroid,1007,343.3565550579319,166,2305,2080
F92022,20,code3|centroid,1008,335.64246760263086,166,2579,1947
F92022,20,code3|centroid,1009,335.65772435099416,166,2554,1972
F92022,20,code3|centroid,1010,335.63880016662597,166,2705,1815
F92022,20,code3|centroid,1011,335.63903010134254,166,2703,1833
F92022,20,code3|centroid,1012,335.638797236963,166,2679,1872
F92022,20,code3|centroid,1013,335.6387704331951,166,2566,1930
F92022,20,code3|centroid,1014,335.6388653355584,166,2528,1941
F92022,20,code3|centroid,1015,335.67772405785763,166,2683,1919
F92022,20,code3|centroid,1016,335.6388817108291,166,2785,1829
F92022,20,code3|centroid,1017,338.3438499539143,166,2483,2007
F92022,20,code3|centroid,1018,335.73537100592966,166,2714,1893
F92022,20,code3|centroid,1019,335.6566599786379,166,2651,1897
F92022,20,code3|centroid,1020,335.6392677526378,166,2595,1872
F92022,20,code3|centroid,1021,335.63981806346055,166,2688,1835
F92022,20,code3|centroid,1022,335.81497836964763,166,2724,1836
F92022,20,code3|centroid,1023,335.79172630065204,166,2651,1877
F92022,20,code3|centroid,1024,335.6675904673575,166,2740,1839
F92022,20,code3|centroid,1025,335.66860296737195,166,2697,1878
F92022,20,code3|centroid,1026,335.7910090158516,166,2807,1845
F92022,20,code3|centroid,1027,335.6397181102975,166,2677,1866
F92022,20,code3|centroid,1028,335.63884950384727,166,2472,1988
F92022,20,code3|centroid,1029,335.63939568943715,166,2676,1880
F92022,20,paper2|orig,1000,335.8129204395791,250,37,2727
F92022,20,paper2|orig,1001,336.1912313721177,250,40,2189
F92022,20,paper2|orig,1002,336.3804456203493,250,36,2481
F92022,20,paper2|orig,1003,335.69584354679137,250,35,2540
F92022,20,paper2|orig,1004,335.8788821952712,250,29,1984
F92022,20,paper2|orig,1005,336.31711147728447,250,40,2761
F92022,20,paper2|orig,1006,336.2247244558125,250,33,2353
F92022,20,paper2|orig,1007,336.0048345399073,250,38,2501
F92022,20,paper2|orig,1008,335.71367860598,250,42,2656
F92022,20,paper2|orig,1009,335.98100981348216,250,39,2609
F92022,20,paper2|orig,1010,335.7118347990913,250,50,1966
F92022,20,paper2|orig,1011,336.07366709752387,250,37,2460
F92022,20,paper2|orig,1012,336.7571358946898,250,40,2074
F92022,20,paper2|orig,1013,335.8560069899495,249,37,2386
F92022,20,paper2|orig,1014,335.6902507898658,250,31,1939
F92022,20,paper2|orig,1015,335.73353390665943,250,33,2295
F92022,20,paper2|orig,1016,335.86454745319315,250,37,2352
F92022,20,paper2|orig,1017,335.7123516481165,250,50,2900
F92022,20,paper2|orig,1018,335.6702965730733,250,46,2303
F92022,20,paper2|orig,1019,336.4317616122944,250,33,2465
F92022,20,paper2|orig,1020,335.7105716627125,250,36,2457
F92022,20,paper2|orig,1021,336.3717600283576,250,33,2307
F92022,20,paper2|orig,1022,336.1618139512302,249,35,2535
F92022,20,paper2|orig,1023,335.66655746417837,250,39,2491
F92022,20,paper2|orig,1024,335.7466627267363,250,32,2443
F92022,20,paper2|orig,1025,335.7526156979088,250,38,2681
F92022,20,paper2|orig,1026,336.4730979572828,250,38,3469
F92022,20,paper2|orig,1027,335.90185274918076,250,30,2657
F92022,20,paper2|orig,1028,335.7802798859984,250,30,2412
F92022,20,paper2|orig,1029,335.72206912084494,250,42,2113
F92022,20,paper2|centroid,1000,335.63877856193085,250,4359,1348
F92022,20,paper2|centroid,1001,335.63887093393623,250,4216,1372
F92022,20,paper2|centroid,1002,335.63877027441595,250,4449,1343
F92022,20,paper2|centroid,1003,335.63884152620267,250,4180,1370
F92022,20,paper2|centroid,1004,335.78515427490584,250,4547,1385
F92022,20,paper2|centroid,1005,335.63878059200806,250,4164,1287
F92022,20,paper2|centroid,1006,335.7778187734789,250,4066,1529
F92022,20,paper2|centroid,1007,339.5172789132007,250,4141,1370
F92022,20,paper2|centroid,1008,478.8453371906053,250,4147,1364
F92022,20,paper2|centroid,1009,335.6974811795817,250,3705,1217
F92022,20,paper2|centroid,1010,335.7917662621985,250,3891,1304
F92022,20,paper2|centroid,1011,335.6673140924149,250,4341,1390
F92022,20,paper2|centroid,1012,337.23509805900403,250,3654,1407
F92022,20,paper2|centroid,1013,335.66455255318124,250,4279,1342
F92022,20,paper2|centroid,1014,335.6388143002837,250,4398,1335
F92022,20,paper2|centroid,1015,337.3461489127126,250,4240,1348
F92022,20,paper2|centroid,1016,342.357363032319,250,4618,1602
F92022,20,paper2|centroid,1017,335.6388719878878,250,4309,1368
F92022,20,paper2|centroid,1018,335.63888449657725,250,4329,1474
F92022,20,paper2|centroid,1019,335.63963769550764,250,4347,1318
F92022,20,paper2|centroid,1020,335.6390035889508,250,4439,1370
F92022,20,paper2|centroid,1021,335.638771956802,250,4193,1482
F92022,20,paper2|centroid,1022,335.63884539678475,250,4100,1325
F92022,20,paper2|centroid,1023,335.63886948384334,250,4364,1439
F92022,20,paper2|centroid,1024,342.9948437941657,250,3627,1207
F92022,20,paper2|centroid,1025,335.63890879927703,250,4249,1402
F92022,20,paper2|centroid,1026,335.63877925757015,250,3721,1217
F92022,20,paper2|centroid,1027,335.6387712364731,250,4377,1216
F92022,20,paper2|centroid,1028,335.6412826865326,250,4379,1456
F92022,20,paper2|centroid,1029,335.6834522673653,250,4050,1383
F92022,20,c2only|orig,1000,338.212489789144,250,0,5829
F92022,20,c2only|orig,1001,336.2427561400009,250,0,5892
F92022,20,c2only|orig,1002,340.419311094603,250,0,5927
F92022,20,c2only|orig,1003,336.9507579568208,250,0,5919
F92022,20,c2only|orig,1004,337.6799144260831,250,0,5831
F92022,20,c2only|orig,1005,337.2154480731274,250,0,5948
F92022,20,c2only|orig,1006,337.14366647480074,250,0,5955
F92022,20,c2only|orig,1007,345.09192905306645,250,0,6051
F92022,20,c2only|orig,1008,338.38815932157513,250,0,5869
F92022,20,c2only|orig,1009,339.2094324299683,250,0,5847
F92022,20,c2only|orig,1010,340.8552537414789,250,0,5843
F92022,20,c2only|orig,1011,337.57200720438505,250,0,5932
F92022,20,c2only|orig,1012,338.5532666956815,250,0,5942
F92022,20,c2only|orig,1013,346.49191981827744,250,0,5890
F92022,20,c2only|orig,1014,338.7020866829821,250,0,5936
F92022,20,c2only|orig,1015,343.5504154807563,250,0,5908
F92022,20,c2only|orig,1016,338.6938034249124,250,0,5810
F92022,20,c2only|orig,1017,336.1536598507796,250,0,5919
F92022,20,c2only|orig,1018,338.1507741620312,250,0,5831
F92022,20,c2only|orig,1019,337.71913647678775,250,0,5865
F92022,20,c2only|orig,1020,336.1215686804544,250,0,5767
F92022,20,c2only|orig,1021,342.0717548428547,250,0,6009
F92022,20,c2only|orig,1022,338.97493499893835,250,0,5870
F92022,20,c2only|orig,1023,340.99560131196813,250,0,5979
F92022,20,c2only|orig,1024,340.20032911221506,250,0,5900
F92022,20,c2only|orig,1025,338.705108703547,250,0,5855
F92022,20,c2only|orig,1026,335.77888596648063,250,0,5858
F92022,20,c2only|orig,1027,338.98146621369597,250,0,5940
F92022,20,c2only|orig,1028,357.73325334804576,250,0,5918
F92022,20,c2only|orig,1029,336.41622794091654,250,0,5776
F102022,20,code3|orig,1000,421.11130765076496,166,48,2492
F102022,20,code3|orig,1001,408.955756643978,166,34,2865
F102022,20,code3|orig,1002,430.1165888164014,166,22,2072
F102022,20,code3|orig,1003,405.4195279425171,166,30,3019
F102022,20,code3|orig,1004,553.8768959401523,166,17,1302
F102022,20,code3|orig,1005,409.463447209007,166,44,3041
F102022,20,code3|orig,1006,4307.737543564797,166,14,130
F102022,20,code3|orig,1007,410.47886622867554,166,28,2337
F102022,20,code3|orig,1008,542.5970642406155,166,27,2404
F102022,20,code3|orig,1009,406.2465110719727,166,38,3124
F102022,20,code3|orig,1010,416.4979446658185,166,29,2504
F102022,20,code3|orig,1011,4376.8081183922295,166,20,159
F102022,20,code3|orig,1012,4938.350084117142,166,20,153
F102022,20,code3|orig,1013,417.66760361003026,166,23,2633
F102022,20,code3|orig,1014,4648.199040139307,166,20,144
F102022,20,code3|orig,1015,4172.591442465517,166,32,171
F102022,20,code3|orig,1016,494.7609675626727,166,20,2437
F102022,20,code3|orig,1017,410.3661605938596,166,28,3397
F102022,20,code3|orig,1018,408.39485096861426,166,28,2884
F102022,20,code3|orig,1019,4817.1373418603525,166,19,150
F102022,20,code3|orig,1020,412.4489386399023,166,20,2677
F102022,20,code3|orig,1021,411.0736070787948,166,25,3025
F102022,20,code3|orig,1022,409.72655552692277,166,28,3139
F102022,20,code3|orig,1023,4553.674504940347,166,31,133
F102022,20,code3|orig,1024,4748.091228343567,166,35,132
F102022,20,code3|orig,1025,3987.1992030809433,166,21,179
F102022,20,code3|orig,1026,417.6043137782631,166,21,2512
F102022,20,code3|orig,1027,4353.198768107172,166,19,123
F102022,20,code3|orig,1028,409.2202708266582,166,29,3650
F102022,20,code3|orig,1029,572.591596899354,166,30,2428
F102022,20,code3|centroid,1000,397.71869195164163,166,1270,2274
F102022,20,code3|centroid,1001,404.9356363427951,166,2226,1832
F102022,20,code3|centroid,1002,4339.85681149294,166,44,133
F102022,20,code3|centroid,1003,406.43537802593664,166,1982,2175
F102022,20,code3|centroid,1004,413.7058436253019,166,1379,1414
F102022,20,code3|centroid,1005,402.8286605520043,166,1641,2155
F102022,20,code3|centroid,1006,4514.829892869248,166,49,140
F102022,20,code3|centroid,1007,600.0080688283788,166,605,1475
F102022,20,code3|centroid,1008,411.50525427103594,166,1585,1889
F102022,20,code3|centroid,1009,404.1777893039184,166,1683,2163
F102022,20,code3|centroid,1010,4006.0929307084025,166,31,123
F102022,20,code3|centroid,1011,4981.882790187969,166,38,133
F102022,20,code3|centroid,1012,540.1281333116176,166,523,669
F102022,20,code3|centroid,1013,4336.538511383328,166,47,120
F102022,20,code3|centroid,1014,4435.456708734545,166,50,143
F102022,20,code3|centroid,1015,403.94866395957115,166,1346,1954
F102022,20,code3|centroid,1016,572.5910975698671,166,1228,1108
F102022,20,code3|centroid,1017,408.6006079459157,166,2287,1844
F102022,20,code3|centroid,1018,4278.673162113444,166,29,136
F102022,20,code3|centroid,1019,602.5495123920482,166,1314,1160
F102022,20,code3|centroid,1020,417.61167132304627,166,2308,1623
F102022,20,code3|centroid,1021,562.8803804279692,166,66,2524
F102022,20,code3|centroid,1022,402.11571758366244,166,1525,2005
F102022,20,code3|centroid,1023,577.2373456847472,166,1036,927
F102022,20,code3|centroid,1024,4947.504088991311,166,38,129
F102022,20,code3|centroid,1025,4401.752213679896,166,34,156
F102022,20,code3|centroid,1026,414.43886897300763,166,1049,2291
F102022,20,code3|centroid,1027,548.3761957424731,166,1466,1434
F102022,20,code3|centroid,1028,411.0812413692647,166,1429,2310
F102022,20,code3|centroid,1029,415.4266150473136,166,1574,1544
F102022,20,paper2|orig,1000,4324.66742778525,250,33,135
F102022,20,paper2|orig,1001,404.61620904204983,250,42,2532
F102022,20,paper2|orig,1002,4677.117271557944,250,26,130
F102022,20,paper2|orig,1003,530.1741906320794,250,28,625
F102022,20,paper2|orig,1004,408.8642589821252,250,48,2132
F102022,20,paper2|orig,1005,399.361556487077,250,41,1951
F102022,20,paper2|orig,1006,4626.532873449598,250,17,132
F102022,20,paper2|orig,1007,5121.292254672199,250,30,120
F102022,20,paper2|orig,1008,405.02948038398927,250,36,1098
F102022,20,paper2|orig,1009,400.74035237042335,250,40,2185
F102022,20,paper2|orig,1010,402.9307324470001,250,42,1079
F102022,20,paper2|orig,1011,404.4950140638225,250,40,2177
F102022,20,paper2|orig,1012,578.80334569568,250,35,591
F102022,20,paper2|orig,1013,403.8875683678589,250,28,2482
F102022,20,paper2|orig,1014,705.3507704823965,250,28,405
F102022,20,paper2|orig,1015,402.63674396949955,250,38,1755
F102022,20,paper2|orig,1016,4435.35534469989,250,35,155
F102022,20,paper2|orig,1017,404.4894734803829,250,39,1886
F102022,20,paper2|orig,1018,400.7739310662796,250,30,1968
F102022,20,paper2|orig,1019,402.1709937339965,250,35,2053
F102022,20,paper2|orig,1020,669.5769176051836,250,24,443
F102022,20,paper2|orig,1021,548.0462146799591,250,39,576
F102022,20,paper2|orig,1022,401.43898592053756,250,36,2055
F102022,20,paper2|orig,1023,4736.1702094400225,250,37,123
F102022,20,paper2|orig,1024,604.915341434215,250,32,507
F102022,20,paper2|orig,1025,408.4887955955537,250,46,3032
F102022,20,paper2|orig,1026,407.77203608916625,250,41,1271
F102022,20,paper2|orig,1027,4354.981037795801,250,29,144
F102022,20,paper2|orig,1028,406.0610073191151,250,56,2214
F102022,20,paper2|orig,1029,4457.163916318656,250,39,147
F102022,20,paper2|centroid,1000,504.57504832612767,250,732,911
F102022,20,paper2|centroid,1001,4723.53428923812,250,47,113
F102022,20,paper2|centroid,1002,406.2017324447211,250,2956,1848
F102022,20,paper2|centroid,1003,402.72713832575937,250,1726,1611
F102022,20,paper2|centroid,1004,399.16954512283655,250,1888,1454
F102022,20,paper2|centroid,1005,405.0808347921552,250,2106,1362
F102022,20,paper2|centroid,1006,413.7298525222059,250,2400,1484
F102022,20,paper2|centroid,1007,404.65110682330214,250,1611,1455
F102022,20,paper2|centroid,1008,491.7632381346866,250,293,883
F102022,20,paper2|centroid,1009,403.0572856259746,250,1021,1825
F102022,20,paper2|centroid,1010,4721.094001206975,250,45,138
F102022,20,paper2|centroid,1011,400.51769989789227,250,2109,1265
F102022,20,paper2|centroid,1012,402.05080732890156,250,1673,1531
F102022,20,paper2|centroid,1013,4989.862773439585,250,52,117
F102022,20,paper2|centroid,1014,4647.1912588715795,250,45,114
F102022,20,paper2|centroid,1015,490.85866170810186,250,280,1045
F102022,20,paper2|centroid,1016,580.635816371615,250,158,478
F102022,20,paper2|centroid,1017,5046.67856498835,250,53,111
F102022,20,paper2|centroid,1018,4220.640772556221,250,50,105
F102022,20,paper2|centroid,1019,403.967317174227,250,1094,1245
F102022,20,paper2|centroid,1020,990.7223843933252,250,51,154
F102022,20,paper2|centroid,1021,402.9629827028534,250,421,1211
F102022,20,paper2|centroid,1022,402.90605133802273,250,2617,1266
F102022,20,paper2|centroid,1023,4161.745861671151,250,43,109
F102022,20,paper2|centroid,1024,4590.1292449035345,250,47,130
F102022,20,paper2|centroid,1025,4785.8027289408565,250,54,114
F102022,20,paper2|centroid,1026,4277.037763149182,250,53,115
F102022,20,paper2|centroid,1027,4640.398511145905,250,44,114
F102022,20,paper2|centroid,1028,398.8693586900763,250,1728,1524
F102022,20,paper2|centroid,1029,599.2762018972808,250,178,486
F102022,20,c2only|orig,1000,414.0775344331023,250,0,4224
F102022,20,c2only|orig,1001,407.9855671109308,250,0,3881
F102022,20,c2only|orig,1002,410.6173935947745,250,0,4207
F102022,20,c2only|orig,1003,406.55671159909343,250,0,4514
F102022,20,c2only|orig,1004,409.11074970552363,250,0,4365
F102022,20,c2only|orig,1005,414.6679914523438,250,0,4007
F102022,20,c2only|orig,1006,3913.0557700927784,250,0,158
F102022,20,c2only|orig,1007,4209.23115473862,250,0,178
