function,dim,variant,seed,err
F122022,10,RS-EAO(sched),1018,172.34387591501036
F122022,10,RS-EAO(sched),1019,165.4812427272559
F122022,10,RS-EAO(sched),1020,165.4267354926942
F122022,10,RS-EAO(sched),1021,164.48000259531636
F122022,10,RS-EAO(sched),1022,164.89794932887708
F122022,10,RS-EAO(sched),1023,166.9025430376073
F122022,10,RS-EAO(sched),1024,166.40234086352075
F122022,10,RS-EAO(sched),1025,165.8998707349083
F122022,10,RS-EAO(sched),1026,171.79639449744082
F122022,10,RS-EAO(sched),1027,165.47319149878876
F122022,10,RS-EAO(sched),1028,166.22428175540426
F122022,10,RS-EAO(sched),1029,164.8977525541377
F12022,20,EAO,1000,16.102364760082992
F12022,20,EAO,1001,9.043222386612854
F12022,20,EAO,1002,5.165364852982464
F12022,20,EAO,1003,51.432880084554085
F12022,20,EAO,1004,5.732227791254957
F12022,20,EAO,1005,53.33166324402913
F12022,20,EAO,1006,351.6200083834739
F12022,20,EAO,1007,6.080147595102915
F12022,20,EAO,1008,140.78408806799723
F12022,20,EAO,1009,1.002159785673598
F12022,20,EAO,1010,19.520443425534495
F12022,20,EAO,1011,31.13187019839171
F12022,20,EAO,1012,2.906738289100815
F12022,20,EAO,1013,23.37420229091157
F12022,20,EAO,1014,246.19957442794168
F12022,20,EAO,1015,2.926770366036749
F12022,20,EAO,1016,15.446517577186455
F12022,20,EAO,1017,4.5764026742077135
F12022,20,EAO,1018,3.985296610834723
F12022,20,EAO,1019,6.040892376052739
F12022,20,EAO,1020,20.707884482454972
F12022,20,EAO,1021,30.570961353899293
F12022,20,EAO,1022,12.277613209258504
F12022,20,EAO,1023,1.8199167252088273
F12022,20,EAO,1024,463.5109982792052
F12022,20,EAO,1025,35.65424340969827
F12022,20,EAO,1026,17.377807694156274
F12022,20,EAO,1027,9.426404122892507
F12022,20,EAO,1028,4.8725622742334735
F12022,20,EAO,1029,18.469158818753556
F12022,20,RS-EAO(centroid),1000,5.053720997238997e-09
F12022,20,RS-EAO(centroid),1001,3.5672655940288678e-09
F12022,20,RS-EAO(centroid),1002,5.411493475548923e-11
F12022,20,RS-EAO(centroid),1003,1.9952040020143613e-11
F12022,20,RS-EAO(centroid),1004,2.5011104298755527e-12
F12022,20,RS-EAO(centroid),1005,1.1823431123048067e-11
F12022,20,RS-EAO(centroid),1006,3.2724756238167174e-10
F12022,20,RS-EAO(centroid),1007,3.6355254451336805e-07
F12022,20,RS-EAO(centroid),1008,3.979039320256561e-12
F12022,20,RS-EAO(centroid),1009,9.213300700139371e-08
F12022,20,RS-EAO(centroid),1010,4.283151611161884e-10
F12022,20,RS-EAO(centroid),1011,1.6279955161735415e-10
F12022,20,RS-EAO(centroid),1012,1.0449866749695502e-08
F12022,20,RS-EAO(centroid),1013,7.958078640513122e-13
F12022,20,RS-EAO(centroid),1014,7.507162536057876e-08
F12022,20,RS-EAO(centroid),1015,3.0086653168837074e-09
F12022,20,RS-EAO(centroid),1016,3.636500878201332e-09
F12022,20,RS-EAO(centroid),1017,1.1208123851247365e-07
F12022,20,RS-EAO(centroid),1018,1.1888232620549388e-09
F12022,20,RS-EAO(centroid),1019,6.144773578853346e-11
F12022,20,RS-EAO(centroid),1020,1.8932269085780717e-09
F12022,20,RS-EAO(centroid),1021,1.1084466677857563e-10
F12022,20,RS-EAO(centroid),1022,6.966217824810883e-09
F12022,20,RS-EAO(centroid),1023,1.5234036254696548e-11
F12022,20,RS-EAO(centroid),1024,1.4048282537260093e-09
F12022,20,RS-EAO(centroid),1025,8.390088623855263e-11
F12022,20,RS-EAO(centroid),1026,3.041856189156533e-08
F12022,20,RS-EAO(centroid),1027,5.924789547862019e-10
F12022,20,RS-EAO(centroid),1028,3.1093350116861984e-11
F12022,20,RS-EAO(centroid),1029,3.20159188049729e-09
F12022,20,RS-EAO(sched),1000,1.0948042472591624e-10
F12022,20,RS-EAO(sched),1001,9.095003861148143e-09
F12022,20,RS-EAO(sched),1002,5.012623205402633e-09
F12022,20,RS-EAO(sched),1003,1.0763301361293998e-08
F12022,20,RS-EAO(sched),1004,2.6566567612462677e-08
F12022,20,RS-EAO(sched),1005,9.12223185878247e-10
F12022,20,RS-EAO(sched),1006,1.262134219359723e-08
F12022,20,RS-EAO(sched),1007,9.443510862183757e-09
F12022,20,RS-EAO(sched),1008,1.3358203432289883e-11
F12022,20,RS-EAO(sched),1009,1.2429779872036306e-08
F12022,20,RS-EAO(sched),1010,7.183018624346005e-09
F12022,20,RS-EAO(sched),1011,2.8780448246834567e-08
F12022,20,RS-EAO(sched),1012,5.3690314416598994e-09
F12022,20,RS-EAO(sched),1013,0.00019921223798746723
F12022,20,RS-EAO(sched),1014,2.396461695752805e-09
F12022,20,RS-EAO(sched),1015,7.0475039137818385e-09
F12022,20,RS-EAO(sched),1016,2.0241373022145126e-09
F12022,20,RS-EAO(sched),1017,3.923960889551381e-07
F12022,20,RS-EAO(sched),1018,5.553033588512335e-10
F12022,20,RS-EAO(sched),1019,9.504788067715708e-10
F12022,20,RS-EAO(sched),1020,1.746911948430352e-09
F12022,20,RS-EAO(sched),1021,1.1185647963429801e-09
F12022,20,RS-EAO(sched),1022,9.242739906767383e-11
F12022,20,RS-EAO(sched),1023,1.1823431123048067e-11
F12022,20,RS-EAO(sched),1024,6.952404874027707e-09
F12022,20,RS-EAO(sched),1025,6.684786058031023e-11
F12022,20,RS-EAO(sched),1026,1.0988969734171405e-09
F12022,20,RS-EAO(sched),1027,4.735022685053991e-08
F12022,20,RS-EAO(sched),1028,1.7398690488334978e-08
F12022,20,RS-EAO(sched),1029,2.513161234674044e-09
F22022,20,EAO,1000,51.028143898256644
F22022,20,EAO,1001,52.80483829600155
F22022,20,EAO,1002,72.77208283899228
F22022,20,EAO,1003,67.26863832573798
F22022,20,EAO,1004,70.85802897880421
F22022,20,EAO,1005,72.64283650803321
F22022,20,EAO,1006,71.66140859826231
F22022,20,EAO,1007,49.35526460677727
F22022,20,EAO,1008,74.63000904888531
F22022,20,EAO,1009,72.5251938196842
F22022,20,EAO,1010,60.83981740498473
F22022,20,EAO,1011,51.29948852766938
F22022,20,EAO,1012,50.90142020726404
F22022,20,EAO,1013,80.83321213916508
F22022,20,EAO,1014,82.26020889891703
F22022,20,EAO,1015,70.10508630405792
F22022,20,EAO,1016,79.26944450271628
F22022,20,EAO,1017,72.40477866285772
F22022,20,EAO,1018,57.00878701366662
F22022,20,EAO,1019,127.5758695483596
F22022,20,EAO,1020,65.32270387191113
F22022,20,EAO,1021,73.55356937816896
F22022,20,EAO,1022,72.07616363270705
F22022,20,EAO,1023,76.02378687593415
F22022,20,EAO,1024,75.014125507156
F22022,20,EAO,1025,159.4233879144125
F22022,20,EAO,1026,56.2164108334527
F22022,20,EAO,1027,49.13274380510853
F22022,20,EAO,1028,53.58225379794942
F22022,20,EAO,1029,122.6074958432497
F22022,20,RS-EAO(centroid),1000,49.084606856512664
F22022,20,RS-EAO(centroid),1001,38.45568399508545
F22022,20,RS-EAO(centroid),1002,12.46761867325921
F22022,20,RS-EAO(centroid),1003,67.57644816374977
F22022,20,RS-EAO(centroid),1004,49.08459444027494
F22022,20,RS-EAO(centroid),1005,49.08448715671102
F22022,20,RS-EAO(centroid),1006,69.87331694793329
F22022,20,RS-EAO(centroid),1007,73.15691101145416
F22022,20,RS-EAO(centroid),1008,4.654241482755197
F22022,20,RS-EAO(centroid),1009,49.08457706103002
F22022,20,RS-EAO(centroid),1010,66.80058938692724
F22022,20,RS-EAO(centroid),1011,44.89546937188993
F22022,20,RS-EAO(centroid),1012,49.08452763283418
F22022,20,RS-EAO(centroid),1013,69.90869296634503
F22022,20,RS-EAO(centroid),1014,70.05741046335885
F22022,20,RS-EAO(centroid),1015,2.0138076585217277
F22022,20,RS-EAO(centroid),1016,67.5102719375713
F22022,20,RS-EAO(centroid),1017,6.42284738747361
F22022,20,RS-EAO(centroid),1018,44.89553781416123
F22022,20,RS-EAO(centroid),1019,73.08148455406422
F22022,20,RS-EAO(centroid),1020,49.31697161203465
F22022,20,RS-EAO(centroid),1021,49.08497366253988
F22022,20,RS-EAO(centroid),1022,6.4314819340912095
F22022,20,RS-EAO(centroid),1023,49.0844893794299
F22022,20,RS-EAO(centroid),1024,72.31525163854542
F22022,20,RS-EAO(centroid),1025,70.06097010250369
F22022,20,RS-EAO(centroid),1026,4.748694144584988
F22022,20,RS-EAO(centroid),1027,49.68079395640416
F22022,20,RS-EAO(centroid),1028,49.08480186914187
F22022,20,RS-EAO(centroid),1029,74.64568575026806
F22022,20,RS-EAO(sched),1000,1.2362602368052649
F22022,20,RS-EAO(sched),1001,72.04632526225032
F22022,20,RS-EAO(sched),1002,49.08459114292543
F22022,20,RS-EAO(sched),1003,73.48775315112829
F22022,20,RS-EAO(sched),1004,68.85094681478915
F22022,20,RS-EAO(sched),1005,44.90745558108722
F22022,20,RS-EAO(sched),1006,49.08453105184719
F22022,20,RS-EAO(sched),1007,49.14392645383742
F22022,20,RS-EAO(sched),1008,49.08473534308439
F22022,20,RS-EAO(sched),1009,45.28872851263213
F22022,20,RS-EAO(sched),1010,69.56645639437977
F22022,20,RS-EAO(sched),1011,49.08464685120259
F22022,20,RS-EAO(sched),1012,72.68845721755741
F22022,20,RS-EAO(sched),1013,0.33311986012250827
F22022,20,RS-EAO(sched),1014,30.59967055990137
F22022,20,RS-EAO(sched),1015,49.08464826074197
F22022,20,RS-EAO(sched),1016,73.88696891294637
F22022,20,RS-EAO(sched),1017,49.08448969307733
F22022,20,RS-EAO(sched),1018,69.5589370991429
F22022,20,RS-EAO(sched),1019,49.084962298619985
F22022,20,RS-EAO(sched),1020,49.084528112295516
F22022,20,RS-EAO(sched),1021,44.895469403256016
F22022,20,RS-EAO(sched),1022,49.08447901964951
F22022,20,RS-EAO(sched),1023,73.37426259205472
F22022,20,RS-EAO(sched),1024,6.455697524267748
F22022,20,RS-EAO(sched),1025,68.53211645901467
F22022,20,RS-EAO(sched),1026,49.086430798729054
F22022,20,RS-EAO(sched),1027,70.75440251336317
F22022,20,RS-EAO(sched),1028,5.892945305625858
F22022,20,RS-EAO(sched),1029,49.08449216925004
F32022,20,EAO,1000,2.4011214577512874e-05
F32022,20,EAO,1001,5.511923211543035e-05
F32022,20,EAO,1002,0.00026497842088701873
F32022,20,EAO,1003,4.99877268111959e-05
F32022,20,EAO,1004,7.360995368799195e-05
F32022,20,EAO,1005,1.8510719883124693e-05
F32022,20,EAO,1006,0.00018739220251973165
F32022,20,EAO,1007,6.381219145623618e-05
F32022,20,EAO,1008,1.7550395909893268e-05
F32022,20,EAO,1009,0.0003806438345463903
F32022,20,EAO,1010,0.0004392574594476173
F32022,20,EAO,1011,4.009568817764375e-05
F32022,20,EAO,1012,8.984899557162862e-05
F32022,20,EAO,1013,0.0008963557537526867
F32022,20,EAO,1014,0.0021589569589650637
F32022,20,EAO,1015,0.000276793049238222
F32022,20,EAO,1016,0.0006887537564352897
F32022,20,EAO,1017,4.6269564336398616e-05
F32022,20,EAO,1018,6.137347781987046e-06
F32022,20,EAO,1019,0.00016488603694142512
F32022,20,EAO,1020,4.887954412424733e-05
F32022,20,EAO,1021,1.9634305886029324e-05
F32022,20,EAO,1022,9.464872277931136e-05
F32022,20,EAO,1023,1.8658485828382254e-05
F32022,20,EAO,1024,7.922362101453473e-06
F32022,20,EAO,1025,2.1814512365381233e-06
F32022,20,EAO,1026,0.0006355077294983857
F32022,20,EAO,1027,0.000801363384312026
F32022,20,EAO,1028,1.96340885167956e-05
F32022,20,EAO,1029,7.911410841643374e-05
F32022,20,RS-EAO(centroid),1000,2.6147972675971687e-12
F32022,20,RS-EAO(centroid),1001,1.7053025658242404e-12
F32022,20,RS-EAO(centroid),1002,2.7284841053187847e-12
F32022,20,RS-EAO(centroid),1003,1.2505552149377763e-12
F32022,20,RS-EAO(centroid),1004,1.3642420526593924e-12
F32022,20,RS-EAO(centroid),1005,1.1368683772161603e-12
F32022,20,RS-EAO(centroid),1006,1.2505552149377763e-12
F32022,20,RS-EAO(centroid),1007,4.547473508864641e-13
F32022,20,RS-EAO(centroid),1008,5.684341886080801e-13
F32022,20,RS-EAO(centroid),1009,1.2505552149377763e-12
F32022,20,RS-EAO(centroid),1010,1.7053025658242404e-12
F32022,20,RS-EAO(centroid),1011,2.0463630789890885e-12
F32022,20,RS-EAO(centroid),1012,1.7053025658242404e-12
F32022,20,RS-EAO(centroid),1013,1.1368683772161603e-12
F32022,20,RS-EAO(centroid),1014,9.208633855450898e-12
F32022,20,RS-EAO(centroid),1015,1.3642420526593924e-12
F32022,20,RS-EAO(centroid),1016,9.094947017729282e-13
F32022,20,RS-EAO(centroid),1017,6.821210263296962e-13
F32022,20,RS-EAO(centroid),1018,6.821210263296962e-13
F32022,20,RS-EAO(centroid),1019,1.3642420526593924e-12
F32022,20,RS-EAO(centroid),1020,1.0231815394945443e-12
F32022,20,RS-EAO(centroid),1021,5.684341886080801e-13
F32022,20,RS-EAO(centroid),1022,1.2505552149377763e-12
F32022,20,RS-EAO(centroid),1023,3.069544618483633e-12
F32022,20,RS-EAO(centroid),1024,1.0231815394945443e-12
F32022,20,RS-EAO(centroid),1025,7.503331289626658e-12
F32022,20,RS-EAO(centroid),1026,1.8189894035458565e-12
F32022,20,RS-EAO(centroid),1027,4.547473508864641e-13
F32022,20,RS-EAO(centroid),1028,6.821210263296962e-13
F32022,20,RS-EAO(centroid),1029,5.684341886080801e-13
F32022,20,RS-EAO(sched),1000,1.0231815394945443e-12
F32022,20,RS-EAO(sched),1001,2.3874235921539366e-12
F32022,20,RS-EAO(sched),1002,7.958078640513122e-13
F32022,20,RS-EAO(sched),1003,2.3874235921539366e-12
F32022,20,RS-EAO(sched),1004,1.1368683772161603e-12
F32022,20,RS-EAO(sched),1005,3.069544618483633e-12
F32022,20,RS-EAO(sched),1006,2.6147972675971687e-12
F32022,20,RS-EAO(sched),1007,2.5011104298755527e-12
F32022,20,RS-EAO(sched),1008,1.0379608283983544e-10
F32022,20,RS-EAO(sched),1009,2.6147972675971687e-12
F32022,20,RS-EAO(sched),1010,1.8189894035458565e-12
F32022,20,RS-EAO(sched),1011,1.9326762412674725e-12
F32022,20,RS-EAO(sched),1012,4.206412995699793e-12
F32022,20,RS-EAO(sched),1013,4.092726157978177e-12
F32022,20,RS-EAO(sched),1014,1.9326762412674725e-12
F32022,20,RS-EAO(sched),1015,3.979039320256561e-12
F32022,20,RS-EAO(sched),1016,7.958078640513122e-13
F32022,20,RS-EAO(sched),1017,4.888534022029489e-12
F32022,20,RS-EAO(sched),1018,1.2505552149377763e-12
F32022,20,RS-EAO(sched),1019,9.094947017729282e-13
F32022,20,RS-EAO(sched),1020,1.7053025658242404e-12
F32022,20,RS-EAO(sched),1021,1.0231815394945443e-12
F32022,20,RS-EAO(sched),1022,6.821210263296962e-13
F32022,20,RS-EAO(sched),1023,1.5916157281026244e-12
F32022,20,RS-EAO(sched),1024,1.1368683772161603e-12
F32022,20,RS-EAO(sched),1025,4.774847184307873e-12
F32022,20,RS-EAO(sched),1026,2.6147972675971687e-12
F32022,20,RS-EAO(sched),1027,1.0231815394945443e-12
F32022,20,RS-EAO(sched),1028,5.684341886080801e-13
F32022,20,RS-EAO(sched),1029,1.2505552149377763e-12
F42022,20,EAO,1000,162.3785541702639
F42022,20,EAO,1001,227.64829321388743
F42022,20,EAO,1002,228.82062063937792
F42022,20,EAO,1003,77.80880414420665
F42022,20,EAO,1004,228.8305528668336
F42022,20,EAO,1005,215.7703773572008
F42022,20,EAO,1006,160.19990748552095
F42022,20,EAO,1007,168.82089308846435
F42022,20,EAO,1008,202.0792838182549
F42022,20,EAO,1009,230.06317455795306
F42022,20,EAO,1010,184.27327740212127
F42022,20,EAO,1011,253.80892706465534
F42022,20,EAO,1012,203.62757126342785
F42022,20,EAO,1013,172.56542626470355
F42022,20,EAO,1014,151.83889086276406
F42022,20,EAO,1015,225.50036368564338
F42022,20,EAO,1016,172.25181903062833
F42022,20,EAO,1017,181.11511168585344
F42022,20,EAO,1018,194.2930533430424
F42022,20,EAO,1019,215.0661851633863
F42022,20,EAO,1020,197.094621708492
F42022,20,EAO,1021,200.87851957864893
F42022,20,EAO,1022,226.4882759573402
F42022,20,EAO,1023,175.14664884123897
F42022,20,EAO,1024,239.44017836452554
F42022,20,EAO,1025,201.14956886034133
F42022,20,EAO,1026,152.2357913581883
F42022,20,EAO,1027,232.48928795940583
F42022,20,EAO,1028,249.52519490972554
F42022,20,EAO,1029,185.91303311166826
F42022,20,RS-EAO(centroid),1000,199.78745232770893
F42022,20,RS-EAO(centroid),1001,108.71763806578304
F42022,20,RS-EAO(centroid),1002,154.75721595116875
F42022,20,RS-EAO(centroid),1003,176.2526720678353
F42022,20,RS-EAO(centroid),1004,212.15061594330268
F42022,20,RS-EAO(centroid),1005,197.31280881936425
F42022,20,RS-EAO(centroid),1006,266.0167228660241
F42022,20,RS-EAO(centroid),1007,221.65108831944622
F42022,20,RS-EAO(centroid),1008,222.81243853559613
F42022,20,RS-EAO(centroid),1009,188.06183969560993
F42022,20,RS-EAO(centroid),1010,196.75598337616475
F42022,20,RS-EAO(centroid),1011,226.670319808125
F42022,20,RS-EAO(centroid),1012,197.76546906976432
F42022,20,RS-EAO(centroid),1013,154.6282798056517
F42022,20,RS-EAO(centroid),1014,191.00450239849488
F42022,20,RS-EAO(centroid),1015,261.85791993818066
F42022,20,RS-EAO(centroid),1016,203.01765315099715
F42022,20,RS-EAO(centroid),1017,183.882410540524
F42022,20,RS-EAO(centroid),1018,181.80210677538594
F42022,20,RS-EAO(centroid),1019,163.55674121644518
F42022,20,RS-EAO(centroid),1020,206.9855003890633
F42022,20,RS-EAO(centroid),1021,130.45602948563135
F42022,20,RS-EAO(centroid),1022,165.9347406167842
F42022,20,RS-EAO(centroid),1023,92.33126737013606
F42022,20,RS-EAO(centroid),1024,238.59631066548036
F42022,20,RS-EAO(centroid),1025,194.8432532391397
F42022,20,RS-EAO(centroid),1026,152.22836144379698
F42022,20,RS-EAO(centroid),1027,178.28595803555925
F42022,20,RS-EAO(centroid),1028,161.03935987735872
F42022,20,RS-EAO(centroid),1029,227.56193647402552
F42022,20,RS-EAO(sched),1000,162.3280227763587
F42022,20,RS-EAO(sched),1001,146.43441570274172
F42022,20,RS-EAO(sched),1002,160.54980019275058
F42022,20,RS-EAO(sched),1003,146.93141822651478
F42022,20,RS-EAO(sched),1004,200.89133776989593
F42022,20,RS-EAO(sched),1005,171.07623147694062
F42022,20,RS-EAO(sched),1006,222.39674851254517
F42022,20,RS-EAO(sched),1007,152.6751024316211
F42022,20,RS-EAO(sched),1008,152.63365286378098
F42022,20,RS-EAO(sched),1009,186.46301543028972
F42022,20,RS-EAO(sched),1010,157.3355680232329
F42022,20,RS-EAO(sched),1011,223.47614261241074
F42022,20,RS-EAO(sched),1012,212.38278467637122
F42022,20,RS-EAO(sched),1013,173.65381573609807
F42022,20,RS-EAO(sched),1014,116.4678723494651
F42022,20,RS-EAO(sched),1015,218.4310149675581
F42022,20,RS-EAO(sched),1016,168.99831376032853
F42022,20,RS-EAO(sched),1017,221.5098210506078
F42022,20,RS-EAO(sched),1018,198.9919127402586
F42022,20,RS-EAO(sched),1019,165.93987765934116
F42022,20,RS-EAO(sched),1020,190.15991312751976
F42022,20,RS-EAO(sched),1021,110.64018102527757
F42022,20,RS-EAO(sched),1022,206.41760746096452
F42022,20,RS-EAO(sched),1023,175.86535064093187
F42022,20,RS-EAO(sched),1024,222.19216906884913
F42022,20,RS-EAO(sched),1025,203.8509631466195
F42022,20,RS-EAO(sched),1026,157.90108201461362
F42022,20,RS-EAO(sched),1027,105.92388047872373
F42022,20,RS-EAO(sched),1028,145.14501326371192
F42022,20,RS-EAO(sched),1029,207.61822478485385
F52022,20,EAO,1000,0.8234282143847622
F52022,20,EAO,1001,1.00190822632635
F52022,20,EAO,1002,0.7351471062157771
F52022,20,EAO,1003,1.4863710983379406
F52022,20,EAO,1004,0.7491380197789113
F52022,20,EAO,1005,0.9036910398144755
F52022,20,EAO,1006,1.9774550819884098
F52022,20,EAO,1007,1.739241264271186
F52022,20,EAO,1008,1.1802831489455912
F52022,20,EAO,1009,1.2301601579209773
F52022,20,EAO,1010,2.449475510437196
F52022,20,EAO,1011,1.1971313799566587
F52022,20,EAO,1012,1.542532464330634
F52022,20,EAO,1013,1.1389492436795763
F52022,20,EAO,1014,0.635004738149064
F52022,20,EAO,1015,0.5490293237021433
F52022,20,EAO,1016,1.2731835076676816
F52022,20,EAO,1017,0.6363607886838736
F52022,20,EAO,1018,0.2245063034438317
F52022,20,EAO,1019,0.1807744188865854
F52022,20,EAO,1020,0.5468503273992837
F52022,20,EAO,1021,0.7318958208821869
F52022,20,EAO,1022,1.088132522557089
F52022,20,EAO,1023,1.0019074584747614
F52022,20,EAO,1024,0.7243126828072946
F52022,20,EAO,1025,0.008482423195573574
F52022,20,EAO,1026,1.2811699641637233
F52022,20,EAO,1027,0.7243869700553205
F52022,20,EAO,1028,0.27061309406235523
F52022,20,EAO,1029,1.0934817925102607
F52022,20,RS-EAO(centroid),1000,2.341621438972652e-07
F52022,20,RS-EAO(centroid),1001,0.633381477241187
F52022,20,RS-EAO(centroid),1002,2.1586722407129173
F52022,20,RS-EAO(centroid),1003,0.5438523755849474
F52022,20,RS-EAO(centroid),1004,0.08952825055030189
F52022,20,RS-EAO(centroid),1005,0.45432402303072195
F52022,20,RS-EAO(centroid),1006,0.9981776153082365
F52022,20,RS-EAO(centroid),1007,1.0877107984393888
F52022,20,RS-EAO(centroid),1008,1.9963916529952712
F52022,20,RS-EAO(centroid),1009,1.9069852025301088
F52022,20,RS-EAO(centroid),1010,0.7229089154657231
F52022,20,RS-EAO(centroid),1011,3.56180862581823e-10
F52022,20,RS-EAO(centroid),1012,0.9086491742548333
F52022,20,RS-EAO(centroid),1013,0.5438523293556727
F52022,20,RS-EAO(centroid),1014,1.6315568529134907
F52022,20,RS-EAO(centroid),1015,0.7229088609030896
F52022,20,RS-EAO(centroid),1016,0.5438529742511946
F52022,20,RS-EAO(centroid),1017,0.9091331827859221
F52022,20,RS-EAO(centroid),1018,0.5438527376643378
F52022,20,RS-EAO(centroid),1019,0.17905650619331936
F52022,20,RS-EAO(centroid),1020,1.542028735996496
F52022,20,RS-EAO(centroid),1021,1.8106276575332458
F52022,20,RS-EAO(centroid),1022,0.08952836583330281
F52022,20,RS-EAO(centroid),1023,0.08952825752260196
F52022,20,RS-EAO(centroid),1024,0.63338053139762
F52022,20,RS-EAO(centroid),1025,0.35811323516634275
F52022,20,RS-EAO(centroid),1026,1.4527139795080757
F52022,20,RS-EAO(centroid),1027,1.1772327921189571
F52022,20,RS-EAO(centroid),1028,0.5438533192143495
F52022,20,RS-EAO(centroid),1029,0.08952825087385463
F52022,20,RS-EAO(sched),1000,1.5420289351076235
F52022,20,RS-EAO(sched),1001,0.9981898043728279
F52022,20,RS-EAO(sched),1002,2.3612083076579893
F52022,20,RS-EAO(sched),1003,0.6333805718719532
F52022,20,RS-EAO(sched),1004,0.633380519798493
F52022,20,RS-EAO(sched),1005,0.6333805469168965
F52022,20,RS-EAO(sched),1006,1.4525006827140032
F52022,20,RS-EAO(sched),1007,0.9019652739477806
F52022,20,RS-EAO(sched),1008,0.4546891339900867
F52022,20,RS-EAO(sched),1009,1.631556919008176
F52022,20,RS-EAO(sched),1010,0.5438528130597433
F52022,20,RS-EAO(sched),1011,0.5371696024121775
F52022,20,RS-EAO(sched),1012,0.5438534125969454
F52022,20,RS-EAO(sched),1013,1.0877485844761168
F52022,20,RS-EAO(sched),1014,2.540441361094622
F52022,20,RS-EAO(sched),1015,1.3629771062828695
F52022,20,RS-EAO(sched),1016,0.9086485822891746
F52022,20,RS-EAO(sched),1017,0.7229157890296847
F52022,20,RS-EAO(sched),1018,0.45434223356153325
F52022,20,RS-EAO(sched),1019,1.362982859629824
F52022,20,RS-EAO(sched),1020,1.906824833469841
F52022,20,RS-EAO(sched),1021,0.7229102206130165
F52022,20,RS-EAO(sched),1022,1.4525302971831024
F52022,20,RS-EAO(sched),1023,0.9108303638232655
F52022,20,RS-EAO(sched),1024,1.3629720581411675
F52022,20,RS-EAO(sched),1025,0.7229089535630919
F52022,20,RS-EAO(sched),1026,1.906924279380064
F52022,20,RS-EAO(sched),1027,1.5420286468456652
F52022,20,RS-EAO(sched),1028,1.1772615518664225
F52022,20,RS-EAO(sched),1029,0.543852693282588
F62022,20,EAO,1000,60870.15409900133
F62022,20,EAO,1001,69742.10401040473
F62022,20,EAO,1002,69339.36192973879
F62022,20,EAO,1003,44655.69830791817
F62022,20,EAO,1004,56884.970047516326
F62022,20,EAO,1005,52862.322060064915
F62022,20,EAO,1006,74105.192484335
F62022,20,EAO,1007,52359.35852521742
F62022,20,EAO,1008,19770.32457261711
F62022,20,EAO,1009,46869.246383133024
F62022,20,EAO,1010,29293.989007563257
F62022,20,EAO,1011,42817.73893479243
F62022,20,EAO,1012,41513.04857504295
F62022,20,EAO,1013,41064.83179606407
F62022,20,EAO,1014,41190.50306681845
F62022,20,EAO,1015,32511.726072777026
F62022,20,EAO,1016,93106.42882890775
F62022,20,EAO,1017,53258.43261154459
F62022,20,EAO,1018,46490.26078748188
F62022,20,EAO,1019,30418.121195634427
F62022,20,EAO,1020,70319.45371246585
F62022,20,EAO,1021,51902.41247099981
F62022,20,EAO,1022,36459.93973311334
F62022,20,EAO,1023,73143.09839834926
F62022,20,EAO,1024,61480.75312049285
F62022,20,EAO,1025,53419.79098663121
F62022,20,EAO,1026,71714.05440178166
F62022,20,EAO,1027,81050.8545596166
F62022,20,EAO,1028,54763.394101415455
F62022,20,EAO,1029,55400.027475121715
F62022,20,RS-EAO(centroid),1000,77325.84391357066
F62022,20,RS-EAO(centroid),1001,98623.91319193992
F62022,20,RS-EAO(centroid),1002,80021.58487140312
F62022,20,RS-EAO(centroid),1003,45343.21379042977
F62022,20,RS-EAO(centroid),1004,63533.859225830805
F62022,20,RS-EAO(centroid),1005,66288.42971987202
F62022,20,RS-EAO(centroid),1006,39706.92265162778
F62022,20,RS-EAO(centroid),1007,61317.43781938536
F62022,20,RS-EAO(centroid),1008,14092.885334792605
F62022,20,RS-EAO(centroid),1009,37879.51767785413
F62022,20,RS-EAO(centroid),1010,35695.410733837896
F62022,20,RS-EAO(centroid),1011,95928.29626204356
F62022,20,RS-EAO(centroid),1012,19002.169268261267
F62022,20,RS-EAO(centroid),1013,46236.201134536204
F62022,20,RS-EAO(centroid),1014,51847.78285148228
F62022,20,RS-EAO(centroid),1015,24791.16189541239
F62022,20,RS-EAO(centroid),1016,95113.84194137258
F62022,20,RS-EAO(centroid),1017,55559.76142419742
F62022,20,RS-EAO(centroid),1018,39178.702629634645
F62022,20,RS-EAO(centroid),1019,40735.452285407984
F62022,20,RS-EAO(centroid),1020,89192.01577107907
F62022,20,RS-EAO(centroid),1021,88561.12982294541
F62022,20,RS-EAO(centroid),1022,22517.681247327164
F62022,20,RS-EAO(centroid),1023,32299.619644407634
F62022,20,RS-EAO(centroid),1024,97329.41109210144
F62022,20,RS-EAO(centroid),1025,52626.584398917475
F62022,20,RS-EAO(centroid),1026,71815.41638443155
F62022,20,RS-EAO(centroid),1027,43581.32397936868
F62022,20,RS-EAO(centroid),1028,56366.705198338954
F62022,20,RS-EAO(centroid),1029,80122.71565973034
F62022,20,RS-EAO(sched),1000,16413.60350464707
F62022,20,RS-EAO(sched),1001,30891.416631386273
F62022,20,RS-EAO(sched),1002,70779.0215344194
F62022,20,RS-EAO(sched),1003,44552.79568988554
F62022,20,RS-EAO(sched),1004,28817.312664406203
F62022,20,RS-EAO(sched),1005,47359.8565073959
F62022,20,RS-EAO(sched),1006,47923.05692969569
