alg,problem,seed,f,viol,nfe,x
SCA,vessel_discrete,2034,6707.899198919008,0.0,15030,"[13.751411, 7.09998, 41.154852, 191.858246]"
SCA,vessel_discrete,2035,8557.662664985137,0.0,15030,"[20.640942, 11.262064, 67.860766, 10.0]"
SCA,vessel_discrete,2036,7093.470841019425,0.0,15030,"[16.451332, 8.542229, 50.700155, 101.279321]"
SCA,vessel_discrete,2037,7529.715048932293,0.0,15030,"[19.22486, 10.152189, 58.302098, 44.601674]"
SCA,vessel_discrete,2038,7226.067634181968,0.0,15030,"[19.153411, 8.545761, 57.743173, 48.272178]"
SCA,vessel_discrete,2039,9577.16868898851,0.0,15030,"[21.348228, 14.475734, 65.800047, 10.0]"
SCA,vessel_discrete,2040,8670.33323351558,0.0,15030,"[19.745438, 10.657481, 64.061275, 30.440079]"
SCA,vessel_discrete,2041,7527.680498860674,0.0,15030,"[14.741154, 8.757936, 45.074695, 161.931926]"
SCA,vessel_discrete,2042,7893.451791087202,0.0,15030,"[18.938617, 9.462128, 58.273198, 60.308562]"
SCA,vessel_discrete,2043,7522.02415274923,0.0,15030,"[17.46423, 8.679849, 51.20643, 100.236403]"
SCA,vessel_discrete,2044,8080.8891478524765,0.0,15030,"[18.756757, 8.284467, 51.384475, 101.214996]"
SCA,vessel_discrete,2045,7644.5048025729775,0.0,15030,"[19.77455, 10.052141, 62.124132, 26.832942]"
SCA,vessel_discrete,2046,7172.396938732076,0.0,15030,"[14.639412, 8.817307, 45.185039, 148.977593]"
SCA,vessel_discrete,2047,6465.790233411549,0.0,15030,"[13.801571, 8.000465, 44.25761, 152.755403]"
SCA,vessel_discrete,2048,7586.171592991502,0.0,15030,"[16.432988, 9.739573, 50.514251, 108.311446]"
SCA,vessel_discrete,2049,8441.327789490577,0.0,15030,"[22.069529, 10.242526, 61.553506, 32.761095]"
SCA,vessel_discrete,2050,7166.5337507430995,0.0,15030,"[14.757752, 7.97089, 45.536125, 154.294717]"
SCA,vessel_discrete,2051,6800.844528788129,0.0,15030,"[15.076246, 7.653876, 45.073849, 144.709497]"
SCA,vessel_discrete,2052,6989.124751302602,0.0,15030,"[14.346306, 8.488213, 44.422587, 171.318908]"
SCA,vessel_discrete,2053,7147.451276910486,0.0,15030,"[15.35114, 7.549129, 43.616398, 166.315712]"
SCA,vessel_discrete,2054,8609.199714611143,0.0,15030,"[20.398, 12.112694, 64.220848, 20.365136]"
SCA,vessel_discrete,2055,6805.064074918248,0.0,15030,"[15.975921, 8.295118, 51.342395, 98.026787]"
HHO,vessel_discrete,2026,11112.378375159526,0.0,15029,"[25.415257, 11.983038, 51.129205, 89.631381]"
HHO,vessel_discrete,2027,14006.773234225906,0.0,15029,"[20.777493, 27.38256, 53.635648, 71.885447]"
HHO,vessel_discrete,2028,10626.579130000959,0.0,15030,"[21.78703, 16.480462, 64.985949, 11.03444]"
HHO,vessel_discrete,2029,17505.847013734703,0.0,15029,"[17.633905, 40.734492, 53.856486, 70.417387]"
HHO,vessel_discrete,2030,10506.864894054972,0.0,15029,"[29.31952, 8.602077, 58.387549, 43.158089]"
HHO,vessel_discrete,2031,16459.209619435973,0.0,15029,"[19.549944, 38.400249, 50.215918, 96.641301]"
HHO,vessel_discrete,2032,9329.165916648519,0.0,15029,"[21.482658, 13.141404, 56.42457, 54.341465]"
HHO,vessel_discrete,2033,7106.254999457231,0.0,15030,"[16.699155, 9.334329, 51.176201, 89.279022]"
HHO,vessel_discrete,2034,8740.61378232903,0.0,15029,"[15.186776, 16.766352, 47.035737, 123.751498]"
HHO,vessel_discrete,2035,13840.01876494547,0.0,15030,"[21.89436, 25.19877, 55.430786, 60.354269]"
HHO,vessel_discrete,2036,7960.953999190393,0.0,15029,"[18.656442, 11.151413, 56.700506, 52.715456]"
HHO,vessel_discrete,2037,11054.185713532377,0.0,15030,"[21.594987, 16.834508, 57.749915, 46.695195]"
HHO,vessel_discrete,2038,23188.917422030132,0.0,15029,"[30.401132, 37.710157, 64.436947, 13.438039]"
HHO,vessel_discrete,2039,16672.599272236155,0.0,15029,"[27.164828, 27.820302, 53.384413, 73.573323]"
HHO,vessel_discrete,2040,11305.109621013316,0.0,15029,"[26.746011, 13.252681, 57.996021, 45.319482]"
HHO,vessel_discrete,2041,13041.387937090449,0.0,15029,"[17.301539, 28.240099, 54.198189, 68.174051]"
HHO,vessel_discrete,2042,7468.491606966891,0.0,15029,"[19.203896, 9.256366, 54.403449, 66.842645]"
HHO,vessel_discrete,2043,11270.469652520916,0.0,15029,"[18.917904, 20.043756, 58.466213, 42.727802]"
HHO,vessel_discrete,2044,8265.335398242585,0.0,15029,"[22.089386, 10.854949, 65.225233, 10.0]"
HHO,vessel_discrete,2045,14208.60338069321,0.0,15029,"[14.56228, 39.466641, 47.305029, 121.275504]"
HHO,vessel_discrete,2046,9199.521495467425,0.0,15029,"[20.246269, 13.934527, 63.77405, 16.3981]"
HHO,vessel_discrete,2047,7800.955756644802,0.0,15029,"[20.386804, 9.242699, 54.453493, 66.519851]"
HHO,vessel_discrete,2048,7358.390874680992,0.0,15030,"[17.621004, 9.797757, 55.875501, 57.632626]"
HHO,vessel_discrete,2049,8535.30394666249,0.0,15029,"[14.500054, 15.803423, 45.629912, 137.292684]"
HHO,vessel_discrete,2050,13547.724744798305,0.0,15029,"[19.610076, 23.62499, 62.487566, 22.33286]"
HHO,vessel_discrete,2051,19012.60416569374,0.0,15029,"[29.878857, 30.572758, 55.144217, 62.135429]"
HHO,vessel_discrete,2052,8365.40856363304,0.0,15029,"[19.531044, 11.861774, 61.846115, 25.391031]"
HHO,vessel_discrete,2053,7525.860212223017,0.0,15030,"[19.040516, 8.5019, 53.850167, 70.45919]"
HHO,vessel_discrete,2054,6876.921868750132,0.0,15029,"[17.079084, 9.025979, 53.735752, 71.218194]"
HHO,vessel_discrete,2055,7345.349939928691,0.0,15030,"[18.593425, 9.776148, 60.351335, 32.792809]"
EAO,welded,2026,1.6952471649051777,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2027,1.6952471649044858,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2028,1.6952471649042944,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2029,1.6952471649045804,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2030,1.6952471649046437,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2031,1.6952471649052487,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2032,1.6952471649078666,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2033,1.6952471649043874,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2034,1.6952471649063527,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2035,1.6952471649048875,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2036,1.6952471649091376,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2037,1.6952471649044316,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2038,1.6952471649041112,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2039,1.6952471649068999,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2040,1.6952471649130567,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2041,1.6952471649064205,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2042,1.6952471649052512,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2043,1.6952471649059335,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2044,1.6952471649071534,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2045,1.6952471649089476,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2046,1.6952471649114063,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2047,1.6952471649052743,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2048,1.69524716490448,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2049,1.6952471649040786,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2050,1.6952471649951493,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2051,1.6952471649164687,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2052,1.6952471649042962,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2053,1.6952471649051952,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2054,1.6952471649039855,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
EAO,welded,2055,1.6952471649043375,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2026,1.6952471649037588,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2027,1.695247164903755,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2028,1.6952471649037555,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2029,1.6952471649037553,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2030,1.6952471649037575,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2031,1.6952471649037544,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2032,1.6952471649037548,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2033,1.6952471649037575,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2034,1.695247164903755,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2035,1.6952471649038285,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2036,1.6952471649037624,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2037,1.695247164903756,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2038,1.6952471649037835,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2039,1.6952471649037557,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2040,1.6952471649037546,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2041,1.6952471649037548,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2042,1.6952471649038123,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2043,1.6952471649037582,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2044,1.695247164903761,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2045,1.6952471649037548,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2046,1.6952471649037666,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2047,1.6952471649037553,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2048,1.6952471649037555,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2049,1.6952471649037555,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2050,1.695247164903764,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2051,1.6952471649037546,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2052,1.6952471649037546,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2053,1.6952471649037608,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2054,1.6952471649037562,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
RS-EAO,welded,2055,1.6952471649037586,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
AS-ABMO,welded,2026,1.695262085916905,0.0,15030,"[0.205714, 3.253398, 9.036625, 0.20573]"
AS-ABMO,welded,2027,1.695247743859352,0.0,15030,"[0.205729, 3.253131, 9.036624, 0.20573]"
AS-ABMO,welded,2028,1.695533203278899,0.0,15030,"[0.205809, 3.252184, 9.034887, 0.205809]"
AS-ABMO,welded,2029,1.695312229357744,0.0,15030,"[0.205661, 3.254344, 9.036624, 0.20573]"
AS-ABMO,welded,2030,1.6952476797966387,0.0,15030,"[0.20573, 3.253119, 9.036629, 0.20573]"
AS-ABMO,welded,2031,1.6956589015765335,0.0,15030,"[0.205438, 3.258496, 9.035987, 0.205759]"
AS-ABMO,welded,2032,1.6952480941146826,0.0,15030,"[0.20573, 3.253117, 9.036618, 0.20573]"
AS-ABMO,welded,2033,1.6952475976614465,0.0,15030,"[0.20573, 3.253119, 9.036621, 0.20573]"
AS-ABMO,welded,2034,1.6952472924098272,0.0,15030,"[0.20573, 3.253122, 9.036624, 0.20573]"
AS-ABMO,welded,2035,1.6952474264243542,0.0,15030,"[0.205729, 3.253125, 9.036624, 0.20573]"
AS-ABMO,welded,2036,1.6952694373681791,0.0,15030,"[0.205736, 3.253047, 9.036489, 0.205736]"
AS-ABMO,welded,2037,1.6952482214406948,0.0,15030,"[0.20573, 3.253117, 9.036618, 0.20573]"
AS-ABMO,welded,2038,1.6952472025311465,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
AS-ABMO,welded,2039,1.695335332536877,0.0,15030,"[0.205754, 3.252832, 9.036089, 0.205754]"
AS-ABMO,welded,2040,1.6952483430743626,0.0,15030,"[0.20573, 3.253116, 9.036617, 0.20573]"
AS-ABMO,welded,2041,1.6952471888076377,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
AS-ABMO,welded,2042,1.6952472314162863,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
AS-ABMO,welded,2043,1.696808480541321,0.0,15030,"[0.205653, 3.250296, 9.052072, 0.205653]"
AS-ABMO,welded,2044,1.6952953173856378,0.0,15030,"[0.205743, 3.252962, 9.036332, 0.205743]"
AS-ABMO,welded,2045,1.695247471631852,0.0,15030,"[0.20573, 3.253121, 9.036623, 0.20573]"
AS-ABMO,welded,2046,1.6952471762084267,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
AS-ABMO,welded,2047,1.695272480441189,0.0,15030,"[0.205737, 3.253037, 9.03647, 0.205737]"
AS-ABMO,welded,2048,1.6952658328672734,0.0,15030,"[0.205735, 3.253059, 9.036512, 0.205735]"
AS-ABMO,welded,2049,1.695248987876941,0.0,15030,"[0.205728, 3.253154, 9.036624, 0.20573]"
AS-ABMO,welded,2050,1.6952502237875107,0.0,15030,"[0.205729, 3.253115, 9.036654, 0.205729]"
AS-ABMO,welded,2051,1.695248404967214,0.0,15030,"[0.20573, 3.253124, 9.03662, 0.20573]"
AS-ABMO,welded,2052,1.6952471958665678,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
AS-ABMO,welded,2053,1.6952471663557471,0.0,15030,"[0.20573, 3.25312, 9.036624, 0.20573]"
AS-ABMO,welded,2054,1.6952472835493275,0.0,15030,"[0.20573, 3.25312, 9.036623, 0.20573]"
AS-ABMO,welded,2055,1.695250998723584,0.0,15030,"[0.205731, 3.253108, 9.036601, 0.205731]"
GWO,welded,2026,1.6962881967586276,0.0,15030,"[0.205337, 3.260588, 9.038899, 0.205759]"
GWO,welded,2027,1.701504809128993,0.0,15030,"[0.2003, 3.354346, 9.037543, 0.205793]"
GWO,welded,2028,1.6982794484355859,0.0,15030,"[0.204489, 3.286059, 9.037796, 0.205755]"
GWO,welded,2029,1.6988985014381743,0.0,15030,"[0.20309, 3.305991, 9.03543, 0.205809]"
GWO,welded,2030,1.7007250264248746,0.0,15030,"[0.201146, 3.337585, 9.038144, 0.205808]"
GWO,welded,2031,1.712091857061574,0.0,15030,"[0.190551, 3.54526, 9.038858, 0.205759]"
GWO,welded,2032,1.699726709779504,0.0,15030,"[0.20264, 3.315717, 9.037618, 0.205784]"
GWO,welded,2033,1.7000197326104125,0.0,15030,"[0.202039, 3.325893, 9.037826, 0.205754]"
GWO,welded,2034,1.6966249964608806,0.0,15030,"[0.205082, 3.266594, 9.035306, 0.205827]"
GWO,welded,2035,1.703726961902999,0.0,15030,"[0.197678, 3.402313, 9.037958, 0.205748]"
GWO,welded,2036,1.6978327389876247,0.0,15030,"[0.203971, 3.285348, 9.038784, 0.205788]"
GWO,welded,2037,1.7025566770266778,0.0,15030,"[0.199292, 3.373019, 9.040305, 0.205738]"
GWO,welded,2038,1.699481565650266,0.0,15030,"[0.201758, 3.325706, 9.036474, 0.205772]"
GWO,welded,2039,1.6995406669201578,0.0,15030,"[0.202881, 3.308543, 9.03975, 0.205791]"
GWO,welded,2040,1.7010466874315107,0.0,15030,"[0.200451, 3.350705, 9.036904, 0.205782]"
GWO,welded,2041,1.7012683757785063,0.0,15030,"[0.20576, 3.283341, 9.03255, 0.20607]"
GWO,welded,2042,1.6976792311704685,0.0,15030,"[0.203843, 3.28608, 9.040296, 0.205746]"
GWO,welded,2043,1.6989200481097804,0.0,15030,"[0.202931, 3.306496, 9.037444, 0.205788]"
GWO,welded,2044,1.699238223090363,0.0,15030,"[0.20267, 3.313655, 9.038087, 0.205739]"
GWO,welded,2045,1.6986317565983968,0.0,15030,"[0.202879, 3.307065, 9.038163, 0.205733]"
GWO,welded,2046,1.697126424280605,0.0,15030,"[0.204479, 3.277508, 9.038842, 0.205734]"
GWO,welded,2047,1.7016581605282155,0.0,15030,"[0.200163, 3.359117, 9.035571, 0.205801]"
GWO,welded,2048,1.7003170733171378,0.0,15030,"[0.201985, 3.324967, 9.04277, 0.205708]"
GWO,welded,2049,1.7044797686160336,0.0,15030,"[0.197052, 3.416155, 9.036728, 0.205756]"
GWO,welded,2050,1.701146087981693,0.0,15030,"[0.200521, 3.3512, 9.039261, 0.205719]"
GWO,welded,2051,1.700454943644966,0.0,15030,"[0.20241, 3.32432, 9.037532, 0.205773]"
GWO,welded,2052,1.7030496834264848,0.0,15030,"[0.199087, 3.379017, 9.035557, 0.205846]"
GWO,welded,2053,1.7004012923775125,0.0,15030,"[0.201357, 3.334699, 9.040149, 0.205729]"
GWO,welded,2054,1.6991768767049957,0.0,15030,"[0.2028, 3.307607, 9.033382, 0.205921]"
GWO,welded,2055,1.7061370275434622,0.0,15030,"[0.195922, 3.439235, 9.039543, 0.20573]"
WOA,welded,2026,3.028826908783472,0.0,15030,"[0.368791, 2.677813, 5.132251, 0.637813]"
WOA,welded,2027,3.1948614837121228,0.0,15030,"[0.51437, 1.535952, 6.290455, 0.584029]"
WOA,welded,2028,2.5547950153152965,0.0,15030,"[0.16462, 6.801623, 7.150847, 0.328545]"
WOA,welded,2029,3.317802048506234,0.0,15030,"[0.213081, 5.20926, 5.079587, 0.651107]"
WOA,welded,2030,7.146720229149425,0.0,15030,"[0.857304, 4.609057, 4.417913, 0.860747]"
WOA,welded,2031,3.1318299888289403,0.0,15030,"[0.601661, 1.544138, 4.996771, 0.672869]"
WOA,welded,2032,5.704302166720323,0.0,15030,"[0.959868, 2.089698, 3.63521, 1.271306]"
WOA,welded,2033,3.7491477503730213,0.0,15030,"[0.608467, 2.036187, 4.444333, 0.850543]"
WOA,welded,2034,2.4895185822102275,0.0,15030,"[0.19934, 8.907024, 8.822656, 0.215829]"
WOA,welded,2035,5.453372958402634,0.0,15030,"[0.627544, 4.858301, 4.563825, 0.806587]"
WOA,welded,2036,10.72730772422193,0.0,15030,"[1.315394, 3.185051, 2.99395, 1.874219]"
WOA,welded,2037,3.91276378149883,0.0,15030,"[0.933312, 1.040347, 4.230398, 0.951187]"
WOA,welded,2038,1.743782310702935,0.0,15030,"[0.201842, 3.359284, 8.909568, 0.214033]"
WOA,welded,2039,3.639499190998481,0.0,15030,"[0.25759, 4.097084, 4.380412, 0.87555]"
WOA,welded,2040,3.778304069151024,0.0,15030,"[0.801878, 1.447257, 4.539649, 0.815202]"
WOA,welded,2041,3.2946508955914386,0.0,15030,"[0.257225, 3.62029, 5.483965, 0.651785]"
WOA,welded,2042,2.9897692852141824,0.0,15030,"[0.31396, 4.335611, 5.886324, 0.484865]"
WOA,welded,2043,2.9937371423115384,0.0,15030,"[0.178509, 5.702213, 5.701484, 0.516814]"
WOA,welded,2044,2.814346361454664,0.0,15030,"[0.317602, 3.070419, 5.580915, 0.539385]"
WOA,welded,2045,4.1101596657490065,0.0,15030,"[0.768998, 1.514225, 4.0178, 1.040717]"
WOA,welded,2046,2.579115877795242,0.0,15030,"[0.454363, 1.764366, 6.311898, 0.454708]"
WOA,welded,2047,2.2469755831821403,0.0,15030,"[0.341926, 2.234787, 7.022038, 0.357062]"
WOA,welded,2048,1.8865990073144863,0.0,15030,"[0.197018, 3.204113, 9.837745, 0.214821]"
WOA,welded,2049,3.6778572022253107,0.0,15030,"[0.713911, 1.472546, 4.389857, 0.871783]"
WOA,welded,2050,3.1179045173461257,0.0,15030,"[0.485412, 1.977139, 4.960508, 0.682743]"
WOA,welded,2051,1.9342076967052173,0.0,15030,"[0.202233, 4.916578, 8.930275, 0.210659]"
WOA,welded,2052,2.0014519963510913,0.0,15030,"[0.20375, 3.694379, 7.806364, 0.275684]"
WOA,welded,2053,1.7862411691544307,0.0,15030,"[0.210246, 3.297075, 8.602016, 0.227043]"
WOA,welded,2054,1.9537101794087661,0.0,15030,"[0.194234, 4.652052, 9.672047, 0.202763]"
WOA,welded,2055,3.8392086475488525,0.0,15030,"[0.36301, 3.267495, 4.149328, 0.975787]"
SCA,welded,2026,1.885082527913559,0.0,15030,"[0.200754, 4.264756, 9.349771, 0.206335]"
SCA,welded,2027,1.8524988954229806,0.0,15030,"[0.196762, 3.376404, 10.0, 0.204322]"
SCA,welded,2028,1.8370293839226794,0.0,15030,"[0.184244, 4.177872, 8.851017, 0.217085]"
SCA,welded,2029,1.8851390439844333,0.0,15030,"[0.17816, 3.636963, 10.0, 0.20714]"
SCA,welded,2030,1.8398706885571572,0.0,15030,"[0.204916, 3.529425, 9.515155, 0.208879]"
SCA,welded,2031,1.9577511225270792,0.0,15030,"[0.194392, 3.711849, 9.361979, 0.225986]"
SCA,welded,2032,1.8954996605203178,0.0,15030,"[0.174822, 4.043586, 10.0, 0.202629]"
SCA,welded,2033,1.8370930427897898,0.0,15030,"[0.172006, 4.188017, 8.976207, 0.216466]"
SCA,welded,2034,1.7820219747056456,0.0,15030,"[0.192708, 3.624715, 8.807218, 0.218713]"
SCA,welded,2035,1.878429737706693,0.0,15030,"[0.167759, 3.983948, 10.0, 0.202792]"
SCA,welded,2036,1.8830043259184173,0.0,15030,"[0.173677, 4.223437, 8.716972, 0.227974]"
SCA,welded,2037,1.829423877551499,0.0,15030,"[0.148296, 4.919533, 9.115123, 0.206093]"
SCA,welded,2038,1.8690221344052809,0.0,15030,"[0.152378, 4.716758, 9.521444, 0.203883]"
SCA,welded,2039,1.856346920301058,0.0,15030,"[0.189955, 3.74882, 8.612835, 0.232092]"
SCA,welded,2040,1.8414197509742694,0.0,15030,"[0.217216, 3.301212, 8.454303, 0.237223]"
SCA,welded,2041,1.8905073616087362,0.0,15030,"[0.21937, 3.529651, 9.048753, 0.223143]"
SCA,welded,2042,1.82147785140395,0.0,15030,"[0.184368, 4.033855, 8.838548, 0.217777]"
SCA,welded,2043,1.8334701815101837,0.0,15030,"[0.204792, 3.631826, 8.688224, 0.225945]"
SCA,welded,2044,1.9102278335483274,0.0,15030,"[0.179974, 3.720959, 9.387455, 0.222043]"
SCA,welded,2045,1.881429466008069,0.0,15030,"[0.172259, 3.816176, 10.0, 0.204907]"
SCA,welded,2046,1.8022937185033265,0.0,15030,"[0.207596, 3.667192, 8.909228, 0.214948]"
SCA,welded,2047,1.8659541148814913,0.0,15030,"[0.184108, 4.775777, 8.997258, 0.207589]"
SCA,welded,2048,1.8174367380245127,0.0,15030,"[0.173707, 3.967976, 9.545414, 0.204227]"
SCA,welded,2049,1.8091676280473403,0.0,15030,"[0.165556, 4.160825, 9.039249, 0.213122]"
SCA,welded,2050,1.9991943250864033,0.0,15030,"[0.170922, 5.219773, 9.056404, 0.218618]"
SCA,welded,2051,1.8730533867525523,0.0,15030,"[0.19998, 3.473102, 10.0, 0.204562]"
SCA,welded,2052,1.98784045397788,0.0,15030,"[0.217062, 3.679126, 8.527935, 0.247656]"
SCA,welded,2053,1.9745558220638237,0.0,15030,"[0.218098, 3.219491, 8.667632, 0.251427]"
SCA,welded,2054,1.8113272260333149,0.0,15030,"[0.171361, 4.160745, 9.388606, 0.20436]"
SCA,welded,2055,1.8309367215427965,0.0,15030,"[0.202478, 3.113442, 10.0, 0.205256]"
HHO,welded,2026,3.144173356567535,0.0,15029,"[0.309663, 3.270644, 4.98943, 0.67485]"
HHO,welded,2027,2.5505327677516707,0.0,15029,"[0.464043, 1.791401, 6.009599, 0.465299]"
HHO,welded,2028,2.486010690106682,0.0,15029,"[0.126433, 6.523627, 6.996844, 0.343167]"
HHO,welded,2029,2.430430406547421,0.0,15029,"[0.128368, 7.839493, 7.71585, 0.28219]"
HHO,welded,2030,3.8949119472842932,0.0,15029,"[0.84271, 1.194273, 4.151731, 0.974655]"
HHO,welded,2031,3.0455587284940044,0.0,15030,"[0.473242, 2.026836, 5.091649, 0.648027]"
HHO,welded,2032,4.830798612117956,0.0,15030,"[1.097053, 0.987044, 3.444764, 1.41659]"
HHO,welded,2033,2.865047319172927,0.0,15029,"[0.417342, 2.21664, 5.374968, 0.581511]"
HHO,welded,2034,2.4349519220527283,0.0,15029,"[0.16568, 5.315662, 6.86654, 0.356338]"
HHO,welded,2035,3.1484352309765047,0.0,15030,"[0.271144, 3.625523, 4.991564, 0.674275]"
HHO,welded,2036,4.716771872669542,0.0,15029,"[0.566128, 2.198859, 3.324502, 1.520044]"
HHO,welded,2037,2.547067495378929,0.0,15030,"[0.142053, 7.32114, 7.228941, 0.321485]"
HHO,welded,2038,1.7218504006906858,0.0,15030,"[0.206432, 3.377081, 8.986667, 0.208023]"
HHO,welded,2039,3.192615881009819,0.0,15029,"[0.647569, 1.431314, 4.930657, 0.691036]"
HHO,welded,2040,4.162939578279547,0.0,15030,"[1.033692, 0.959128, 3.989299, 1.055641]"
HHO,welded,2041,3.4021130503053656,0.0,15029,"[0.144534, 6.349727, 5.052139, 0.658201]"
HHO,welded,2042,2.564143061798253,0.0,15029,"[0.134662, 8.837824, 7.732664, 0.280964]"
HHO,welded,2043,3.0595620257199823,0.0,15030,"[0.125, 7.876454, 6.048207, 0.459283]"
HHO,welded,2044,3.3853212161508144,0.0,15030,"[0.70226, 1.350178, 4.694867, 0.76424]"
HHO,welded,2045,4.1506722230080415,0.0,15029,"[0.873033, 1.19668, 3.907858, 1.100099]"
HHO,welded,2046,3.304712983354708,0.0,15030,"[0.468205, 2.148599, 4.687594, 0.764556]"
HHO,welded,2047,2.112876039492479,0.0,15029,"[0.321799, 2.366976, 7.181248, 0.325769]"
HHO,welded,2048,2.2816112692954715,0.0,15030,"[0.216023, 3.848622, 6.924959, 0.350328]"
HHO,welded,2049,2.713339386010067,0.0,15029,"[0.128343, 7.529815, 6.75437, 0.368247]"
HHO,welded,2050,2.143256860129369,0.0,15029,"[0.128372, 6.187031, 8.035037, 0.260216]"
