alg,fid,dim,iter,err
RS-EAO,4,20,17,365.4439881123477
RS-EAO,4,20,18,356.9541829330079
RS-EAO,4,20,19,353.2636478095304
RS-EAO,4,20,20,353.2636478095304
RS-EAO,4,20,21,349.48284375836295
RS-EAO,4,20,22,338.56104696030945
RS-EAO,4,20,23,328.9393848001855
RS-EAO,4,20,24,328.9393848001855
RS-EAO,4,20,25,328.6637270616661
RS-EAO,4,20,26,325.9706287030099
RS-EAO,4,20,27,318.42140315777567
RS-EAO,4,20,28,312.9173558555573
RS-EAO,4,20,29,312.9173558555573
RS-EAO,4,20,30,311.93308934778906
RS-EAO,4,20,31,311.39005038232835
RS-EAO,4,20,32,310.3489007511861
RS-EAO,4,20,33,309.1126750085996
RS-EAO,4,20,34,301.9944440628584
RS-EAO,4,20,35,301.9944440628584
RS-EAO,4,20,36,300.03154471244056
RS-EAO,4,20,37,294.11196228247775
RS-EAO,4,20,38,294.11196228247775
RS-EAO,4,20,39,287.8428104063113
RS-EAO,4,20,40,287.8428104063113
RS-EAO,4,20,41,287.8428104063113
RS-EAO,4,20,42,287.8428104063113
RS-EAO,4,20,43,280.53815426978235
RS-EAO,4,20,44,274.79227592890993
RS-EAO,4,20,45,274.79227592890993
RS-EAO,4,20,46,273.28944119283153
RS-EAO,4,20,47,273.03659055509627
RS-EAO,4,20,48,273.03659055509627
RS-EAO,4,20,49,271.92039980358675
RS-EAO,4,20,50,271.92039980358675
RS-EAO,4,20,51,271.92039980358675
RS-EAO,4,20,52,271.92039980358675
RS-EAO,4,20,53,271.92039980358675
RS-EAO,4,20,54,271.92039980358675
RS-EAO,4,20,55,271.92039980358675
RS-EAO,4,20,56,265.5908214516737
RS-EAO,4,20,57,265.5908214516737
RS-EAO,4,20,58,265.5908214516737
RS-EAO,4,20,59,264.5992935901711
RS-EAO,4,20,60,264.5992935901711
RS-EAO,4,20,61,264.5992935901711
RS-EAO,4,20,62,264.50950761631475
RS-EAO,4,20,63,264.50950761631475
RS-EAO,4,20,64,264.50950761631475
RS-EAO,4,20,65,264.50950761631475
RS-EAO,4,20,66,264.50950761631475
RS-EAO,4,20,67,259.5626425972745
RS-EAO,4,20,68,257.2818558264106
RS-EAO,4,20,69,255.1671237855653
RS-EAO,4,20,70,255.1671237855653
RS-EAO,4,20,71,255.1671237855653
RS-EAO,4,20,72,254.29126441149936
RS-EAO,4,20,73,254.29126441149936
RS-EAO,4,20,74,254.29126441149936
RS-EAO,4,20,75,254.29126441149936
RS-EAO,4,20,76,252.25980720023006
RS-EAO,4,20,77,252.07097357182295
RS-EAO,4,20,78,252.07097357182295
RS-EAO,4,20,79,252.07097357182295
RS-EAO,4,20,80,252.07097357182295
RS-EAO,4,20,81,249.3132308697974
RS-EAO,4,20,82,248.78454627816404
RS-EAO,4,20,83,243.16266522841954
RS-EAO,4,20,84,243.16266522841954
RS-EAO,4,20,85,242.91003639973349
RS-EAO,4,20,86,242.91003639973349
RS-EAO,4,20,87,237.63223550181215
RS-EAO,4,20,88,237.63223550181215
RS-EAO,4,20,89,237.63223550181215
RS-EAO,4,20,90,237.63223550181215
RS-EAO,4,20,91,237.63223550181215
RS-EAO,4,20,92,230.61024821025956
RS-EAO,4,20,93,228.83810161108227
RS-EAO,4,20,94,228.2561285125638
RS-EAO,4,20,95,226.56155648152196
RS-EAO,4,20,96,223.6554382083388
RS-EAO,4,20,97,223.6554382083388
RS-EAO,4,20,98,223.6554382083388
RS-EAO,4,20,99,223.6554382083388
RS-EAO,4,20,100,223.6554382083388
RS-EAO,4,20,101,223.6554382083388
RS-EAO,4,20,102,223.6554382083388
RS-EAO,4,20,103,223.6554382083388
RS-EAO,4,20,104,223.6554382083388
RS-EAO,4,20,105,222.54047567203878
RS-EAO,4,20,106,219.86635331609898
RS-EAO,4,20,107,219.86635331609898
RS-EAO,4,20,108,219.86635331609898
RS-EAO,4,20,109,219.86635331609898
RS-EAO,4,20,110,215.74575444936073
RS-EAO,4,20,111,215.74575444936073
RS-EAO,4,20,112,215.74575444936073
RS-EAO,4,20,113,215.74575444936073
RS-EAO,4,20,114,215.74575444936073
RS-EAO,4,20,115,215.74575444936073
RS-EAO,4,20,116,211.96779274491882
RS-EAO,4,20,117,211.96779274491882
RS-EAO,4,20,118,211.96779274491882
RS-EAO,4,20,119,211.96779274491882
RS-EAO,4,20,120,211.96779274491882
RS-EAO,4,20,121,211.96779274491882
RS-EAO,4,20,122,211.96779274491882
RS-EAO,4,20,123,211.96779274491882
RS-EAO,4,20,124,211.96779274491882
RS-EAO,4,20,125,211.96779274491882
RS-EAO,4,20,126,211.96779274491882
RS-EAO,4,20,127,210.1422067717616
RS-EAO,4,20,128,208.8515858133269
RS-EAO,4,20,129,208.8515858133269
RS-EAO,4,20,130,208.8515858133269
RS-EAO,4,20,131,208.8515858133269
RS-EAO,4,20,132,208.8515858133269
RS-EAO,4,20,133,208.8515858133269
RS-EAO,4,20,134,207.95181766569453
RS-EAO,4,20,135,207.95181766569453
RS-EAO,4,20,136,207.95181766569453
RS-EAO,4,20,137,207.95181766569453
RS-EAO,4,20,138,207.95181766569453
RS-EAO,4,20,139,207.95181766569453
RS-EAO,4,20,140,207.93807346252635
RS-EAO,4,20,141,207.93807346252635
RS-EAO,4,20,142,207.93807346252635
RS-EAO,4,20,143,207.93807346252635
RS-EAO,4,20,144,207.93807346252635
RS-EAO,4,20,145,207.93807346252635
RS-EAO,4,20,146,207.93807346252635
RS-EAO,4,20,147,207.93807346252635
RS-EAO,4,20,148,207.93807346252635
RS-EAO,4,20,149,207.93807346252635
RS-EAO,4,20,150,206.67580932276695
RS-EAO,4,20,151,206.67580932276695
RS-EAO,4,20,152,206.67580932276695
RS-EAO,4,20,153,206.67580932276695
RS-EAO,4,20,154,206.67580932276695
RS-EAO,4,20,155,206.67580932276695
RS-EAO,4,20,156,206.67580932276695
RS-EAO,4,20,157,206.67580932276695
RS-EAO,4,20,158,206.67580932276695
RS-EAO,4,20,159,205.78364628667305
RS-EAO,4,20,160,205.78364628667305
RS-EAO,4,20,161,205.78364628667305
RS-EAO,4,20,162,205.78364628667305
RS-EAO,4,20,163,205.78364628667305
RS-EAO,4,20,164,203.93026837514674
RS-EAO,4,20,165,203.93026837514674
RS-EAO,4,20,166,201.99480991341596
RS-EAO,4,20,167,201.99480991341596
RS-EAO,6,10,1,531814449.18697906
RS-EAO,6,10,2,233434189.42896163
RS-EAO,6,10,3,123818158.96062216
RS-EAO,6,10,4,80066864.0872863
RS-EAO,6,10,5,44271805.30075352
RS-EAO,6,10,6,23796703.870976128
RS-EAO,6,10,7,18487908.305817563
RS-EAO,6,10,8,15127831.385400288
RS-EAO,6,10,9,7558827.253689453
RS-EAO,6,10,10,4422224.826636549
RS-EAO,6,10,11,2260930.199371554
RS-EAO,6,10,12,1928299.7431814165
RS-EAO,6,10,13,1232655.7849487877
RS-EAO,6,10,14,1119268.2347074323
RS-EAO,6,10,15,890793.1711296581
RS-EAO,6,10,16,516531.9701020848
RS-EAO,6,10,17,409665.6007433119
RS-EAO,6,10,18,367294.68777973065
RS-EAO,6,10,19,179486.62748193508
RS-EAO,6,10,20,140432.31418102712
RS-EAO,6,10,21,129751.35002642241
RS-EAO,6,10,22,101774.67466720918
RS-EAO,6,10,23,92590.07372871874
RS-EAO,6,10,24,78055.78966959064
RS-EAO,6,10,25,71633.14680541333
RS-EAO,6,10,26,56759.01112633552
RS-EAO,6,10,27,53047.10388840337
RS-EAO,6,10,28,43968.2377495711
RS-EAO,6,10,29,41798.64603590758
RS-EAO,6,10,30,34994.772977097586
RS-EAO,6,10,31,32023.407886000085
RS-EAO,6,10,32,31865.268671785387
RS-EAO,6,10,33,30317.449197576912
RS-EAO,6,10,34,29289.49434701554
RS-EAO,6,10,35,24428.88610911827
RS-EAO,6,10,36,21294.43248489927
RS-EAO,6,10,37,19512.65377863633
RS-EAO,6,10,38,17160.84459064409
RS-EAO,6,10,39,16544.648375194156
RS-EAO,6,10,40,15907.447318729042
RS-EAO,6,10,41,14160.855847084029
RS-EAO,6,10,42,14119.080891586827
RS-EAO,6,10,43,12483.087582394039
RS-EAO,6,10,44,11803.925858206076
RS-EAO,6,10,45,10821.92988801626
RS-EAO,6,10,46,10002.362452353584
RS-EAO,6,10,47,9616.765211871707
RS-EAO,6,10,48,8997.319675984934
RS-EAO,6,10,49,8732.621406378294
RS-EAO,6,10,50,8097.28942236074
RS-EAO,6,10,51,7953.711116492081
RS-EAO,6,10,52,7627.084364619628
RS-EAO,6,10,53,7026.080476711696
RS-EAO,6,10,54,6731.604626411888
RS-EAO,6,10,55,6478.586812410661
RS-EAO,6,10,56,6324.643269145197
RS-EAO,6,10,57,6120.852748210726
RS-EAO,6,10,58,6100.295086806185
RS-EAO,6,10,59,5750.458547008993
RS-EAO,6,10,60,5387.337389710403
RS-EAO,6,10,61,5125.997432601034
RS-EAO,6,10,62,4845.50361681663
RS-EAO,6,10,63,4555.384158873197
RS-EAO,6,10,64,4403.399584035686
RS-EAO,6,10,65,4382.103755779353
RS-EAO,6,10,66,4312.219001146693
RS-EAO,6,10,67,4270.696674333149
RS-EAO,6,10,68,4232.30654432526
RS-EAO,6,10,69,4228.362302099327
RS-EAO,6,10,70,4164.557368958314
RS-EAO,6,10,71,4118.212182967941
RS-EAO,6,10,72,4058.0409412931026
RS-EAO,6,10,73,4040.8374497523955
RS-EAO,6,10,74,3990.2556472404126
RS-EAO,6,10,75,3958.756702704458
RS-EAO,6,10,76,3940.080394133194
RS-EAO,6,10,77,3887.6279385739317
RS-EAO,6,10,78,3874.5672462470493
RS-EAO,6,10,79,3834.721666004198
RS-EAO,6,10,80,3785.4748258793015
RS-EAO,6,10,81,3759.139999251085
RS-EAO,6,10,82,3716.57871972486
RS-EAO,6,10,83,3669.9906807524594
RS-EAO,6,10,84,3627.3653286350827
RS-EAO,6,10,85,3578.644208710511
RS-EAO,6,10,86,3541.495365825065
RS-EAO,6,10,87,3511.491462686856
RS-EAO,6,10,88,3493.234715629581
RS-EAO,6,10,89,3442.389613406895
RS-EAO,6,10,90,3396.9166895217304
RS-EAO,6,10,91,3319.5037865846857
RS-EAO,6,10,92,3296.461746013406
RS-EAO,6,10,93,3290.0426438015256
RS-EAO,6,10,94,3280.948310466957
RS-EAO,6,10,95,3263.665917482239
RS-EAO,6,10,96,3205.228814180012
RS-EAO,6,10,97,3154.5200127035973
RS-EAO,6,10,98,3128.8297199116087
RS-EAO,6,10,99,3082.6055176479927
RS-EAO,6,10,100,2992.4907707521716
RS-EAO,6,10,101,2917.6900998534334
RS-EAO,6,10,102,2894.7808287535804
RS-EAO,6,10,103,2857.171321285426
RS-EAO,6,10,104,2790.8709810061823
RS-EAO,6,10,105,2748.996929477247
RS-EAO,6,10,106,2685.96461676319
RS-EAO,6,10,107,2669.6343576818895
RS-EAO,6,10,108,2283.658336927305
RS-EAO,6,10,109,1988.912175682668
RS-EAO,6,10,110,1952.9442992440447
RS-EAO,6,10,111,1834.135470788342
RS-EAO,6,10,112,1808.9847538872882
RS-EAO,6,10,113,1715.1495633535626
RS-EAO,6,10,114,1687.6607527876163
RS-EAO,6,10,115,1655.3155190841399
RS-EAO,6,10,116,1621.7061747323423
RS-EAO,6,10,117,1585.56224158037
RS-EAO,6,10,118,1558.3912489730023
RS-EAO,6,10,119,1538.0536298563036
RS-EAO,6,10,120,1485.3950664118033
RS-EAO,6,10,121,1389.8592353514377
RS-EAO,6,10,122,1353.0837161913128
RS-EAO,6,10,123,1352.7390852901597
RS-EAO,6,10,124,1350.8303209345352
RS-EAO,6,10,125,1349.9128860557573
RS-EAO,6,10,126,1349.676117649115
RS-EAO,6,10,127,1349.5440409477455
RS-EAO,6,10,128,1348.680692600637
RS-EAO,6,10,129,1347.4765240828033
RS-EAO,6,10,130,1345.7164144390495
RS-EAO,6,10,131,1334.5382206689778
RS-EAO,6,10,132,1329.8889716591598
RS-EAO,6,10,133,1326.8519705231743
RS-EAO,6,10,134,1322.151131916511
RS-EAO,6,10,135,1317.8426255933798
RS-EAO,6,10,136,1316.0465028804967
RS-EAO,6,10,137,1315.5049688044408
RS-EAO,6,10,138,1312.958700796708
RS-EAO,6,10,139,1306.1815648322186
RS-EAO,6,10,140,1295.7717022735096
RS-EAO,6,10,141,1290.962045461049
RS-EAO,6,10,142,1251.4179148837134
RS-EAO,6,10,143,1230.7809913350698
RS-EAO,6,10,144,1223.3111061273491
RS-EAO,6,10,145,1218.5718710431456
RS-EAO,6,10,146,1215.7617478156528
RS-EAO,6,10,147,1190.2588364105732
RS-EAO,6,10,148,1105.689815667145
RS-EAO,6,10,149,994.2995038935051
RS-EAO,6,10,150,952.0984447093224
RS-EAO,6,10,151,931.7103896402978
RS-EAO,6,10,152,920.2702314312853
RS-EAO,6,10,153,908.4810004487608
RS-EAO,6,10,154,800.0869814231567
RS-EAO,6,10,155,771.76553482994
RS-EAO,6,10,156,767.7039309232107
RS-EAO,6,10,157,764.6836619742428
RS-EAO,6,10,158,761.7979473660614
RS-EAO,6,10,159,761.090329115485
RS-EAO,6,10,160,760.3787406982499
RS-EAO,6,10,161,757.3473530313263
RS-EAO,6,10,162,740.4018857031942
RS-EAO,6,10,163,721.3875954403404
RS-EAO,6,10,164,712.9976018241773
RS-EAO,6,10,165,705.5848815422532
RS-EAO,6,10,166,703.9831025162184
RS-EAO,6,10,167,702.1611009339006
RS-EAO,6,20,1,6418024132.332631
RS-EAO,6,20,2,4895979338.264132
RS-EAO,6,20,3,2964212998.2254977
RS-EAO,6,20,4,2608227980.193428
RS-EAO,6,20,5,2087149877.1533058
RS-EAO,6,20,6,1449417389.4046426
RS-EAO,6,20,7,1371531014.6449711
RS-EAO,6,20,8,1056383540.3115325
RS-EAO,6,20,9,776895717.0465219
RS-EAO,6,20,10,664647973.8595927
RS-EAO,6,20,11,517289267.8279159
RS-EAO,6,20,12,449981961.43619156
RS-EAO,6,20,13,283214172.6056701
RS-EAO,6,20,14,231885833.1037922
RS-EAO,6,20,15,143720667.99357837
RS-EAO,6,20,16,125030055.48133415
RS-EAO,6,20,17,111876855.65477993
RS-EAO,6,20,18,85231103.17413592
RS-EAO,6,20,19,68235888.7764626
RS-EAO,6,20,20,42681120.76748069
RS-EAO,6,20,21,37793086.12858092
RS-EAO,6,20,22,22136895.946619254
RS-EAO,6,20,23,14878665.423370246
RS-EAO,6,20,24,13011355.647007495
RS-EAO,6,20,25,10926694.229177587
RS-EAO,6,20,26,6960428.316882396
RS-EAO,6,20,27,5429327.600753134
RS-EAO,6,20,28,3907014.9590622876
RS-EAO,6,20,29,3047501.9780382523
RS-EAO,6,20,30,2839043.1413089097
RS-EAO,6,20,31,1790770.5424684556
RS-EAO,6,20,32,1534820.3378449408
RS-EAO,6,20,33,1413086.4857976139
RS-EAO,6,20,34,1138133.1754048467
RS-EAO,6,20,35,817500.8815308707
RS-EAO,6,20,36,703726.2631183793
RS-EAO,6,20,37,508587.2448536586
RS-EAO,6,20,38,397400.4914198178
RS-EAO,6,20,39,366640.69789091323
RS-EAO,6,20,40,316835.7714032887
RS-EAO,6,20,41,250212.9136354847
RS-EAO,6,20,42,248091.87323284853
RS-EAO,6,20,43,213422.84703624833
RS-EAO,6,20,44,187634.19882099226
RS-EAO,6,20,45,154320.6457315307
RS-EAO,6,20,46,140274.59119261912
RS-EAO,6,20,47,118525.41889683016
RS-EAO,6,20,48,97846.81372708737
RS-EAO,6,20,49,91594.36470884107
RS-EAO,6,20,50,83168.71653710042
RS-EAO,6,20,51,78566.26397673669
RS-EAO,6,20,52,70944.13411660149
RS-EAO,6,20,53,67657.85295660372
RS-EAO,6,20,54,64906.813417903
RS-EAO,6,20,55,58922.3771966076
RS-EAO,6,20,56,56901.87709555731
RS-EAO,6,20,57,55070.932597064064
RS-EAO,6,20,58,52794.80051415545
RS-EAO,6,20,59,51799.617050725356
RS-EAO,6,20,60,50193.608094866846
RS-EAO,6,20,61,50076.7027628734
RS-EAO,6,20,62,50076.7027628734
RS-EAO,6,20,63,49288.96960196512
RS-EAO,6,20,64,49228.65378844281
RS-EAO,6,20,65,49121.93330741279
RS-EAO,6,20,66,48810.894083905405
RS-EAO,6,20,67,48689.09354289426
RS-EAO,6,20,68,48206.709801885845
RS-EAO,6,20,69,48146.10933662245
RS-EAO,6,20,70,47218.47770206915
RS-EAO,6,20,71,46965.628181344146
RS-EAO,6,20,72,46766.58484320358
RS-EAO,6,20,73,46628.87832268413
RS-EAO,6,20,74,46528.917209536725
RS-EAO,6,20,75,46443.69400258158
RS-EAO,6,20,76,46241.56588729041
RS-EAO,6,20,77,46171.50082264154
RS-EAO,6,20,78,46156.939702647695
RS-EAO,6,20,79,46067.69561231896
RS-EAO,6,20,80,46041.53864250478
RS-EAO,6,20,81,46005.18696321734
RS-EAO,6,20,82,45998.23957925852
RS-EAO,6,20,83,45916.38815824646
RS-EAO,6,20,84,45892.311037792184
RS-EAO,6,20,85,45795.59511167805
RS-EAO,6,20,86,45733.35026561245
RS-EAO,6,20,87,45719.767293431534
RS-EAO,6,20,88,45633.201712297094
RS-EAO,6,20,89,45583.705830926236
RS-EAO,6,20,90,45530.156702492386
RS-EAO,6,20,91,45469.82392784082
RS-EAO,6,20,92,45433.842670360005
RS-EAO,6,20,93,45419.063926934585
RS-EAO,6,20,94,45353.20050518102
RS-EAO,6,20,95,45276.44415346713
RS-EAO,6,20,96,45219.74255297695
RS-EAO,6,20,97,45209.84326221695
RS-EAO,6,20,98,45046.76731369095
RS-EAO,6,20,99,44957.90570968617
RS-EAO,6,20,100,44659.556760724765
RS-EAO,6,20,101,43978.473253353455
RS-EAO,6,20,102,43904.108946928
RS-EAO,6,20,103,43641.46291735681
RS-EAO,6,20,104,43506.87732893524
RS-EAO,6,20,105,43430.22574061822
RS-EAO,6,20,106,43401.07763142962
RS-EAO,6,20,107,43296.37093823897
RS-EAO,6,20,108,43068.688657248276
RS-EAO,6,20,109,42766.35913553108
RS-EAO,6,20,110,42674.3666219722
RS-EAO,6,20,111,42501.78684711637
RS-EAO,6,20,112,42419.780458040485
RS-EAO,6,20,113,42317.361495787685
RS-EAO,6,20,114,42257.59375189243
RS-EAO,6,20,115,42140.929964519826
RS-EAO,6,20,116,41924.53597484612
RS-EAO,6,20,117,41883.231115654984
RS-EAO,6,20,118,41831.37256932737
RS-EAO,6,20,119,41791.330142316394
RS-EAO,6,20,120,41708.378948371814
RS-EAO,6,20,121,41640.89197081957
RS-EAO,6,20,122,41624.87664222915
RS-EAO,6,20,123,41588.83150285101
RS-EAO,6,20,124,41562.0663292214
RS-EAO,6,20,125,41554.13208153653
RS-EAO,6,20,126,41544.91931993228
RS-EAO,6,20,127,41536.34342125953
RS-EAO,6,20,128,41359.54263657342
RS-EAO,6,20,129,41332.343512342704
RS-EAO,6,20,130,41321.536988161795
RS-EAO,6,20,131,41320.93759792804
RS-EAO,6,20,132,41320.29616510541
RS-EAO,6,20,133,41319.11673251167
RS-EAO,6,20,134,41318.7942368687
RS-EAO,6,20,135,41317.214367385764
RS-EAO,6,20,136,41314.845168978325
RS-EAO,6,20,137,41310.38683439141
RS-EAO,6,20,138,41307.61917528974
RS-EAO,6,20,139,41291.25344551868
RS-EAO,6,20,140,41278.004129972105
RS-EAO,6,20,141,41207.44350397014
RS-EAO,6,20,142,41144.08622373326
RS-EAO,6,20,143,41030.90920978807
RS-EAO,6,20,144,40825.555679179684
RS-EAO,6,20,145,40633.90601633694
RS-EAO,6,20,146,40281.332278553426
RS-EAO,6,20,147,40252.95341875313
RS-EAO,6,20,148,40200.25798458991
RS-EAO,6,20,149,40195.318425934034
RS-EAO,6,20,150,39994.43637123838
RS-EAO,6,20,151,39892.98335806842
RS-EAO,6,20,152,39845.352787422635
RS-EAO,6,20,153,39819.106154116365
RS-EAO,6,20,154,39789.484724031776
RS-EAO,6,20,155,39770.63541530512
RS-EAO,6,20,156,39768.18433124115
RS-EAO,6,20,157,39759.38511112844
RS-EAO,6,20,158,39737.61275275807
RS-EAO,6,20,159,39725.44543707967
RS-EAO,6,20,160,39705.8049603748
RS-EAO,6,20,161,39693.24849977366
RS-EAO,6,20,162,39662.95874167078
RS-EAO,6,20,163,39645.71573564331
RS-EAO,6,20,164,39643.40177947277
RS-EAO,6,20,165,39642.25742832492
RS-EAO,6,20,166,39640.148928576295
RS-EAO,6,20,167,39639.52304223628
RS-EAO,7,10,1,1927.311630927439
RS-EAO,7,10,2,1141.8473833295525
RS-EAO,7,10,3,846.0411833206699
RS-EAO,7,10,4,753.626716642139
RS-EAO,7,10,5,670.361228939923
RS-EAO,7,10,6,619.273650493526
RS-EAO,7,10,7,529.4798057259075
RS-EAO,7,10,8,510.92815871112634
RS-EAO,7,10,9,383.94276088445963
RS-EAO,7,10,10,375.867711994008
RS-EAO,7,10,11,360.699242321768
RS-EAO,7,10,12,352.14749419772556
RS-EAO,7,10,13,303.133628973653
RS-EAO,7,10,14,254.61014779805805
RS-EAO,7,10,15,234.36300919827363
RS-EAO,7,10,16,214.54434772676723
RS-EAO,7,10,17,209.14126831793214
RS-EAO,7,10,18,189.4942563745792
RS-EAO,7,10,19,173.95345206541447
RS-EAO,7,10,20,168.54105866681607
RS-EAO,7,10,21,143.95928808351846
RS-EAO,7,10,22,134.59947833299293
RS-EAO,7,10,23,130.3559985170291
RS-EAO,7,10,24,127.04158993259557
RS-EAO,7,10,25,125.36257698937061
RS-EAO,7,10,26,124.28147011921374
RS-EAO,7,10,27,123.93105973219053
RS-EAO,7,10,28,117.66027000100894
RS-EAO,7,10,29,112.6437838214456
RS-EAO,7,10,30,106.97801021163673
RS-EAO,7,10,31,101.78673108875319
RS-EAO,7,10,32,98.83261312652394
RS-EAO,7,10,33,92.25368848791959
RS-EAO,7,10,34,89.80490340287542
RS-EAO,7,10,35,89.6928140492389
RS-EAO,7,10,36,89.6928140492389
RS-EAO,7,10,37,84.79948797428824
RS-EAO,7,10,38,84.79948797428824
RS-EAO,7,10,39,83.4987527899691
RS-EAO,7,10,40,81.58945419788006
RS-EAO,7,10,41,74.4906323024893
RS-EAO,7,10,42,69.27760437310144
RS-EAO,7,10,43,64.01142527158595
RS-EAO,7,10,44,63.0539765018998
RS-EAO,7,10,45,63.0539765018998
RS-EAO,7,10,46,63.0539765018998
RS-EAO,7,10,47,62.25789840943935
RS-EAO,7,10,48,61.15850378070036
RS-EAO,7,10,49,61.120906646309095
RS-EAO,7,10,50,60.97566723443856
RS-EAO,7,10,51,56.01070879867984
RS-EAO,7,10,52,56.01070879867984
RS-EAO,7,10,53,56.01070879867984
RS-EAO,7,10,54,55.132130839869205
RS-EAO,7,10,55,54.60612423994303
RS-EAO,7,10,56,53.14526660009301
RS-EAO,7,10,57,52.843586581659565
RS-EAO,7,10,58,52.843586581659565
RS-EAO,7,10,59,52.843586581659565
RS-EAO,7,10,60,50.601718166276896
RS-EAO,7,10,61,48.866757857591665
RS-EAO,7,10,62,47.53950218048328
RS-EAO,7,10,63,47.53950218048328
RS-EAO,7,10,64,47.53950218048328
RS-EAO,7,10,65,46.79221234155125
RS-EAO,7,10,66,46.79221234155125
RS-EAO,7,10,67,46.79221234155125
RS-EAO,7,10,68,46.79221234155125
RS-EAO,7,10,69,46.79221234155125
RS-EAO,7,10,70,46.79221234155125
RS-EAO,7,10,71,46.108431207852504
RS-EAO,7,10,72,45.33451853309464
RS-EAO,7,10,73,45.33451853309464
RS-EAO,7,10,74,45.33451853309464
RS-EAO,7,10,75,45.33451853309464
RS-EAO,7,10,76,45.33451853309464
RS-EAO,7,10,77,45.33451853309464
RS-EAO,7,10,78,45.33451853309464
RS-EAO,7,10,79,44.844446232926884
RS-EAO,7,10,80,44.61540219117455
RS-EAO,7,10,81,43.92761177389161
RS-EAO,7,10,82,42.8685099992847
RS-EAO,7,10,83,41.79544699027929
RS-EAO,7,10,84,40.982012781051935
RS-EAO,7,10,85,40.982012781051935
RS-EAO,7,10,86,40.982012781051935
RS-EAO,7,10,87,40.982012781051935
RS-EAO,7,10,88,40.982012781051935
RS-EAO,7,10,89,40.982012781051935
RS-EAO,7,10,90,40.982012781051935
RS-EAO,7,10,91,40.982012781051935
RS-EAO,7,10,92,40.982012781051935
RS-EAO,7,10,93,40.982012781051935
RS-EAO,7,10,94,40.982012781051935
RS-EAO,7,10,95,40.982012781051935
RS-EAO,7,10,96,39.991598961628256
RS-EAO,7,10,97,39.75035015302001
RS-EAO,7,10,98,39.36599967612153
RS-EAO,7,10,99,39.36599967612153
RS-EAO,7,10,100,39.36599967612153
RS-EAO,7,10,101,39.36599967612153
RS-EAO,7,10,102,39.01603797703888
RS-EAO,7,10,103,39.01603797703888
RS-EAO,7,10,104,39.01603797703888
RS-EAO,7,10,105,39.01603797703888
RS-EAO,7,10,106,39.01603797703888
RS-EAO,7,10,107,39.01603797703888
RS-EAO,7,10,108,39.01603797703888
RS-EAO,7,10,109,38.84302462179153
RS-EAO,7,10,110,38.84302462179153
RS-EAO,7,10,111,38.84302462179153
RS-EAO,7,10,112,38.84302462179153
RS-EAO,7,10,113,38.84302462179153
RS-EAO,7,10,114,38.84302462179153
RS-EAO,7,10,115,38.53373761428429
RS-EAO,7,10,116,38.53373761428429
RS-EAO,7,10,117,38.53373761428429
RS-EAO,7,10,118,38.53373761428429
RS-EAO,7,10,119,38.53373761428429
RS-EAO,7,10,120,38.53373761428429
RS-EAO,7,10,121,38.50418887916305
RS-EAO,7,10,122,38.26741539113846
RS-EAO,7,10,123,38.26741539113846
RS-EAO,7,10,124,38.26741539113846
RS-EAO,7,10,125,38.26741539113846
RS-EAO,7,10,126,38.26741539113846
RS-EAO,7,10,127,37.58690823091763
RS-EAO,7,10,128,37.142579885091095
RS-EAO,7,10,129,37.142579885091095
RS-EAO,7,10,130,37.142579885091095
RS-EAO,7,10,131,37.142579885091095
RS-EAO,7,10,132,37.142579885091095
RS-EAO,7,10,133,37.142579885091095
RS-EAO,7,10,134,37.142579885091095
RS-EAO,7,10,135,36.546245525983636
RS-EAO,7,10,136,36.546245525983636
RS-EAO,7,10,137,36.546245525983636
RS-EAO,7,10,138,36.546245525983636
RS-EAO,7,10,139,36.546245525983636
RS-EAO,7,10,140,36.44111379090998
RS-EAO,7,10,141,36.44111379090998
RS-EAO,7,10,142,36.44111379090998
RS-EAO,7,10,143,36.44111379090998
RS-EAO,7,10,144,36.44111379090998
RS-EAO,7,10,145,35.937420952956245
RS-EAO,7,10,146,35.52778623100801
RS-EAO,7,10,147,35.52778623100801
RS-EAO,7,10,148,35.52778623100801
RS-EAO,7,10,149,35.52778623100801
RS-EAO,7,10,150,35.52778623100801
RS-EAO,7,10,151,35.52778623100801
RS-EAO,7,10,152,35.52778623100801
RS-EAO,7,10,153,35.28922845685781
RS-EAO,7,10,154,35.28922845685781
RS-EAO,7,10,155,35.28922845685781
RS-EAO,7,10,156,35.28922845685781
RS-EAO,7,10,157,35.28922845685781
RS-EAO,7,10,158,35.10640323822122
RS-EAO,7,10,159,35.10640323822122
RS-EAO,7,10,160,35.10640323822122
RS-EAO,7,10,161,35.10640323822122
RS-EAO,7,10,162,35.10640323822122
RS-EAO,7,10,163,34.76671617385716
RS-EAO,7,10,164,34.76671617385716
RS-EAO,7,10,165,34.52207910519087
RS-EAO,7,10,166,34.52207910519087
RS-EAO,7,10,167,34.52207910519087
RS-EAO,7,20,1,6759.787721993049
RS-EAO,7,20,2,6091.818868571705
RS-EAO,7,20,3,5344.852816604793
RS-EAO,7,20,4,4858.186941928305
RS-EAO,7,20,5,3672.221237616401
RS-EAO,7,20,6,2931.2855194333033
RS-EAO,7,20,7,2844.8113604086075
RS-EAO,7,20,8,2366.6825121610573
RS-EAO,7,20,9,2017.191060041766
RS-EAO,7,20,10,1468.5013953789362
RS-EAO,7,20,11,1352.4288417668095
