t,AF,S,fed,seed,curve,variant
142,0.8939927577988422,0.01185772941406876,0,1003,35.53882508025208,EAO+M1
143,0.9031777474380538,0.01072017693489364,0,1003,33.20024488002764,EAO+M1
144,0.9198858254808291,0.00870914327626418,0,1003,33.17861144683775,EAO+M1
145,0.9261175633178574,0.007977652039926272,0,1003,33.17861144683775,EAO+M1
146,0.9276367923865234,0.007800812581755015,0,1003,29.585084798059142,EAO+M1
147,0.9356911600489922,0.006872870311999163,0,1003,28.89416020802537,EAO+M1
148,0.9430054017699481,0.006043931256711525,0,1003,26.09000852251006,EAO+M1
149,0.9547415706752037,0.004740385326763246,0,1003,21.18989533047329,EAO+M1
150,0.9648230663949932,0.00364594658131915,0,1003,16.897235878006086,EAO+M1
151,0.9706575203998622,0.0030229487727092665,0,1003,16.596198396915042,EAO+M1
152,0.9759097647210521,0.0024684900335876546,0,1003,14.709677200900842,EAO+M1
153,0.97830969559351,0.002217120458295281,0,1003,12.41937227927906,EAO+M1
154,0.9834450745524145,0.0016833604515351318,0,1003,11.262949165508644,EAO+M1
155,0.9815105067085249,0.0018837794567761958,0,1003,10.802693394458402,EAO+M1
156,0.985566159941584,0.0014645226921418983,0,1003,10.092467253373115,EAO+M1
157,0.9854494659710229,0.001476537816643863,0,1003,9.769948298666804,EAO+M1
158,0.9887697440141234,0.0011357807066673536,0,1003,9.013889722411022,EAO+M1
159,0.9871655415754629,0.001300132336877762,0,1003,8.364662571791996,EAO+M1
160,0.9871951899059304,0.001297090000538781,0,1003,8.273955855091572,EAO+M1
161,0.9851351962785826,0.0015089100234739622,0,1003,8.258748396863894,EAO+M1
162,0.9869637491116721,0.0013208439418429848,0,1003,8.141532605551447,EAO+M1
163,0.9926362098773325,0.0007418417794347406,0,1003,7.529350809572861,EAO+M1
164,0.9931318944291282,0.000691560266002711,0,1003,7.5029765798713015,EAO+M1
165,0.9945233090390445,0.0005506850278096925,0,1003,7.3838470427972425,EAO+M1
166,0.9948468500186052,0.0005179842486608289,0,1003,7.109531984502837,EAO+M1
1,0.09090909090909094,1.0,0,1004,577971440.7388252,EAO+M1
2,0.09685624179302554,0.9324579825603027,0,1004,29404524.25721392,EAO+M1
3,0.09884412459796965,0.9116939211787425,0,1004,29404524.25721392,EAO+M1
4,0.10205304481366217,0.8798825716821007,0,1004,29404524.25721392,EAO+M1
5,0.10509759783439954,0.8514965333229424,0,1004,29404524.25721392,EAO+M1
6,0.10194005510909676,0.8809686672523326,0,1004,29404524.25721392,EAO+M1
7,0.10093046435828412,0.8907811346732616,0,1004,29404524.25721392,EAO+M1
8,0.10510476737332641,0.8514316286415955,0,1004,18079516.720549617,EAO+M1
9,0.10733479270525426,0.8316643511354613,0,1004,18079516.720549617,EAO+M1
10,0.10957706312598592,0.8125997462171921,0,1004,18079516.720549617,EAO+M1
11,0.10639909993205865,0.8398575745833866,0,1004,18079516.720549617,EAO+M1
12,0.10012858351231335,0.8987158161255967,0,1004,18079516.720549617,EAO+M1
13,0.09588621584330581,0.9429027688757353,0,1004,16256225.11306149,EAO+M1
14,0.09688423732185336,0.9321596449977307,0,1004,8864958.296696411,EAO+M1
15,0.09881926529035379,0.9119484263131998,0,1004,7879405.513694126,EAO+M1
16,0.09780824928224241,0.9224086489006961,0,1004,2010001.6242538649,EAO+M1
17,0.1000810515250532,0.8991901411524148,0,1004,2010001.6242538649,EAO+M1
18,0.1001529849515228,0.8984724873492602,0,1004,2010001.6242538649,EAO+M1
19,0.10048576662715969,0.8951658165781619,0,1004,2010001.6242538649,EAO+M1
20,0.10095163836922028,0.8905733241719194,0,1004,2010001.6242538649,EAO+M1
21,0.0976727160797981,0.9238273697467423,0,1004,1469009.5927278853,EAO+M1
22,0.09618066503055989,0.9397100079129895,0,1004,1469009.5927278853,EAO+M1
23,0.09527589159369643,0.9495834604880908,0,1004,533316.6127813221,EAO+M1
24,0.09312972081548743,0.9737710703345104,0,1004,533316.6127813221,EAO+M1
25,0.09090909090909094,1.0,0,1004,533316.6127813221,EAO+M1
26,0.09090909090909094,1.0,0,1004,533316.6127813221,EAO+M1
27,0.09090909090909094,1.0,0,1004,533316.6127813221,EAO+M1
28,0.0918240471154147,0.9890393436297665,0,1004,533316.6127813221,EAO+M1
29,0.09374495171944275,0.966724107974126,0,1004,533316.6127813221,EAO+M1
30,0.09449787316265312,0.958224874837939,0,1004,201624.95042273097,EAO+M1
31,0.09390217312307292,0.9649380804950586,0,1004,201624.95042273097,EAO+M1
32,0.09604233525270112,0.9412075022633056,0,1004,201624.95042273097,EAO+M1
33,0.09368768190579801,0.9673761797260497,0,1004,201624.95042273097,EAO+M1
34,0.09491921826680061,0.9535274291758092,0,1004,201624.95042273097,EAO+M1
35,0.09264959964933617,0.9793354788200263,0,1004,201624.95042273097,EAO+M1
36,0.09147151893412742,0.993236464915536,0,1004,201624.95042273097,EAO+M1
37,0.0913330772860157,0.9948935804149383,0,1004,160200.49812980648,EAO+M1
38,0.09181941992259524,0.9890942252118452,0,1004,160200.49812980648,EAO+M1
39,0.09197458632302125,0.9872568608114524,0,1004,160200.49812980648,EAO+M1
40,0.09236383286697292,0.9826748619670765,0,1004,160200.49812980648,EAO+M1
41,0.09249631529219982,0.9811241473143635,0,1004,155974.17745519834,EAO+M1
42,0.09305955533887567,0.974580677243199,0,1004,69116.92661697966,EAO+M1
43,0.0981288987584763,0.9190677900720056,0,1004,41312.70433404854,EAO+M1
44,0.09842960468200346,0.9159545019313046,0,1004,41312.70433404854,EAO+M1
45,0.09675955442185091,0.933489670322597,0,1004,41312.70433404854,EAO+M1
46,0.1000445328785482,0.8995548694439678,0,1004,41312.70433404854,EAO+M1
47,0.10155875017653004,0.8846517392758321,0,1004,41312.70433404854,EAO+M1
48,0.1032245855380246,0.8687614581233963,0,1004,36300.01642691619,EAO+M1
49,0.10490235086026989,0.8532674833302847,0,1004,36300.01642691619,EAO+M1
50,0.10321877024554627,0.8688160376461649,0,1004,36300.01642691619,EAO+M1
51,0.10792540682603924,0.8265658841683688,0,1004,36300.01642691619,EAO+M1
52,0.10876181427313036,0.8194403446495739,0,1004,18296.16124225233,EAO+M1
53,0.10996937377893834,0.8093440888462369,0,1004,18296.16124225233,EAO+M1
54,0.11065531231934256,0.8037071777576099,0,1004,18296.16124225233,EAO+M1
55,0.10949475426909672,0.8132857611994615,0,1004,18296.16124225233,EAO+M1
56,0.10387962525629824,0.862652683365711,0,1004,18296.16124225233,EAO+M1
57,0.10536199404630064,0.8491088404805208,0,1004,18296.16124225233,EAO+M1
58,0.10555201338867759,0.8474002133125287,0,1004,18296.16124225233,EAO+M1
59,0.10666390206710008,0.8375242988681594,0,1004,18296.16124225233,EAO+M1
60,0.10636182692911533,0.8401869344219224,0,1004,18296.16124225233,EAO+M1
61,0.10593511213016282,0.8439740798794795,0,1004,17544.93119893409,EAO+M1
62,0.11007201910622899,0.808496099299236,0,1004,17544.93119893409,EAO+M1
63,0.11076960997380192,0.8027746872418434,0,1004,17544.93119893409,EAO+M1
64,0.11616157589964393,0.7608698635975243,0,1004,17544.93119893409,EAO+M1
65,0.11717598803760276,0.7534171691209388,0,1004,17544.93119893409,EAO+M1
66,0.11752692546580679,0.7508688507221604,0,1004,14060.03935714616,EAO+M1
67,0.1219125464672286,0.7202601200433548,0,1004,14060.03935714616,EAO+M1
68,0.11616061737281691,0.7608769672689539,0,1004,14060.03935714616,EAO+M1
69,0.11884706854677662,0.7414174722419954,0,1004,14060.03935714616,EAO+M1
70,0.12026026932169198,0.7315298191500266,0,1004,11730.785956024429,EAO+M1
71,0.11934384911245555,0.7379149888635805,0,1004,11730.785956024429,EAO+M1
72,0.1210443656504453,0.7261433686949316,0,1004,9896.369462449886,EAO+M1
73,0.12244466279816868,0.7166954582972282,0,1004,7879.198639584782,EAO+M1
74,0.12160108889818322,0.7223610570110116,0,1004,7879.198639584782,EAO+M1
75,0.12217155835501292,0.7185211136409866,0,1004,6719.107349152526,EAO+M1
76,0.1256142242111149,0.6960881868914296,0,1004,6719.107349152526,EAO+M1
77,0.12631772887593062,0.6916545119190676,0,1004,6719.107349152526,EAO+M1
78,0.1281260111844843,0.6804816451829858,0,1004,6719.107349152526,EAO+M1
79,0.1298992697410355,0.6698272684623857,0,1004,6719.107349152526,EAO+M1
80,0.13133145532154866,0.6614322079593382,0,1004,6719.107349152526,EAO+M1
81,0.13224022005952496,0.656199588559269,0,1004,6719.107349152526,EAO+M1
82,0.13611173971880408,0.6346904844989265,0,1004,6719.107349152526,EAO+M1
83,0.1392100544335736,0.6183389188869016,0,1004,6719.107349152526,EAO+M1
84,0.1424879990067237,0.6018134909402525,0,1004,6719.107349152526,EAO+M1
85,0.14276474392833272,0.6004530477790762,0,1004,6719.107349152526,EAO+M1
86,0.14816484343690361,0.5749239406619779,0,1004,6719.107349152526,EAO+M1
87,0.15299726495438748,0.5536064551860626,0,1004,5970.1663446604425,EAO+M1
88,0.15332482712777185,0.5522100945639147,0,1004,5031.599099583263,EAO+M1
89,0.15849933808388073,0.5309174612898266,0,1004,4289.180337468139,EAO+M1
90,0.1599815946145542,0.5250719043083133,0,1004,3064.1216882933268,EAO+M1
91,0.16778815239150124,0.4959896367812033,0,1004,2553.5098552000663,EAO+M1
92,0.17449410162506696,0.4730852737639729,0,1004,2553.5098552000663,EAO+M1
93,0.18528937468080697,0.43969635426892323,0,1004,2553.5098552000663,EAO+M1
94,0.1898114488818028,0.4268386105743856,0,1004,2553.5098552000663,EAO+M1
95,0.19587965954615127,0.41051753015957726,0,1004,2553.5098552000663,EAO+M1
96,0.2005018944670045,0.39874840467632827,0,1004,1430.6838762127609,EAO+M1
97,0.21114592097631668,0.3736061181651553,0,1004,1430.6838762127609,EAO+M1
98,0.2146845552071378,0.3657996934316736,0,1004,1430.6838762127609,EAO+M1
99,0.21757310923013728,0.35961562232502414,0,1004,1266.9820949251762,EAO+M1
100,0.22406556513249787,0.34629793935925185,0,1004,1266.9820949251762,EAO+M1
101,0.23341993330766508,0.3284124264065849,0,1004,1266.9820949251762,EAO+M1
102,0.23727900598041884,0.3214447864310945,0,1004,1266.9820949251762,EAO+M1
103,0.2433507197824305,0.310929542716807,0,1004,1266.9820949251762,EAO+M1
104,0.2485786400981984,0.3022871794635937,0,1004,1266.9820949251762,EAO+M1
105,0.2517706961432318,0.29718681137978914,0,1004,1266.9820949251762,EAO+M1
106,0.2623832165137777,0.28112193808992736,0,1004,1266.9820949251762,EAO+M1
107,0.2713040216278644,0.2685901867579593,0,1004,1266.9820949251762,EAO+M1
108,0.2797074543304676,0.2575163924013711,0,1004,1266.9820949251762,EAO+M1
109,0.28980587820521464,0.24505856340563578,0,1004,1266.9820949251762,EAO+M1
110,0.30524305505569804,0.2276077812212726,0,1004,1175.1632989879354,EAO+M1
111,0.3170860131893146,0.21537184183616295,0,1004,1157.4395122437281,EAO+M1
112,0.32299628532611047,0.20960108379895404,0,1004,944.8502506033715,EAO+M1
113,0.3344116212357727,0.1990326700682936,0,1004,864.5012012944726,EAO+M1
114,0.3447034946976767,0.19010439852866984,0,1004,542.6102927320021,EAO+M1
115,0.362819323027603,0.1756192783932627,0,1004,542.6102927320021,EAO+M1
116,0.3694610071035893,0.17066455749675913,0,1004,542.6102927320021,EAO+M1
117,0.3824988284711833,0.16143870923655337,0,1004,542.6102927320021,EAO+M1
118,0.4071184333648554,0.14562876992204626,0,1004,542.6102927320021,EAO+M1
119,0.4361984798854517,0.12925343533122946,0,1004,542.6102927320021,EAO+M1
120,0.4531888468919807,0.12065856361164022,0,1004,343.2866421108183,EAO+M1
121,0.4633723328904411,0.11580917310322845,0,1004,343.2866421108183,EAO+M1
122,0.48516893999425204,0.10611377142400073,0,1004,257.10958065758496,EAO+M1
123,0.5144453527398896,0.09438410604237944,0,1004,255.00609805577278,EAO+M1
124,0.5445091865142571,0.08365163063668839,0,1004,210.7837577174546,EAO+M1
125,0.5783820572081699,0.07289609653988322,0,1004,105.60492684799465,EAO+M1
126,0.6155668285095406,0.06245189858935051,0,1004,105.60492684799465,EAO+M1
127,0.6561669385293948,0.05240024165819843,0,1004,63.06463569664197,EAO+M1
128,0.6895595254542055,0.04502011256262624,0,1004,39.79092308849499,EAO+M1
129,0.7284455175211306,0.03727862632787664,0,1004,39.79092308849499,EAO+M1
130,0.7539590664908882,0.03263319514867659,0,1004,24.974298229391025,EAO+M1
131,0.7888885588791705,0.026760616407058856,0,1004,24.974298229391025,EAO+M1
132,0.810095392930239,0.02344225244669606,0,1004,24.974298229391025,EAO+M1
133,0.8425432935065474,0.018688262989803146,0,1004,20.424788625804695,EAO+M1
134,0.8534814000163672,0.017167169663079126,0,1004,20.424788625804695,EAO+M1
135,0.8785990425783539,0.013817560859772907,0,1004,20.424788625804695,EAO+M1
136,0.878019516633129,0.013892684736054588,0,1004,20.424788625804695,EAO+M1
137,0.8924739907621958,0.01204808323276449,0,1004,20.424788625804695,EAO+M1
138,0.8919875441241872,0.012109188809566462,0,1004,20.424788625804695,EAO+M1
139,0.8980051011590879,0.011357942032763897,0,1004,20.424788625804695,EAO+M1
140,0.9135557571248121,0.009462393751121389,0,1004,20.424788625804695,EAO+M1
141,0.9180877510703469,0.008922050080088333,0,1004,20.424788625804695,EAO+M1
142,0.9335173759263714,0.0071217339696173195,0,1004,20.424788625804695,EAO+M1
143,0.9324433803799468,0.007245117616956598,0,1004,20.424788625804695,EAO+M1
144,0.6837701084970997,0.046247984165023154,6,1004,20.424788625804695,EAO+M1
145,0.7392960656530098,0.035263806539632285,0,1004,20.424788625804695,EAO+M1
146,0.8182476165222278,0.022212393877817652,0,1004,19.926463119911887,EAO+M1
147,0.8732010369904297,0.01452116495951435,0,1004,19.077431842417127,EAO+M1
148,0.8981114422194497,0.011344756673933368,0,1004,19.077431842417127,EAO+M1
149,0.9209735168984945,0.008580755217331128,0,1004,19.077431842417127,EAO+M1
150,0.9375934205929055,0.006656038538285656,0,1004,19.077431842417127,EAO+M1
151,0.9423867282412061,0.006113548719676758,0,1004,19.077431842417127,EAO+M1
152,0.941610924871084,0.006200976813954241,0,1004,18.52297819804835,EAO+M1
153,0.9401166878960145,0.006369774398750922,0,1004,18.52297819804835,EAO+M1
154,0.938631565066636,0.006538074918565864,0,1004,18.417613163006763,EAO+M1
155,0.9404230794121029,0.006335118936589799,0,1004,17.881558796727177,EAO+M1
156,0.9401942391695115,0.006361000561258052,0,1004,17.25677933133784,EAO+M1
157,0.9507138550301618,0.0051841197757946395,0,1004,17.25677933133784,EAO+M1
158,0.9516118376284678,0.005084863434666954,0,1004,17.133595851292057,EAO+M1
159,0.9521598052400002,0.005024387135092438,0,1004,16.045546204347602,EAO+M1
160,0.9477953194569428,0.005508012064563567,0,1004,16.045546204347602,EAO+M1
161,0.9462056349207871,0.005685272111459825,0,1004,15.934260932867119,EAO+M1
162,0.9476364918272491,0.005525695625311216,0,1004,15.793873136323782,EAO+M1
163,0.9507376514401769,0.005181487078501688,0,1004,15.781694452202373,EAO+M1
164,0.9498052104246167,0.005284745653579158,0,1004,15.781694452202373,EAO+M1
165,0.9575233005120314,0.004436100872454427,0,1004,15.665369771909809,EAO+M1
166,0.9589015455701,0.0042859931366014785,0,1004,13.63820124682411,EAO+M1
