alg,fid,dim,seed,f,err,nfe
SCA,7,10,2035,2131.627405069175,131.62740506917498,15030
SCA,7,10,2036,2087.4907653018395,87.49076530183947,15030
SCA,7,10,2037,2144.0035719473003,144.00357194730032,15030
SCA,7,10,2038,2124.6304627663867,124.6304627663867,15030
SCA,7,10,2039,2098.928861458871,98.92886145887087,15030
SCA,7,10,2040,2105.9285830710924,105.92858307109236,15030
SCA,7,10,2041,2083.560113757914,83.56011375791422,15030
SCA,7,10,2042,2125.858976749994,125.85897674999387,15030
SCA,7,10,2043,2106.527476787311,106.52747678731112,15030
SCA,7,10,2044,2093.7047763845453,93.70477638454531,15030
SCA,7,10,2045,2107.7828640272746,107.78286402727463,15030
SCA,7,10,2046,2183.6934295471056,183.69342954710555,15030
SCA,7,10,2047,2100.678263833184,100.67826383318379,15030
SCA,7,10,2048,2095.7761169727805,95.77611697278053,15030
SCA,7,10,2049,2100.3198644787817,100.31986447878171,15030
SCA,7,10,2050,2080.034113988713,80.03411398871322,15030
SCA,7,10,2051,2152.2008851104,152.20088511040012,15030
SCA,7,10,2052,2096.2122184073014,96.2122184073014,15030
SCA,7,10,2053,2097.407804337481,97.40780433748114,15030
SCA,7,10,2054,2083.015782957003,83.01578295700301,15030
SCA,7,10,2055,2107.0748184956947,107.07481849569467,15030
SCA,12,10,2026,2905.4843898270346,205.48438982703465,15030
SCA,12,10,2027,2932.1133230954015,232.11332309540148,15030
SCA,12,10,2028,2912.734238426837,212.73423842683678,15030
SCA,12,10,2029,2915.4937479381433,215.49374793814331,15030
SCA,12,10,2030,2892.2181804004254,192.21818040042535,15030
SCA,12,10,2031,2910.69513514925,210.69513514924984,15030
SCA,12,10,2032,2891.230549976758,191.23054997675808,15030
SCA,12,10,2033,2911.7231478818235,211.72314788182348,15030
SCA,12,10,2034,2907.403282900377,207.40328290037678,15030
SCA,12,10,2035,2918.529629393715,218.5296293937149,15030
SCA,12,10,2036,2929.392183456337,229.39218345633708,15030
SCA,12,10,2037,2895.658853203746,195.65885320374582,15030
SCA,12,10,2038,2925.745485684382,225.74548568438195,15030
SCA,12,10,2039,2919.080715904906,219.0807159049059,15030
SCA,12,10,2040,2908.7602598007006,208.76025980070062,15030
SCA,12,10,2041,2926.2560455659395,226.25604556593953,15030
SCA,12,10,2042,2926.671926043857,226.67192604385718,15030
SCA,12,10,2043,2919.8654124053874,219.86541240538736,15030
SCA,12,10,2044,2944.302689592541,244.3026895925409,15030
SCA,12,10,2045,2905.115492101407,205.1154921014072,15030
SCA,12,10,2046,2934.090775126097,234.09077512609701,15030
SCA,12,10,2047,2925.1680967924663,225.16809679246626,15030
SCA,12,10,2048,2934.5108538334175,234.5108538334175,15030
SCA,12,10,2049,2940.235888748543,240.23588874854295,15030
SCA,12,10,2050,2900.5810905203634,200.58109052036343,15030
SCA,12,10,2051,2929.1005534726073,229.10055347260732,15030
SCA,12,10,2052,2913.712304886166,213.71230488616584,15030
SCA,12,10,2053,2906.0392858919904,206.0392858919904,15030
SCA,12,10,2054,2921.9327482335666,221.9327482335666,15030
SCA,12,10,2055,2909.3015806794356,209.30158067943557,15030
LSHADE,4,10,2026,814.0164589750668,14.016458975066826,15030
LSHADE,4,10,2027,822.0913156682756,22.09131566827557,15030
LSHADE,4,10,2028,809.0295472832333,9.029547283233342,15030
LSHADE,4,10,2029,808.2182262640076,8.218226264007626,15030
LSHADE,4,10,2030,820.0020943174621,20.002094317462138,15030
LSHADE,4,10,2031,822.002996939588,22.002996939588,15030
LSHADE,4,10,2032,820.0079376207768,20.00793762077683,15030
LSHADE,4,10,2033,816.0287432551919,16.0287432551919,15030
LSHADE,4,10,2034,826.02058539065,26.020585390650012,15030
LSHADE,4,10,2035,812.2052807537948,12.205280753794796,15030
LSHADE,4,10,2036,814.3386701887414,14.33867018874139,15030
LSHADE,4,10,2037,812.0571243155332,12.057124315533201,15030
LSHADE,4,10,2038,824.053282994402,24.053282994402025,15030
LSHADE,4,10,2039,814.000256640328,14.000256640327962,15030
LSHADE,4,10,2040,820.0,20.0,15030
LSHADE,4,10,2041,814.0003301240735,14.000330124073457,15030
LSHADE,4,10,2042,808.2527941508333,8.252794150833324,15030
LSHADE,4,10,2043,820.004962778005,20.00496277800505,15030
LSHADE,4,10,2044,816.0006291263904,16.000629126390436,15030
LSHADE,4,10,2045,816.0000092077119,16.000009207711855,15030
LSHADE,4,10,2046,812.1956055963065,12.19560559630645,15030
LSHADE,4,10,2047,814.3307509761285,14.330750976128456,15030
LSHADE,4,10,2048,811.4094462224203,11.409446222420343,15030
LSHADE,4,10,2049,816.034892790327,16.034892790327035,15030
LSHADE,4,10,2050,814.060023970416,14.060023970415955,15030
LSHADE,4,10,2051,822.0014498830019,22.001449883001897,15030
LSHADE,4,10,2052,816.2206680410059,16.220668041005865,15030
LSHADE,4,10,2053,814.0004056776064,14.000405677606409,15030
LSHADE,4,10,2054,824.0000266702383,24.0000266702383,15030
LSHADE,4,10,2055,816.0737004874143,16.07370048741427,15030
LSHADE,6,10,2026,1800.2752593390458,0.2752593390457605,15030
LSHADE,6,10,2027,1801.3895011437128,1.3895011437127778,15030
LSHADE,6,10,2028,1802.3178013897284,2.3178013897284018,15030
LSHADE,6,10,2029,1800.099373170033,0.0993731700330045,15030
LSHADE,6,10,2030,1801.2898237507304,1.2898237507304202,15030
LSHADE,6,10,2031,1801.0565487140077,1.056548714007704,15030
LSHADE,6,10,2032,1805.1557548662086,5.155754866208554,15030
LSHADE,6,10,2033,1801.0586241822657,1.058624182265703,15030
LSHADE,6,10,2034,1825.3554890923508,25.35548909235081,15030
LSHADE,6,10,2035,1803.104877606783,3.1048776067830204,15030
LSHADE,6,10,2036,1802.1975670669,2.197567066900092,15030
LSHADE,6,10,2037,1802.2673658443073,2.267365844307278,15030
LSHADE,6,10,2038,1800.3933816342517,0.39338163425168204,15030
LSHADE,6,10,2039,1805.255604948515,5.255604948514929,15030
LSHADE,6,10,2040,1801.0438148701562,1.0438148701562113,15030
LSHADE,6,10,2041,1801.1824045290366,1.182404529036603,15030
LSHADE,6,10,2042,1801.7818407054108,1.7818407054107865,15030
LSHADE,6,10,2043,1801.1566278995608,1.1566278995608172,15030
LSHADE,6,10,2044,1800.319953931765,0.3199539317649851,15030
LSHADE,6,10,2045,1801.873711690541,1.8737116905410858,15030
LSHADE,6,10,2046,1801.5338042443238,1.5338042443238464,15030
LSHADE,6,10,2047,1800.9178719186893,0.9178719186893431,15030
LSHADE,6,10,2048,1800.4838843528191,0.4838843528191319,15030
LSHADE,6,10,2049,1800.268852664965,0.26885266496492477,15030
LSHADE,6,10,2050,1804.8918493264123,4.891849326412284,15030
LSHADE,6,10,2051,1804.2038203815252,4.203820381525247,15030
LSHADE,6,10,2052,1801.362708903704,1.3627089037040605,15030
LSHADE,6,10,2053,1800.1977660155064,0.19776601550643136,15030
LSHADE,6,10,2054,1800.7807932462795,0.7807932462794724,15030
LSHADE,6,10,2055,1809.41661316097,9.416613160969973,15030
LSHADE,7,10,2026,2022.705189651562,22.705189651562023,15030
LSHADE,7,10,2027,2005.6520880618166,5.652088061816585,15030
LSHADE,7,10,2028,2008.4123027374003,8.412302737400296,15030
LSHADE,7,10,2029,2020.8534359892221,20.853435989222135,15030
LSHADE,7,10,2030,2006.8222777445583,6.822277744558278,15030
LSHADE,7,10,2031,2017.2134972820538,17.213497282053822,15030
LSHADE,7,10,2032,2002.1780229233882,2.1780229233881983,15030
LSHADE,7,10,2033,2006.7376217164056,6.737621716405556,15030
LSHADE,7,10,2034,2005.5066001866226,5.506600186622563,15030
LSHADE,7,10,2035,2014.5430841642176,14.54308416421759,15030
LSHADE,7,10,2036,2008.4308404160747,8.430840416074716,15030
LSHADE,7,10,2037,2022.013660360327,22.013660360327094,15030
LSHADE,7,10,2038,2005.1220055151118,5.122005515111823,15030
LSHADE,7,10,2039,2009.245799481318,9.245799481318045,15030
LSHADE,7,10,2040,2015.6832868132235,15.683286813223503,15030
LSHADE,7,10,2041,2005.5871274108433,5.587127410843323,15030
LSHADE,7,10,2042,2007.384769554211,7.384769554211061,15030
LSHADE,7,10,2043,2006.372234009651,6.372234009651038,15030
LSHADE,7,10,2044,2004.645574237682,4.645574237682013,15030
LSHADE,7,10,2045,2009.4565465224036,9.456546522403642,15030
LSHADE,7,10,2046,2010.685436399644,10.685436399644004,15030
LSHADE,7,10,2047,2022.877164040109,22.877164040108937,15030
LSHADE,7,10,2048,2010.97911086089,10.979110860889932,15030
LSHADE,7,10,2049,2009.3293344723597,9.329334472359733,15030
LSHADE,7,10,2050,2008.860138627238,8.86013862723803,15030
LSHADE,7,10,2051,2021.6586631044975,21.658663104497464,15030
LSHADE,7,10,2052,2022.2742255272942,22.27422552729422,15030
LSHADE,7,10,2053,2002.8557326265877,2.8557326265877236,15030
LSHADE,7,10,2054,2021.3861656878294,21.38616568782936,15030
LSHADE,7,10,2055,2006.4974485536263,6.497448553626327,15030
LSHADE,12,10,2026,2866.3875864598954,166.38758645989537,15030
LSHADE,12,10,2027,2866.447017988741,166.4470179887412,15030
LSHADE,12,10,2028,2866.218180223578,166.2181802235782,15030
LSHADE,12,10,2029,2866.3875722193006,166.38757221930064,15030
LSHADE,12,10,2030,2865.891756877162,165.89175687716215,15030
LSHADE,12,10,2031,2866.3728449218193,166.37284492181925,15030
LSHADE,12,10,2032,2864.4735296172657,164.47352961726574,15030
LSHADE,12,10,2033,2865.8917568812108,165.89175688121077,15030
LSHADE,12,10,2034,2864.473526101797,164.47352610179678,15030
LSHADE,12,10,2035,2863.8376558490495,163.8376558490495,15030
LSHADE,12,10,2036,2865.8917569195432,165.89175691954324,15030
LSHADE,12,10,2037,2865.89175699249,165.89175699249017,15030
LSHADE,12,10,2038,2864.473532100978,164.473532100978,15030
LSHADE,12,10,2039,2865.8917579354434,165.89175793544337,15030
LSHADE,12,10,2040,2866.372846048233,166.372846048233,15030
LSHADE,12,10,2041,2865.8917579657214,165.89175796572135,15030
LSHADE,12,10,2042,2864.0271382350625,164.02713823506247,15030
LSHADE,12,10,2043,2864.4735196471506,164.47351964715062,15030
LSHADE,12,10,2044,2864.4735252326377,164.4735252326377,15030
LSHADE,12,10,2045,2864.8975475919583,164.8975475919583,15030
LSHADE,12,10,2046,2864.473523539371,164.47352353937094,15030
LSHADE,12,10,2047,2864.4738077046977,164.47380770469772,15030
LSHADE,12,10,2048,2866.3728459406016,166.37284594060156,15030
LSHADE,12,10,2049,2865.8917568919574,165.89175689195736,15030
LSHADE,12,10,2050,2865.891756888209,165.89175688820887,15030
LSHADE,12,10,2051,2864.4737747168397,164.47377471683967,15030
LSHADE,12,10,2052,2864.473519986748,164.47351998674822,15030
LSHADE,12,10,2053,2865.89175687733,165.89175687732995,15030
LSHADE,12,10,2054,2865.4249521516003,165.42495215160034,15030
LSHADE,12,10,2055,2864.013945460846,164.01394546084612,15030
