mass_kg,smax_MPa,smax_raw_MPa,umax_mm,n_nodes,n_elem,note,status,design,mesh,sec,t1,t2,tr,hr,lr,W,rf_ratio
0.5160015934369424,1012.2612293423095,1012.2612293423095,3.6593358588301874,49455,28365,ok,ok,67,3.0,21.89984941482544,7.505281603118439,3.7862113847158687,6.888456081896906,25.933218946929006,20.791043541937132,59.10532750373808,0.7124820825385396
0.6023749259299873,303.3247317365211,424.14312479304476,0.669699112583565,69713,38726,ok,ok,68,3.0,29.952171325683594,4.620348614567966,4.8447128661638095,2.6164494344798674,75.90251903738964,75.06196427558663,75.55830395905537,0.5132216334131772
0.6172157772593906,211.20276304941143,375.58667290913513,0.3636071785777965,61006,36658,ok,ok,69,3.0,35.727235078811646,5.187928303258619,9.158633992717483,7.4370585461162095,72.08006711286745,53.88474631611158,47.20018566599988,0.4992596536621424
0.9435909514050776,439.0547218407438,439.0547218407438,0.9971339879733375,80800,48780,ok,ok,70,3.0,56.980719804763794,6.113690181705422,10.11936041802723,6.702157891692475,40.993501694178974,63.751701927831846,72.3873015682025,0.4036145211556288
0.7016948352872907,349.71049819914384,362.5683952863196,0.469951307239734,62444,37564,ok,ok,71,3.0,39.06986665725708,6.855217362875896,10.835168810255002,4.512123171773258,58.150702629131985,60.58749326609721,49.06890544488685,0.42673808356085563
0.537534606056441,649.0031075485576,649.0031075485576,1.135166559765753,47269,27761,ok,ok,72,3.0,20.974994659423828,10.998752685917996,4.791942873515254,2.1918091103512127,46.064396212755796,36.86674968703381,44.70198977672007,0.6320579735708214
0.5634797195367014,375.84780481285355,428.25532368566024,0.5888627265395215,53962,32078,ok,ok,73,3.0,28.831637144088745,5.9957057205673605,8.753250188768728,5.130767471234355,62.94815994623365,49.785119353492966,45.73401903071371,0.6732757504736306
0.5972392848955791,617.258345220832,617.258345220832,1.784266176170602,58312,33794,ok,ok,74,3.0,28.18712544441223,5.512969938956974,6.600092028736858,4.239234023642572,41.228042671142695,64.00612185712151,60.83475852216773,0.655869086222255
0.55486609916087,435.0634675196136,546.3221054827414,0.8261985124837256,50900,30380,ok,ok,75,3.0,24.231019496917725,5.058997018805627,10.491354809907163,6.314193223784221,62.04396318250554,33.036711808567674,43.80444374982714,0.43603120297071474
1.0835695104153027,131.27879891669488,131.27879891669488,0.2003216045072747,83056,51053,ok,ok,76,3.0,68.6097960472107,11.57433672723222,8.254153717173434,7.451093207027331,49.358522436896706,52.032156722079584,69.08990363620852,0.4880340120101134
0.4783728172778176,694.0867618192394,832.4459305339622,1.7910027244012492,46651,26674,ok,ok,77,3.0,19.094300031661987,3.6624389243874536,8.851781497301921,2.662324114654349,66.41674131095539,32.22993959390322,48.62948886081697,0.476147550840164
0.5111629028936687,344.33124484263215,344.33124484263215,0.8273192993411934,51434,29798,ok,ok,78,3.0,23.089747428894043,8.055361452046952,4.23162846475448,4.107638538299004,45.115135403336524,64.95414232259756,50.41262030462569,0.33524389305078844
0.7374520325928848,1489.8728410638178,1489.8728410638178,5.100854488215265,68589,39837,ok,ok,79,3.0,38.46229577064514,3.4358414514894338,10.323961554072508,2.2245402958362304,42.570577110115096,77.05904856579872,68.29929927891456,0.46065768976692645
0.35414491722058594,975.2588789021912,975.2588789021912,3.56438411921765,40806,22651,ok,ok,80,3.0,13.579960107803345,5.3367353104757065,4.079822720260044,2.1072419061099907,33.701369941900296,61.88848205721561,47.49904914309873,0.6186868548301327
0.8918061290685318,392.6322653109966,392.6322653109966,0.4546834472773396,66184,39996,ok,ok,81,3.0,37.38124370574951,10.807944156284012,8.823318579462404,3.0382505190023386,24.62557101488497,79.79020953483078,60.171883113937156,0.6000975563131916
0.9393051097635813,209.8006932713336,209.8006932713336,0.4735085958122741,70706,42279,ok,ok,82,3.0,43.93884491920471,9.474401595288608,7.97461132836671,2.753305583572505,45.64185259280616,40.522613812192446,71.12223233167838,0.5517191045631185
0.8758037903752477,194.25398592020522,204.12696401628733,0.32711147555646725,74948,44798,ok,ok,83,3.0,48.527047634124756,8.753683018010129,6.357690293722516,6.123424881763349,56.970471840510854,58.915856002482826,70.4305435925449,0.6930041198121333
0.49053685986998735,261.69730596014466,296.93982301716204,0.4725880182378707,50251,29326,ok,ok,84,3.0,23.552765130996704,7.197874264549923,6.962762610156739,3.119108782707241,68.79617292408479,55.20551705592837,42.2904327717551,0.5755729763860065
0.9296371825894543,438.99291136757904,438.99291136757904,0.985277248949039,71488,42394,ok,ok,85,3.0,42.46364188194275,9.880579862437202,5.521919680407864,3.9775314988907846,35.70358537196698,23.009740680069875,79.59685694022042,0.7534900616825451
1.0514571295696133,148.43811932649012,148.43811932649012,0.2187355075351087,75549,46411,ok,ok,86,3.0,56.52280569076538,11.764099753168171,9.541895021348783,5.380877215023466,59.03651664635769,36.46672033396747,64.48948119116723,0.5468448484799899
0.9535995188997769,306.1089422559359,306.1089422559359,0.5849588335928148,80068,47927,ok,ok,87,3.0,53.09730291366577,7.311968592359066,8.59450508014681,4.759424206101773,48.74544805088006,47.04673172365516,76.92046574277948,0.44750643446422644
0.7341943136498829,167.74004052303144,167.74004052303144,0.27201800777529195,62904,38072,ok,ok,88,3.0,37.7799608707428,11.502414058214917,7.4319651863157645,4.295337219164523,52.597139801642676,54.65825513094287,49.37979686207446,0.3932964224789535
0.5175073346225889,616.1081859939239,616.1081859939239,1.1463980134701006,54802,31816,ok,ok,89,3.0,25.82827377319336,5.665967050716123,5.790275520230799,4.885790776259412,53.97229089812458,70.62501746238985,51.729208708533164,0.3132138366813162
0.43099548695228357,1310.4354041061379,1310.4354041061379,3.70126146329878,39842,23055,ok,ok,90,3.0,15.35329794883728,9.791423327190763,3.5450494574742497,4.714317868168269,36.355725381968114,25.617230483485628,41.6786030268548,0.6068662322332093
